algorithm,hardware_size,logical_qubits,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds_raw,n_seeds_shifted,ff_chain_depth_raw_median,ff_chain_depth_shifted_median,depth_reduction_pct,throughput_raw_median,throughput_shifted_median,throughput_delta,throughput_gain_pct,stall_rate_raw_median,stall_rate_shifted_median,stall_rate_delta,stall_reduction_pct,utilization_raw_median,utilization_shifted_median,utilization_delta,utilization_gain_pct
VQE,6,36,asap,next_cycle,8,1,1,8,8,5,5,35.0,1.0,97.142857,7.160221,7.902439,0.742218,10.365853,0.022099,0.006098,-0.016001,72.405991,0.895028,0.987805,0.092777,10.365821
VQE,6,36,asap,next_cycle,8,1,2,8,4,5,5,35.0,1.0,97.142857,3.778426,3.963303,0.184877,4.892963,0.026239,0.434251,0.408012,-1554.983041,0.472303,0.495413,0.02311,4.893045
VQE,6,36,asap,next_cycle,8,1,2,8,8,5,5,35.0,1.0,97.142857,6.646154,7.854545,1.208391,18.181809,0.082051,0.012121,-0.06993,85.22748,0.830769,0.981818,0.151049,18.181829
VQE,6,36,asap,next_cycle,8,2,1,8,4,5,5,35.0,1.0,97.142857,3.778426,3.963303,0.184877,4.892963,0.026239,0.434251,0.408012,-1554.983041,0.472303,0.495413,0.02311,4.893045
VQE,6,36,asap,next_cycle,8,2,1,8,8,5,5,35.0,1.0,97.142857,6.646154,7.854545,1.208391,18.181809,0.082051,0.012121,-0.06993,85.22748,0.830769,0.981818,0.151049,18.181829
VQE,6,36,asap,next_cycle,8,2,2,8,4,5,5,35.0,1.0,97.142857,3.671388,3.95122,0.279832,7.621967,0.050992,0.435976,0.384984,-754.989018,0.458924,0.493902,0.034978,7.621741
VQE,6,36,asap,next_cycle,8,2,2,8,8,5,5,35.0,1.0,97.142857,6.056075,7.760479,1.704404,28.143707,0.11215,0.017964,-0.094186,83.982167,0.757009,0.97006,0.213051,28.143787
VQE,6,36,greedy_critical,next_cycle,8,1,1,8,4,5,5,35.0,1.0,97.142857,3.927273,3.97546,0.048187,1.226984,0.009091,0.432515,0.423424,-4657.617424,0.490909,0.496933,0.006024,1.227111
VQE,6,36,greedy_critical,next_cycle,8,1,1,8,8,5,5,35.0,1.0,97.142857,7.902439,7.902439,0.0,0.0,0.006098,0.006098,0.0,0.0,0.987805,0.987805,0.0,0.0
VQE,6,36,greedy_critical,next_cycle,8,1,2,8,4,5,5,35.0,1.0,97.142857,3.83432,3.963303,0.128983,3.363908,0.011834,0.434251,0.422417,-3569.520027,0.47929,0.495413,0.016123,3.363934
VQE,6,36,greedy_critical,next_cycle,8,1,2,8,8,5,5,35.0,1.0,97.142857,7.854545,7.854545,0.0,0.0,0.012121,0.012121,0.0,0.0,0.981818,0.981818,0.0,0.0
VQE,6,36,greedy_critical,next_cycle,8,2,1,8,4,5,5,35.0,1.0,97.142857,3.83432,3.963303,0.128983,3.363908,0.011834,0.434251,0.422417,-3569.520027,0.47929,0.495413,0.016123,3.363934
VQE,6,36,greedy_critical,next_cycle,8,2,1,8,8,5,5,35.0,1.0,97.142857,7.854545,7.854545,0.0,0.0,0.012121,0.012121,0.0,0.0,0.981818,0.981818,0.0,0.0
VQE,6,36,greedy_critical,next_cycle,8,2,2,8,4,5,5,35.0,1.0,97.142857,3.745665,3.95122,0.205555,5.487811,0.043353,0.435976,0.392623,-905.642055,0.468208,0.493902,0.025694,5.487732
VQE,6,36,greedy_critical,next_cycle,8,2,2,8,8,5,5,35.0,1.0,97.142857,7.2,7.760479,0.560479,7.784431,0.066667,0.017964,-0.048703,73.054135,0.9,0.97006,0.07006,7.784444
VQE,6,36,shifted_critical,next_cycle,8,1,1,8,4,5,5,35.0,1.0,97.142857,3.927273,3.97546,0.048187,1.226984,0.009091,0.496933,0.487842,-5366.208338,0.490909,0.496933,0.006024,1.227111
VQE,6,36,shifted_critical,next_cycle,8,1,1,8,8,5,5,35.0,1.0,97.142857,7.902439,7.902439,0.0,0.0,0.006098,0.006098,0.0,0.0,0.987805,0.987805,0.0,0.0
VQE,6,36,shifted_critical,next_cycle,8,1,2,8,4,5,5,35.0,1.0,97.142857,3.83432,3.963303,0.128983,3.363908,0.011834,0.498471,0.486637,-4112.193679,0.47929,0.495413,0.016123,3.363934
VQE,6,36,shifted_critical,next_cycle,8,1,2,8,8,5,5,35.0,1.0,97.142857,7.854545,7.854545,0.0,0.0,0.012121,0.012121,0.0,0.0,0.981818,0.981818,0.0,0.0
VQE,6,36,shifted_critical,next_cycle,8,2,1,8,4,5,5,35.0,1.0,97.142857,3.83432,3.963303,0.128983,3.363908,0.011834,0.498471,0.486637,-4112.193679,0.47929,0.495413,0.016123,3.363934
VQE,6,36,shifted_critical,next_cycle,8,2,1,8,8,5,5,35.0,1.0,97.142857,7.854545,7.854545,0.0,0.0,0.012121,0.012121,0.0,0.0,0.981818,0.981818,0.0,0.0
VQE,6,36,shifted_critical,next_cycle,8,2,2,8,4,5,5,35.0,1.0,97.142857,3.745665,3.95122,0.205555,5.487811,0.043353,0.496951,0.453598,-1046.289761,0.468208,0.493902,0.025694,5.487732
VQE,6,36,shifted_critical,next_cycle,8,2,2,8,8,5,5,35.0,1.0,97.142857,7.2,7.760479,0.560479,7.784431,0.066667,0.017964,-0.048703,73.054135,0.9,0.97006,0.07006,7.784444
VQE,6,36,stall_aware_shifted_refined,next_cycle,8,1,1,8,4,5,5,35.0,1.0,97.142857,3.811765,3.97546,0.163695,4.294467,0.038235,0.006135,-0.0321,83.954492,0.476471,0.496933,0.020462,4.29449
VQE,6,36,stall_aware_shifted_refined,next_cycle,8,1,1,8,8,5,5,35.0,1.0,97.142857,7.902439,7.902439,0.0,0.0,0.006098,0.006098,0.0,0.0,0.987805,0.987805,0.0,0.0
VQE,6,36,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,5,35.0,1.0,97.142857,3.650704,3.963303,0.312599,8.562705,0.059155,0.009174,-0.049981,84.49159,0.456338,0.495413,0.039075,8.562732
VQE,6,36,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,5,35.0,1.0,97.142857,7.854545,7.854545,0.0,0.0,0.012121,0.012121,0.0,0.0,0.981818,0.981818,0.0,0.0
VQE,6,36,stall_aware_shifted_refined,next_cycle,8,2,1,8,4,5,5,35.0,1.0,97.142857,3.630252,3.963303,0.333051,9.174322,0.053221,0.012232,-0.040989,77.016591,0.453782,0.495413,0.041631,9.174229
VQE,6,36,stall_aware_shifted_refined,next_cycle,8,2,1,8,8,5,5,35.0,1.0,97.142857,7.854545,7.854545,0.0,0.0,0.012121,0.012121,0.0,0.0,0.981818,0.981818,0.0,0.0
VQE,6,36,stall_aware_shifted_refined,next_cycle,8,2,2,8,4,5,5,35.0,1.0,97.142857,3.465241,3.95122,0.485979,14.024393,0.080214,0.015244,-0.06497,80.995836,0.433155,0.493902,0.060747,14.02431
VQE,6,36,stall_aware_shifted_refined,next_cycle,8,2,2,8,8,5,5,35.0,1.0,97.142857,7.2,7.760479,0.560479,7.784431,0.066667,0.017964,-0.048703,73.054135,0.9,0.97006,0.07006,7.784444
VQE,6,36,stall_aware_shifted,next_cycle,8,1,1,8,4,5,5,35.0,1.0,97.142857,3.845697,3.97546,0.129763,3.374239,0.014837,0.496933,0.482096,-3249.2822,0.480712,0.496933,0.016221,3.37437
VQE,6,36,stall_aware_shifted,next_cycle,8,1,1,8,8,5,5,35.0,1.0,97.142857,7.902439,7.902439,0.0,0.0,0.006098,0.006098,0.0,0.0,0.987805,0.987805,0.0,0.0
VQE,6,36,stall_aware_shifted,next_cycle,8,1,2,8,4,5,5,35.0,1.0,97.142857,3.767442,3.963303,0.195861,5.198779,0.031977,0.498471,0.466494,-1458.842293,0.47093,0.495413,0.024483,5.198862
VQE,6,36,stall_aware_shifted,next_cycle,8,1,2,8,8,5,5,35.0,1.0,97.142857,7.854545,7.854545,0.0,0.0,0.012121,0.012121,0.0,0.0,0.981818,0.981818,0.0,0.0
VQE,6,36,stall_aware_shifted,next_cycle,8,2,1,8,4,5,5,35.0,1.0,97.142857,3.767442,3.963303,0.195861,5.198779,0.031977,0.498471,0.466494,-1458.842293,0.47093,0.495413,0.024483,5.198862
VQE,6,36,stall_aware_shifted,next_cycle,8,2,1,8,8,5,5,35.0,1.0,97.142857,7.854545,7.854545,0.0,0.0,0.012121,0.012121,0.0,0.0,0.981818,0.981818,0.0,0.0
VQE,6,36,stall_aware_shifted,next_cycle,8,2,2,8,4,5,5,35.0,1.0,97.142857,3.661017,3.95122,0.290203,7.926841,0.053672,0.496951,0.443279,-825.903637,0.457627,0.493902,0.036275,7.926761
VQE,6,36,stall_aware_shifted,next_cycle,8,2,2,8,8,5,5,35.0,1.0,97.142857,7.2,7.760479,0.560479,7.784431,0.066667,0.017964,-0.048703,73.054135,0.9,0.97006,0.07006,7.784444
VQE,8,64,asap,next_cycle,8,1,1,8,4,5,5,63.0,1.0,98.412698,3.957488,3.992203,0.034715,0.877198,0.004831,0.461988,0.457157,-9462.989029,0.494686,0.499025,0.004339,0.877122
VQE,8,64,asap,next_cycle,8,1,1,8,8,5,5,63.0,1.0,98.412698,7.713748,7.968872,0.255124,3.307394,0.007533,0.001946,-0.005587,74.166999,0.964218,0.996109,0.031891,3.307447
VQE,8,64,asap,next_cycle,8,1,2,8,4,5,5,63.0,1.0,98.412698,3.927133,3.988315,0.061182,1.55793,0.008629,0.462512,0.453883,-5259.972187,0.490892,0.498539,0.007647,1.557776
VQE,8,64,asap,next_cycle,8,1,2,8,8,5,5,63.0,1.0,98.412698,7.515596,7.953398,0.437802,5.825247,0.029358,0.003883,-0.025475,86.773622,0.93945,0.994175,0.054725,5.825217
VQE,8,64,asap,next_cycle,8,2,1,8,4,5,5,63.0,1.0,98.412698,3.927133,3.988315,0.061182,1.55793,0.008629,0.462512,0.453883,-5259.972187,0.490892,0.498539,0.007647,1.557776
VQE,8,64,asap,next_cycle,8,2,1,8,8,5,5,63.0,1.0,98.412698,7.515596,7.953398,0.437802,5.825247,0.029358,0.003883,-0.025475,86.773622,0.93945,0.994175,0.054725,5.825217
VQE,8,64,asap,next_cycle,8,2,2,8,4,5,5,63.0,1.0,98.412698,3.889839,3.984436,0.094597,2.4319,0.017094,0.463035,0.445941,-2608.757459,0.48623,0.498054,0.011824,2.431771
VQE,8,64,asap,next_cycle,8,2,2,8,8,5,5,63.0,1.0,98.412698,7.262411,7.937984,0.675573,9.302324,0.042553,0.005814,-0.036739,86.337039,0.907801,0.992248,0.084447,9.302369
VQE,8,64,greedy_critical,next_cycle,8,1,1,8,4,5,5,63.0,1.0,98.412698,3.976699,3.992203,0.015504,0.389871,0.002913,0.461988,0.459075,-15759.526262,0.497087,0.499025,0.001938,0.389871
VQE,8,64,greedy_critical,next_cycle,8,1,1,8,8,5,5,63.0,1.0,98.412698,7.968872,7.968872,0.0,0.0,0.001946,0.001946,0.0,0.0,0.996109,0.996109,0.0,0.0
VQE,8,64,greedy_critical,next_cycle,8,1,2,8,4,5,5,63.0,1.0,98.412698,3.953668,3.988315,0.034647,0.876325,0.006757,0.462512,0.455755,-6744.931182,0.494208,0.498539,0.004331,0.876352
VQE,8,64,greedy_critical,next_cycle,8,1,2,8,8,5,5,63.0,1.0,98.412698,7.953398,7.953398,0.0,0.0,0.003883,0.003883,0.0,0.0,0.994175,0.994175,0.0,0.0
VQE,8,64,greedy_critical,next_cycle,8,2,1,8,4,5,5,63.0,1.0,98.412698,3.953668,3.988315,0.034647,0.876325,0.006757,0.462512,0.455755,-6744.931182,0.494208,0.498539,0.004331,0.876352
VQE,8,64,greedy_critical,next_cycle,8,2,1,8,8,5,5,63.0,1.0,98.412698,7.953398,7.953398,0.0,0.0,0.003883,0.003883,0.0,0.0,0.994175,0.994175,0.0,0.0
VQE,8,64,greedy_critical,next_cycle,8,2,2,8,4,5,5,63.0,1.0,98.412698,3.923372,3.984436,0.061064,1.556416,0.01341,0.463035,0.449625,-3352.908277,0.490421,0.498054,0.007633,1.556418
VQE,8,64,greedy_critical,next_cycle,8,2,2,8,8,5,5,63.0,1.0,98.412698,7.937984,7.937984,0.0,0.0,0.005814,0.005814,0.0,0.0,0.992248,0.992248,0.0,0.0
VQE,8,64,shifted_critical,next_cycle,8,1,1,8,4,5,5,63.0,1.0,98.412698,3.976699,3.992203,0.015504,0.389871,0.002913,0.499025,0.496112,-17030.964641,0.497087,0.499025,0.001938,0.389871
VQE,8,64,shifted_critical,next_cycle,8,1,1,8,8,5,5,63.0,1.0,98.412698,7.968872,7.968872,0.0,0.0,0.001946,0.001946,0.0,0.0,0.996109,0.996109,0.0,0.0
VQE,8,64,shifted_critical,next_cycle,8,1,2,8,4,5,5,63.0,1.0,98.412698,3.953668,3.988315,0.034647,0.876325,0.006757,0.499513,0.492756,-7292.526269,0.494208,0.498539,0.004331,0.876352
VQE,8,64,shifted_critical,next_cycle,8,1,2,8,8,5,5,63.0,1.0,98.412698,7.953398,7.953398,0.0,0.0,0.003883,0.003883,0.0,0.0,0.994175,0.994175,0.0,0.0
VQE,8,64,shifted_critical,next_cycle,8,2,1,8,4,5,5,63.0,1.0,98.412698,3.953668,3.988315,0.034647,0.876325,0.006757,0.499513,0.492756,-7292.526269,0.494208,0.498539,0.004331,0.876352
VQE,8,64,shifted_critical,next_cycle,8,2,1,8,8,5,5,63.0,1.0,98.412698,7.953398,7.953398,0.0,0.0,0.003883,0.003883,0.0,0.0,0.994175,0.994175,0.0,0.0
VQE,8,64,shifted_critical,next_cycle,8,2,2,8,4,5,5,63.0,1.0,98.412698,3.923372,3.984436,0.061064,1.556416,0.01341,0.5,0.48659,-3628.560776,0.490421,0.498054,0.007633,1.556418
VQE,8,64,shifted_critical,next_cycle,8,2,2,8,8,5,5,63.0,1.0,98.412698,7.937984,7.937984,0.0,0.0,0.005814,0.005814,0.0,0.0,0.992248,0.992248,0.0,0.0
VQE,8,64,stall_aware_shifted_refined,next_cycle,8,1,1,8,4,5,5,63.0,1.0,98.412698,3.953668,3.992203,0.038535,0.974665,0.007722,0.001949,-0.005773,74.760425,0.494208,0.499025,0.004817,0.974691
VQE,8,64,stall_aware_shifted_refined,next_cycle,8,1,1,8,8,5,5,63.0,1.0,98.412698,7.968872,7.968872,0.0,0.0,0.001946,0.001946,0.0,0.0,0.996109,0.996109,0.0,0.0
VQE,8,64,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,5,5,63.0,1.0,98.412698,3.900952,3.988315,0.087363,2.23953,0.020952,0.002921,-0.018031,86.05861,0.487619,0.498539,0.01092,2.239453
VQE,8,64,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,5,5,63.0,1.0,98.412698,7.953398,7.953398,0.0,0.0,0.003883,0.003883,0.0,0.0,0.994175,0.994175,0.0,0.0
VQE,8,64,stall_aware_shifted_refined,next_cycle,8,2,1,8,4,5,5,63.0,1.0,98.412698,3.878788,3.988315,0.109527,2.823743,0.020833,0.003895,-0.016938,81.303701,0.484848,0.498539,0.013691,2.823772
VQE,8,64,stall_aware_shifted_refined,next_cycle,8,2,1,8,8,5,5,63.0,1.0,98.412698,7.953398,7.953398,0.0,0.0,0.003883,0.003883,0.0,0.0,0.994175,0.994175,0.0,0.0
VQE,8,64,stall_aware_shifted_refined,next_cycle,8,2,2,8,4,5,5,63.0,1.0,98.412698,3.81378,3.984436,0.170656,4.474721,0.040968,0.004864,-0.036104,88.127319,0.476723,0.498054,0.021331,4.474506
VQE,8,64,stall_aware_shifted_refined,next_cycle,8,2,2,8,8,5,5,63.0,1.0,98.412698,7.937984,7.937984,0.0,0.0,0.005814,0.005814,0.0,0.0,0.992248,0.992248,0.0,0.0
VQE,8,64,stall_aware_shifted,next_cycle,8,1,1,8,4,5,5,63.0,1.0,98.412698,3.94605,3.992203,0.046153,1.1696,0.008671,0.499025,0.490354,-5655.103218,0.493256,0.499025,0.005769,1.169575
VQE,8,64,stall_aware_shifted,next_cycle,8,1,1,8,8,5,5,63.0,1.0,98.412698,7.968872,7.968872,0.0,0.0,0.001946,0.001946,0.0,0.0,0.996109,0.996109,0.0,0.0
VQE,8,64,stall_aware_shifted,next_cycle,8,1,2,8,4,5,5,63.0,1.0,98.412698,3.91213,3.988315,0.076185,1.947405,0.013372,0.499513,0.486141,-3635.514508,0.489016,0.498539,0.009523,1.94738
VQE,8,64,stall_aware_shifted,next_cycle,8,1,2,8,8,5,5,63.0,1.0,98.412698,7.953398,7.953398,0.0,0.0,0.003883,0.003883,0.0,0.0,0.994175,0.994175,0.0,0.0
VQE,8,64,stall_aware_shifted,next_cycle,8,2,1,8,4,5,5,63.0,1.0,98.412698,3.91213,3.988315,0.076185,1.947405,0.013372,0.499513,0.486141,-3635.514508,0.489016,0.498539,0.009523,1.94738
VQE,8,64,stall_aware_shifted,next_cycle,8,2,1,8,8,5,5,63.0,1.0,98.412698,7.953398,7.953398,0.0,0.0,0.003883,0.003883,0.0,0.0,0.994175,0.994175,0.0,0.0
VQE,8,64,stall_aware_shifted,next_cycle,8,2,2,8,4,5,5,63.0,1.0,98.412698,3.875118,3.984436,0.109318,2.821024,0.018921,0.5,0.481079,-2542.566461,0.48439,0.498054,0.013664,2.820867
VQE,8,64,stall_aware_shifted,next_cycle,8,2,2,8,8,5,5,63.0,1.0,98.412698,7.937984,7.937984,0.0,0.0,0.005814,0.005814,0.0,0.0,0.992248,0.992248,0.0,0.0
