algorithm,hardware_size,logical_qubits,dag_seed,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,raw_ff_chain_depth,shifted_ff_chain_depth,depth_reduction_pct,raw_throughput,shifted_throughput,throughput_delta,throughput_gain_pct,raw_stall_rate,shifted_stall_rate,stall_rate_delta,stall_reduction_pct,raw_utilization,shifted_utilization,utilization_delta,utilization_gain_pct,raw_saturation_ratio,raw_saturation_bucket,raw_stall_bucket,latency_profile,width_profile
QAOA,4,16,3,ff_rate_matched,next_cycle,8,1,2,8,5,31,2,93.548387,2.373134,4.676471,2.303337,97.058868,0.298507,0.029412,-0.269095,90.146965,0.296642,0.584559,0.287917,97.058744,0.296642,underutilized,stall_high,mixed,W8_M8_F5
QAOA,4,16,3,ff_rate_matched,next_cycle,8,1,2,8,6,31,2,93.548387,2.446154,5.482759,3.036605,124.137932,0.346154,0.034483,-0.311671,90.038249,0.305769,0.685345,0.379576,124.138157,0.305769,underutilized,stall_high,mixed,W8_M8_F6
QAOA,4,16,3,ff_rate_matched,next_cycle,8,1,2,8,7,31,2,93.548387,2.427481,6.235294,3.807813,156.862731,0.473282,0.039216,-0.434066,91.714031,0.303435,0.779412,0.475977,156.86292,0.303435,underutilized,stall_high,mixed,W8_M8_F7
QAOA,4,16,3,ff_rate_matched,next_cycle,8,1,2,8,8,31,2,93.548387,2.465116,7.066667,4.601551,186.666713,0.449612,0.044444,-0.405168,90.115033,0.30814,0.883333,0.575193,186.666126,0.30814,underutilized,stall_high,mixed,W8_M8_F8
QAOA,4,16,3,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,31,2,93.548387,2.465116,3.831325,1.366209,55.421692,0.263566,0.036145,-0.227421,86.286167,0.30814,0.478916,0.170776,55.421562,0.30814,underutilized,stall_high,mixed,W8_M8_F4
QAOA,4,16,3,stall_aware_shifted_refined,next_cycle,8,1,2,8,5,31,2,93.548387,2.465116,4.746269,2.281153,92.537349,0.395349,0.044776,-0.350573,88.674311,0.30814,0.593284,0.285144,92.537158,0.30814,underutilized,stall_high,mixed,W8_M8_F5
QAOA,4,16,3,stall_aware_shifted_refined,next_cycle,8,1,2,8,6,31,2,93.548387,2.484375,5.678571,3.194196,128.571411,0.40625,0.035714,-0.370536,91.208862,0.310547,0.709821,0.399274,128.571199,0.310547,underutilized,stall_high,mixed,W8_M8_F6
QAOA,4,16,3,stall_aware_shifted_refined,next_cycle,8,1,2,8,7,31,2,93.548387,2.484375,6.489796,4.005421,161.224493,0.476562,0.040816,-0.435746,91.435322,0.310547,0.811224,0.500677,161.224227,0.310547,underutilized,stall_high,mixed,W8_M8_F7
QAOA,4,16,3,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,31,2,93.548387,2.484375,7.395349,4.910974,197.674425,0.546875,0.046512,-0.500363,91.494949,0.310547,0.924419,0.613872,197.674426,0.310547,underutilized,stall_high,mixed,W8_M8_F8
QAOA,4,16,4,asap,next_cycle,8,1,2,8,4,34,2,94.117647,2.178082,3.831325,1.653243,75.903616,0.308219,0.156627,-0.151592,49.183211,0.27226,0.478916,0.206656,75.903915,0.27226,underutilized,stall_high,mixed,W8_M8_F4
QAOA,4,16,4,asap,next_cycle,8,1,2,8,5,34,2,94.117647,2.208333,4.676471,2.468138,111.764756,0.402778,0.073529,-0.329249,81.744534,0.276042,0.584559,0.308517,111.764514,0.276042,underutilized,stall_high,mixed,W8_M8_F5
QAOA,4,16,4,asap,next_cycle,8,1,2,8,6,34,2,94.117647,2.223776,5.482759,3.258983,146.551766,0.48951,0.068966,-0.420544,85.911217,0.277972,0.685345,0.407373,146.551811,0.277972,underutilized,stall_high,mixed,W8_M8_F6
QAOA,4,16,4,asap,next_cycle,8,1,2,8,7,34,2,94.117647,2.223776,6.235294,4.011518,180.39218,0.531469,0.039216,-0.492253,92.621207,0.277972,0.779412,0.50144,180.39227,0.277972,underutilized,stall_high,mixed,W8_M8_F7
QAOA,4,16,4,asap,next_cycle,8,1,2,8,8,34,2,94.117647,2.223776,7.066667,4.842891,217.777825,0.48951,0.044444,-0.445066,90.920717,0.277972,0.883333,0.605361,217.77769,0.277972,underutilized,stall_high,mixed,W8_M8_F8
QAOA,4,16,4,ff_rate_matched,next_cycle,8,1,2,8,4,34,2,94.117647,2.148649,3.831325,1.682676,78.31321,0.297297,0.024096,-0.273201,91.894974,0.268581,0.478916,0.210335,78.313432,0.268581,underutilized,stall_high,mixed,W8_M8_F4
QAOA,4,16,4,ff_rate_matched,next_cycle,8,1,2,8,5,34,2,94.117647,2.208333,4.676471,2.468138,111.764756,0.388889,0.029412,-0.359477,92.436916,0.276042,0.584559,0.308517,111.764514,0.276042,underutilized,stall_high,mixed,W8_M8_F5
QAOA,4,16,4,ff_rate_matched,next_cycle,8,1,2,8,6,34,2,94.117647,2.223776,5.482759,3.258983,146.551766,0.482517,0.034483,-0.448034,92.853516,0.277972,0.685345,0.407373,146.551811,0.277972,underutilized,stall_high,mixed,W8_M8_F6
QAOA,4,16,4,ff_rate_matched,next_cycle,8,1,2,8,7,34,2,94.117647,2.223776,6.235294,4.011518,180.39218,0.524476,0.039216,-0.48526,92.522823,0.277972,0.779412,0.50144,180.39227,0.277972,underutilized,stall_high,mixed,W8_M8_F7
QAOA,4,16,4,ff_rate_matched,next_cycle,8,1,2,8,8,34,2,94.117647,2.223776,7.066667,4.842891,217.777825,0.48951,0.044444,-0.445066,90.920717,0.277972,0.883333,0.605361,217.77769,0.277972,underutilized,stall_high,mixed,W8_M8_F8
QAOA,4,16,4,stall_aware_shifted_refined,next_cycle,8,1,2,8,4,34,2,94.117647,2.239437,3.831325,1.591888,71.084295,0.323944,0.036145,-0.287799,88.842207,0.27993,0.478916,0.198986,71.0842,0.27993,underutilized,stall_high,mixed,W8_M8_F4
QAOA,4,16,4,stall_aware_shifted_refined,next_cycle,8,1,2,8,5,34,2,94.117647,2.271429,4.746269,2.47484,108.9552,0.457143,0.044776,-0.412367,90.205253,0.283929,0.593284,0.309355,108.955056,0.283929,underutilized,stall_high,mixed,W8_M8_F5
QAOA,4,16,4,stall_aware_shifted_refined,next_cycle,8,1,2,8,6,34,2,94.117647,2.271429,5.678571,3.407142,149.999934,0.514286,0.035714,-0.478572,93.055615,0.283929,0.709821,0.425892,149.999472,0.283929,underutilized,stall_high,mixed,W8_M8_F6
QAOA,4,16,4,stall_aware_shifted_refined,next_cycle,8,1,2,8,7,34,2,94.117647,2.271429,6.489796,4.218367,185.714235,0.542857,0.040816,-0.502041,92.481261,0.283929,0.811224,0.527295,185.713682,0.283929,underutilized,stall_high,mixed,W8_M8_F7
QAOA,4,16,4,stall_aware_shifted_refined,next_cycle,8,1,2,8,8,34,2,94.117647,2.271429,7.395349,5.12392,225.581341,0.55,0.046512,-0.503488,91.543273,0.283929,0.924419,0.64049,225.581043,0.283929,underutilized,stall_high,mixed,W8_M8_F8
QAOA,6,36,0,asap,next_cycle,8,1,2,8,4,76,2,97.368421,3.501085,3.965602,0.464517,13.267801,0.106291,0.230958,0.124667,-117.288388,0.437636,0.4957,0.058064,13.267647,0.437636,underutilized,stall_medium,mixed,W8_M8_F4
QAOA,6,36,0,asap,next_cycle,8,1,2,8,5,76,2,97.368421,4.086076,4.95092,0.864844,21.165637,0.15443,0.128834,-0.025596,16.5745,0.510759,0.618865,0.108106,21.165755,0.51076,active,stall_high,mixed,W8_M8_F5
