algorithm,hardware_size,logical_qubits,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds,total_nodes_median,total_cycles_median,throughput_median,throughput_q1,throughput_q3,stall_rate_median,stall_rate_q1,stall_rate_q3,utilization_median,ff_chain_depth_raw_median
QFT,4,16,greedy_critical,next_cycle,4,1,2,1,4,5,1232.0,1235.0,0.997571,0.997571,0.997571,0.001619,0.001619,0.001619,0.249393,77.0
QFT,4,16,greedy_critical,next_cycle,4,1,2,1,8,5,1232.0,1235.0,0.997571,0.997571,0.997571,0.001619,0.001619,0.001619,0.249393,77.0
QFT,4,16,greedy_critical,next_cycle,4,1,2,2,4,5,1232.0,631.0,1.952456,1.947828,1.960234,0.014263,0.012668,0.015089,0.488114,77.0
QFT,4,16,greedy_critical,next_cycle,4,1,2,2,8,5,1232.0,631.0,1.952456,1.947828,1.960234,0.014263,0.012668,0.015089,0.488114,77.0
QFT,4,16,greedy_critical,next_cycle,4,1,2,4,4,5,1232.0,366.0,3.36612,3.36612,3.375368,0.101093,0.096995,0.105484,0.84153,77.0
QFT,4,16,greedy_critical,next_cycle,4,1,2,4,8,5,1232.0,366.0,3.36612,3.36612,3.375368,0.101093,0.096995,0.105484,0.84153,77.0
QFT,4,16,greedy_critical,next_cycle,4,1,2,8,4,5,1232.0,366.0,3.36612,3.36612,3.375368,0.101093,0.096995,0.105484,0.84153,77.0
QFT,4,16,greedy_critical,next_cycle,4,1,2,8,8,5,1232.0,366.0,3.36612,3.36612,3.375368,0.101093,0.096995,0.105484,0.84153,77.0
QFT,4,16,greedy_critical,next_cycle,8,1,2,1,4,5,1232.0,1235.0,0.997571,0.997571,0.997571,0.001619,0.001619,0.001619,0.124696,77.0
QFT,4,16,greedy_critical,next_cycle,8,1,2,1,8,5,1232.0,1235.0,0.997571,0.997571,0.997571,0.001619,0.001619,0.001619,0.124696,77.0
QFT,4,16,greedy_critical,next_cycle,8,1,2,2,4,5,1232.0,631.0,1.952456,1.947828,1.960234,0.014263,0.012668,0.015089,0.244057,77.0
QFT,4,16,greedy_critical,next_cycle,8,1,2,2,8,5,1232.0,631.0,1.952456,1.947828,1.960234,0.014263,0.012668,0.015089,0.244057,77.0
QFT,4,16,greedy_critical,next_cycle,8,1,2,4,4,5,1232.0,366.0,3.36612,3.36612,3.375368,0.101093,0.096995,0.105484,0.420765,77.0
QFT,4,16,greedy_critical,next_cycle,8,1,2,4,8,5,1232.0,366.0,3.36612,3.36612,3.375368,0.101093,0.096995,0.105484,0.420765,77.0
QFT,4,16,greedy_critical,next_cycle,8,1,2,8,4,5,1232.0,380.0,3.242105,3.23785,3.250682,0.094488,0.092349,0.123684,0.405263,77.0
QFT,4,16,greedy_critical,next_cycle,8,1,2,8,8,5,1232.0,314.0,3.923567,3.923567,3.929835,0.353503,0.347678,0.359873,0.490446,77.0
QFT,6,36,asap,next_cycle,4,1,2,1,4,5,6372.0,6386.0,0.997808,0.997808,0.997964,0.002036,0.001879,0.002036,0.249452,177.0
QFT,6,36,asap,next_cycle,4,1,2,1,8,5,6372.0,6386.0,0.997808,0.997808,0.997964,0.002036,0.001879,0.002036,0.249452,177.0
QFT,6,36,asap,next_cycle,4,1,2,2,4,5,6372.0,3221.0,1.978268,1.977654,1.979497,0.007147,0.006831,0.007914,0.494567,177.0
QFT,6,36,asap,next_cycle,4,1,2,2,8,5,6372.0,3221.0,1.978268,1.977654,1.979497,0.007147,0.006831,0.007914,0.494567,177.0
QFT,6,36,asap,next_cycle,4,1,2,4,4,5,6372.0,1669.0,3.817855,3.815569,3.819,0.027578,0.023661,0.029649,0.954464,177.0
QFT,6,36,asap,next_cycle,4,1,2,4,8,5,6372.0,1669.0,3.817855,3.815569,3.819,0.027578,0.023661,0.029649,0.954464,177.0
QFT,6,36,asap,next_cycle,4,1,2,8,4,5,6372.0,1669.0,3.817855,3.815569,3.819,0.027578,0.023661,0.029649,0.954464,177.0
QFT,6,36,asap,next_cycle,4,1,2,8,8,5,6372.0,1669.0,3.817855,3.815569,3.819,0.027578,0.023661,0.029649,0.954464,177.0
QFT,6,36,asap,next_cycle,8,1,2,1,4,5,6372.0,6386.0,0.997808,0.997808,0.997964,0.002036,0.001879,0.002036,0.124726,177.0
QFT,6,36,asap,next_cycle,8,1,2,1,8,5,6372.0,6386.0,0.997808,0.997808,0.997964,0.002036,0.001879,0.002036,0.124726,177.0
QFT,6,36,asap,next_cycle,8,1,2,2,4,5,6372.0,3221.0,1.978268,1.977654,1.979497,0.007147,0.006831,0.007914,0.247283,177.0
QFT,6,36,asap,next_cycle,8,1,2,2,8,5,6372.0,3221.0,1.978268,1.977654,1.979497,0.007147,0.006831,0.007914,0.247283,177.0
QFT,6,36,asap,next_cycle,8,1,2,4,4,5,6372.0,1669.0,3.817855,3.815569,3.819,0.027578,0.023661,0.029649,0.477232,177.0
QFT,6,36,asap,next_cycle,8,1,2,4,8,5,6372.0,1669.0,3.817855,3.815569,3.819,0.027578,0.023661,0.029649,0.477232,177.0
QFT,6,36,asap,next_cycle,8,1,2,8,4,5,6372.0,1669.0,3.817855,3.815569,3.819,0.031156,0.02637,0.036527,0.477232,177.0
QFT,6,36,asap,next_cycle,8,1,2,8,8,5,6372.0,954.0,6.679245,6.679245,6.682749,0.10808,0.106918,0.109539,0.834906,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,2,1,4,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.000314,0.000314,0.000314,0.249882,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,2,1,8,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.000314,0.000314,0.000314,0.249882,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,2,2,4,5,6372.0,3189.0,1.998119,1.998119,1.998119,0.000627,0.000627,0.000627,0.49953,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,2,2,8,5,6372.0,3189.0,1.998119,1.998119,1.998119,0.000627,0.000627,0.000627,0.49953,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,2,4,4,5,6372.0,1641.0,3.882998,3.882998,3.885366,0.014625,0.013719,0.015235,0.97075,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,2,4,8,5,6372.0,1641.0,3.882998,3.882998,3.885366,0.014625,0.013719,0.015235,0.97075,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,2,8,4,5,6372.0,1641.0,3.882998,3.882998,3.885366,0.014625,0.013719,0.015235,0.97075,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,2,8,8,5,6372.0,1641.0,3.882998,3.882998,3.885366,0.014625,0.013719,0.015235,0.97075,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,2,1,4,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.000314,0.000314,0.000314,0.124941,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,2,1,8,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.000314,0.000314,0.000314,0.124941,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,2,2,4,5,6372.0,3189.0,1.998119,1.998119,1.998119,0.000627,0.000627,0.000627,0.249765,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,2,2,8,5,6372.0,3189.0,1.998119,1.998119,1.998119,0.000627,0.000627,0.000627,0.249765,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,2,4,4,5,6372.0,1641.0,3.882998,3.882998,3.885366,0.014625,0.013719,0.015235,0.485375,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,2,4,8,5,6372.0,1641.0,3.882998,3.882998,3.885366,0.014625,0.013719,0.015235,0.485375,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,2,8,4,5,6372.0,1664.0,3.829327,3.828177,3.830478,0.024053,0.02283,0.027043,0.478666,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,2,8,8,5,6372.0,918.0,6.941176,6.941176,6.941176,0.081699,0.080065,0.083334,0.867647,177.0
QFT,8,64,asap,next_cycle,4,1,2,1,4,5,20288.0,20301.0,0.99936,0.99931,0.999385,0.000591,0.000566,0.00064,0.24984,317.0
QFT,8,64,asap,next_cycle,4,1,2,1,8,5,20288.0,20301.0,0.99936,0.99931,0.999385,0.000591,0.000566,0.00064,0.24984,317.0
QFT,8,64,asap,next_cycle,4,1,2,2,4,5,20288.0,10177.0,1.993515,1.993417,1.993809,0.00226,0.002211,0.002309,0.498379,317.0
QFT,8,64,asap,next_cycle,4,1,2,2,8,5,20288.0,10177.0,1.993515,1.993417,1.993809,0.00226,0.002211,0.002309,0.498379,317.0
QFT,8,64,asap,next_cycle,4,1,2,4,4,5,20288.0,5147.0,3.941714,3.941331,3.941714,0.009713,0.008257,0.009812,0.985428,317.0
