algorithm,hardware_size,logical_qubits,dag_seed,dag_label,issue_width,meas_width,ff_width,l_meas,l_ff,f_over_w,total_cycles_asap,total_cycles_ff_rate_matched,cycles_ratio_ff_over_asap,throughput_asap,throughput_ff_rate_matched,throughput_gain_pct,stall_rate_asap,stall_rate_ff_rate_matched,stall_rate_delta
VQE,10,100,3,VQE_H10_Q100_s3_shifted,4,16,2,1,2,0.500000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.489506,0.0006,-0.488906
VQE,10,100,3,VQE_H10_Q100_s3_shifted,4,16,3,1,2,0.750000,3337,3337,1.000000,2.996704,2.996704,0.000000,0.239437,0.000899,-0.238538
VQE,10,100,3,VQE_H10_Q100_s3_shifted,4,16,4,1,2,1.000000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.000799,0.000799,0.000000
VQE,10,100,3,VQE_H10_Q100_s3_shifted,4,4,2,1,2,0.500000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.489506,0.0006,-0.488906
VQE,10,100,3,VQE_H10_Q100_s3_shifted,4,4,3,1,2,0.750000,3337,3337,1.000000,2.996704,2.996704,0.000000,0.239437,0.000899,-0.238538
VQE,10,100,3,VQE_H10_Q100_s3_shifted,4,4,4,1,2,1.000000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.000799,0.000799,0.000000
VQE,10,100,3,VQE_H10_Q100_s3_shifted,4,8,2,1,2,0.500000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.489506,0.0006,-0.488906
VQE,10,100,3,VQE_H10_Q100_s3_shifted,4,8,3,1,2,0.750000,3337,3337,1.000000,2.996704,2.996704,0.000000,0.239437,0.000899,-0.238538
VQE,10,100,3,VQE_H10_Q100_s3_shifted,4,8,4,1,2,1.000000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.000799,0.000799,0.000000
VQE,10,100,3,VQE_H10_Q100_s3_shifted,8,16,2,1,2,0.250000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.734759,0.000999,-0.733760
VQE,10,100,3,VQE_H10_Q100_s3_shifted,8,16,3,1,2,0.375000,3337,3337,1.000000,2.996704,2.996704,0.000000,0.604735,0.001199,-0.603536
VQE,10,100,3,VQE_H10_Q100_s3_shifted,8,16,4,1,2,0.500000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.475829,0.001199,-0.474630
VQE,10,100,3,VQE_H10_Q100_s3_shifted,8,4,2,1,2,0.250000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.489506,0.0006,-0.488906
VQE,10,100,3,VQE_H10_Q100_s3_shifted,8,4,3,1,2,0.375000,3337,3337,1.000000,2.996704,2.996704,0.000000,0.239437,0.000899,-0.238538
VQE,10,100,3,VQE_H10_Q100_s3_shifted,8,4,4,1,2,0.500000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.000799,0.000799,0.000000
VQE,10,100,3,VQE_H10_Q100_s3_shifted,8,8,2,1,2,0.250000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.734759,0.000999,-0.733760
VQE,10,100,3,VQE_H10_Q100_s3_shifted,8,8,3,1,2,0.375000,3337,3337,1.000000,2.996704,2.996704,0.000000,0.604735,0.001199,-0.603536
VQE,10,100,3,VQE_H10_Q100_s3_shifted,8,8,4,1,2,0.500000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.475829,0.001199,-0.474630
VQE,10,100,4,VQE_H10_Q100_s4_shifted,16,16,2,1,2,0.125000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.857086,0.001799,-0.855287
VQE,10,100,4,VQE_H10_Q100_s4_shifted,16,16,3,1,2,0.187500,3337,3337,1.000000,2.996704,2.996704,0.000000,0.787234,0.002098,-0.785136
VQE,10,100,4,VQE_H10_Q100_s4_shifted,16,16,4,1,2,0.250000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.717539,0.001998,-0.715541
VQE,10,100,4,VQE_H10_Q100_s4_shifted,16,4,2,1,2,0.125000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.489506,0.0006,-0.488906
VQE,10,100,4,VQE_H10_Q100_s4_shifted,16,4,3,1,2,0.187500,3337,3337,1.000000,2.996704,2.996704,0.000000,0.239437,0.000899,-0.238538
VQE,10,100,4,VQE_H10_Q100_s4_shifted,16,4,4,1,2,0.250000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.000799,0.000799,0.000000
VQE,10,100,4,VQE_H10_Q100_s4_shifted,16,8,2,1,2,0.125000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.734759,0.000999,-0.733760
VQE,10,100,4,VQE_H10_Q100_s4_shifted,16,8,3,1,2,0.187500,3337,3337,1.000000,2.996704,2.996704,0.000000,0.604735,0.001199,-0.603536
VQE,10,100,4,VQE_H10_Q100_s4_shifted,16,8,4,1,2,0.250000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.475829,0.001199,-0.474630
VQE,10,100,4,VQE_H10_Q100_s4_shifted,4,16,2,1,2,0.500000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.489506,0.0006,-0.488906
VQE,10,100,4,VQE_H10_Q100_s4_shifted,4,16,3,1,2,0.750000,3337,3337,1.000000,2.996704,2.996704,0.000000,0.239437,0.000899,-0.238538
VQE,10,100,4,VQE_H10_Q100_s4_shifted,4,16,4,1,2,1.000000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.000799,0.000799,0.000000
VQE,10,100,4,VQE_H10_Q100_s4_shifted,4,4,2,1,2,0.500000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.489506,0.0006,-0.488906
VQE,10,100,4,VQE_H10_Q100_s4_shifted,4,4,3,1,2,0.750000,3337,3337,1.000000,2.996704,2.996704,0.000000,0.239437,0.000899,-0.238538
VQE,10,100,4,VQE_H10_Q100_s4_shifted,4,4,4,1,2,1.000000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.000799,0.000799,0.000000
VQE,10,100,4,VQE_H10_Q100_s4_shifted,4,8,2,1,2,0.500000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.489506,0.0006,-0.488906
VQE,10,100,4,VQE_H10_Q100_s4_shifted,4,8,3,1,2,0.750000,3337,3337,1.000000,2.996704,2.996704,0.000000,0.239437,0.000899,-0.238538
VQE,10,100,4,VQE_H10_Q100_s4_shifted,4,8,4,1,2,1.000000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.000799,0.000799,0.000000
VQE,10,100,4,VQE_H10_Q100_s4_shifted,8,16,2,1,2,0.250000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.734759,0.000999,-0.733760
VQE,10,100,4,VQE_H10_Q100_s4_shifted,8,16,3,1,2,0.375000,3337,3337,1.000000,2.996704,2.996704,0.000000,0.604735,0.001199,-0.603536
VQE,10,100,4,VQE_H10_Q100_s4_shifted,8,16,4,1,2,0.500000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.475829,0.001199,-0.474630
VQE,10,100,4,VQE_H10_Q100_s4_shifted,8,4,2,1,2,0.250000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.489506,0.0006,-0.488906
VQE,10,100,4,VQE_H10_Q100_s4_shifted,8,4,3,1,2,0.375000,3337,3337,1.000000,2.996704,2.996704,0.000000,0.239437,0.000899,-0.238538
VQE,10,100,4,VQE_H10_Q100_s4_shifted,8,4,4,1,2,0.500000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.000799,0.000799,0.000000
VQE,10,100,4,VQE_H10_Q100_s4_shifted,8,8,2,1,2,0.250000,5003,5003,1.000000,1.998801,1.998801,0.000000,0.734759,0.000999,-0.733760
VQE,10,100,4,VQE_H10_Q100_s4_shifted,8,8,3,1,2,0.375000,3337,3337,1.000000,2.996704,2.996704,0.000000,0.604735,0.001199,-0.603536
VQE,10,100,4,VQE_H10_Q100_s4_shifted,8,8,4,1,2,0.500000,2503,2503,1.000000,3.995206,3.995206,0.000000,0.475829,0.001199,-0.474630
VQE,10,36,0,VQE_H10_Q36_s0_shifted,16,16,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.824885,0.013825,-0.811060
VQE,10,36,0,VQE_H10_Q36_s0_shifted,16,16,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.742529,0.013793,-0.728736
VQE,10,36,0,VQE_H10_Q36_s0_shifted,16,16,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.663609,0.015291,-0.648318
VQE,10,36,0,VQE_H10_Q36_s0_shifted,16,4,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,0,VQE_H10_Q36_s0_shifted,16,4,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,0,VQE_H10_Q36_s0_shifted,16,4,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,0,VQE_H10_Q36_s0_shifted,16,8,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,0,VQE_H10_Q36_s0_shifted,16,8,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,0,VQE_H10_Q36_s0_shifted,16,8,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,0,VQE_H10_Q36_s0_shifted,4,16,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,0,VQE_H10_Q36_s0_shifted,4,16,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,0,VQE_H10_Q36_s0_shifted,4,16,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,0,VQE_H10_Q36_s0_shifted,4,4,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,0,VQE_H10_Q36_s0_shifted,4,4,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,0,VQE_H10_Q36_s0_shifted,4,4,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,0,VQE_H10_Q36_s0_shifted,4,8,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,0,VQE_H10_Q36_s0_shifted,4,8,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,0,VQE_H10_Q36_s0_shifted,4,8,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,0,VQE_H10_Q36_s0_shifted,8,16,2,1,2,0.250000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,0,VQE_H10_Q36_s0_shifted,8,16,3,1,2,0.375000,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,0,VQE_H10_Q36_s0_shifted,8,16,4,1,2,0.500000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,0,VQE_H10_Q36_s0_shifted,8,4,2,1,2,0.250000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,0,VQE_H10_Q36_s0_shifted,8,4,3,1,2,0.375000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,0,VQE_H10_Q36_s0_shifted,8,4,4,1,2,0.500000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,0,VQE_H10_Q36_s0_shifted,8,8,2,1,2,0.250000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,0,VQE_H10_Q36_s0_shifted,8,8,3,1,2,0.375000,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,0,VQE_H10_Q36_s0_shifted,8,8,4,1,2,0.500000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,1,VQE_H10_Q36_s1_shifted,16,16,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.824885,0.013825,-0.811060
VQE,10,36,1,VQE_H10_Q36_s1_shifted,16,16,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.742529,0.013793,-0.728736
VQE,10,36,1,VQE_H10_Q36_s1_shifted,16,16,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.663609,0.015291,-0.648318
VQE,10,36,1,VQE_H10_Q36_s1_shifted,16,4,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,1,VQE_H10_Q36_s1_shifted,16,4,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,1,VQE_H10_Q36_s1_shifted,16,4,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,1,VQE_H10_Q36_s1_shifted,16,8,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,1,VQE_H10_Q36_s1_shifted,16,8,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,1,VQE_H10_Q36_s1_shifted,16,8,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,1,VQE_H10_Q36_s1_shifted,4,16,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,1,VQE_H10_Q36_s1_shifted,4,16,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,1,VQE_H10_Q36_s1_shifted,4,16,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,1,VQE_H10_Q36_s1_shifted,4,4,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,1,VQE_H10_Q36_s1_shifted,4,4,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,1,VQE_H10_Q36_s1_shifted,4,4,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,1,VQE_H10_Q36_s1_shifted,4,8,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,1,VQE_H10_Q36_s1_shifted,4,8,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,1,VQE_H10_Q36_s1_shifted,4,8,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,1,VQE_H10_Q36_s1_shifted,8,16,2,1,2,0.250000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,1,VQE_H10_Q36_s1_shifted,8,16,3,1,2,0.375000,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,1,VQE_H10_Q36_s1_shifted,8,16,4,1,2,0.500000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,1,VQE_H10_Q36_s1_shifted,8,4,2,1,2,0.250000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,1,VQE_H10_Q36_s1_shifted,8,4,3,1,2,0.375000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,1,VQE_H10_Q36_s1_shifted,8,4,4,1,2,0.500000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,1,VQE_H10_Q36_s1_shifted,8,8,2,1,2,0.250000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,1,VQE_H10_Q36_s1_shifted,8,8,3,1,2,0.375000,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,1,VQE_H10_Q36_s1_shifted,8,8,4,1,2,0.500000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,2,VQE_H10_Q36_s2_shifted,16,16,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.824885,0.013825,-0.811060
VQE,10,36,2,VQE_H10_Q36_s2_shifted,16,16,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.742529,0.013793,-0.728736
VQE,10,36,2,VQE_H10_Q36_s2_shifted,16,16,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.663609,0.015291,-0.648318
VQE,10,36,2,VQE_H10_Q36_s2_shifted,16,4,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,2,VQE_H10_Q36_s2_shifted,16,4,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,2,VQE_H10_Q36_s2_shifted,16,4,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,2,VQE_H10_Q36_s2_shifted,16,8,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,2,VQE_H10_Q36_s2_shifted,16,8,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,2,VQE_H10_Q36_s2_shifted,16,8,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,2,VQE_H10_Q36_s2_shifted,4,16,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,2,VQE_H10_Q36_s2_shifted,4,16,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,2,VQE_H10_Q36_s2_shifted,4,16,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,2,VQE_H10_Q36_s2_shifted,4,4,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,2,VQE_H10_Q36_s2_shifted,4,4,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,2,VQE_H10_Q36_s2_shifted,4,4,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,2,VQE_H10_Q36_s2_shifted,4,8,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,2,VQE_H10_Q36_s2_shifted,4,8,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,2,VQE_H10_Q36_s2_shifted,4,8,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,2,VQE_H10_Q36_s2_shifted,8,16,2,1,2,0.250000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,2,VQE_H10_Q36_s2_shifted,8,16,3,1,2,0.375000,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,2,VQE_H10_Q36_s2_shifted,8,16,4,1,2,0.500000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,2,VQE_H10_Q36_s2_shifted,8,4,2,1,2,0.250000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,2,VQE_H10_Q36_s2_shifted,8,4,3,1,2,0.375000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,2,VQE_H10_Q36_s2_shifted,8,4,4,1,2,0.500000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,2,VQE_H10_Q36_s2_shifted,8,8,2,1,2,0.250000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,2,VQE_H10_Q36_s2_shifted,8,8,3,1,2,0.375000,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,2,VQE_H10_Q36_s2_shifted,8,8,4,1,2,0.500000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,3,VQE_H10_Q36_s3_shifted,16,16,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.824885,0.013825,-0.811060
VQE,10,36,3,VQE_H10_Q36_s3_shifted,16,16,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.742529,0.013793,-0.728736
VQE,10,36,3,VQE_H10_Q36_s3_shifted,16,16,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.663609,0.015291,-0.648318
VQE,10,36,3,VQE_H10_Q36_s3_shifted,16,4,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,3,VQE_H10_Q36_s3_shifted,16,4,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,3,VQE_H10_Q36_s3_shifted,16,4,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,3,VQE_H10_Q36_s3_shifted,16,8,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,3,VQE_H10_Q36_s3_shifted,16,8,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,3,VQE_H10_Q36_s3_shifted,16,8,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,3,VQE_H10_Q36_s3_shifted,4,16,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,3,VQE_H10_Q36_s3_shifted,4,16,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,3,VQE_H10_Q36_s3_shifted,4,16,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,3,VQE_H10_Q36_s3_shifted,4,4,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,3,VQE_H10_Q36_s3_shifted,4,4,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,3,VQE_H10_Q36_s3_shifted,4,4,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,3,VQE_H10_Q36_s3_shifted,4,8,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,3,VQE_H10_Q36_s3_shifted,4,8,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,3,VQE_H10_Q36_s3_shifted,4,8,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,3,VQE_H10_Q36_s3_shifted,8,16,2,1,2,0.250000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,3,VQE_H10_Q36_s3_shifted,8,16,3,1,2,0.375000,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,3,VQE_H10_Q36_s3_shifted,8,16,4,1,2,0.500000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,3,VQE_H10_Q36_s3_shifted,8,4,2,1,2,0.250000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,3,VQE_H10_Q36_s3_shifted,8,4,3,1,2,0.375000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,3,VQE_H10_Q36_s3_shifted,8,4,4,1,2,0.500000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,3,VQE_H10_Q36_s3_shifted,8,8,2,1,2,0.250000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,3,VQE_H10_Q36_s3_shifted,8,8,3,1,2,0.375000,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,3,VQE_H10_Q36_s3_shifted,8,8,4,1,2,0.500000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,4,VQE_H10_Q36_s4_shifted,16,16,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.824885,0.013825,-0.811060
VQE,10,36,4,VQE_H10_Q36_s4_shifted,16,16,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.742529,0.013793,-0.728736
VQE,10,36,4,VQE_H10_Q36_s4_shifted,16,16,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.663609,0.015291,-0.648318
VQE,10,36,4,VQE_H10_Q36_s4_shifted,16,4,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,4,VQE_H10_Q36_s4_shifted,16,4,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,4,VQE_H10_Q36_s4_shifted,16,4,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,4,VQE_H10_Q36_s4_shifted,16,8,2,1,2,0.125000,651,651,1.000000,1.990783,1.990783,0.000000,0.708141,0.00768,-0.700461
VQE,10,36,4,VQE_H10_Q36_s4_shifted,16,8,3,1,2,0.187500,435,435,1.000000,2.97931,2.97931,0.000000,0.567816,0.006897,-0.560919
VQE,10,36,4,VQE_H10_Q36_s4_shifted,16,8,4,1,2,0.250000,327,327,1.000000,3.963303,3.963303,0.000000,0.434251,0.009174,-0.425077
VQE,10,36,4,VQE_H10_Q36_s4_shifted,4,16,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
VQE,10,36,4,VQE_H10_Q36_s4_shifted,4,16,3,1,2,0.750000,435,435,1.000000,2.97931,2.97931,0.000000,0.222989,0.004598,-0.218391
VQE,10,36,4,VQE_H10_Q36_s4_shifted,4,16,4,1,2,1.000000,327,327,1.000000,3.963303,3.963303,0.000000,0.006116,0.006116,0.000000
VQE,10,36,4,VQE_H10_Q36_s4_shifted,4,4,2,1,2,0.500000,651,651,1.000000,1.990783,1.990783,0.000000,0.470046,0.004608,-0.465438
