algorithm,policy,raw_stall_bucket,raw_saturation_bucket,latency_profile,width_profile,pair_count,throughput_gain_pct_median,gain_positive_count,gain_positive_rate,gain_ge_5_count,gain_ge_5_rate,gain_ge_20_count,gain_ge_20_rate,predicted_gain_band
QFT,asap,stall_medium,underutilized,l1_l1,W8_M4_F8,3,11.858975,3,1.0,3,1.0,0,0.0,moderate
QFT,asap,stall_medium,underutilized,l1_l1,W8_M8_F4,1,11.538459,1,1.0,1,1.0,0,0.0,moderate
QFT,asap,stall_medium,underutilized,l2_l2,W8_M4_F4,1,6.982547,1,1.0,1,1.0,0,0.0,moderate
QFT,asap,stall_medium,underutilized,l2_l2,W8_M4_F8,1,6.982547,1,1.0,1,1.0,0,0.0,moderate
QFT,asap,stall_medium,underutilized,l2_l2,W8_M8_F4,3,6.920208,3,1.0,3,1.0,0,0.0,moderate
QFT,asap,stall_medium,underutilized,mixed,W8_M4_F4,10,22.29301,10,1.0,10,1.0,10,1.0,strong
QFT,asap,stall_medium,underutilized,mixed,W8_M4_F8,10,22.29301,10,1.0,10,1.0,10,1.0,strong
QFT,asap,stall_medium,underutilized,mixed,W8_M8_F4,10,22.29301,10,1.0,10,1.0,10,1.0,strong
QFT,greedy_critical,stall_high,active,l1_l1,W8_M8_F8,5,51.282053,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_high,active,l2_l2,W4_M4_F4,5,29.807707,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_high,active,l2_l2,W4_M4_F8,5,29.807707,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_high,active,l2_l2,W4_M8_F4,5,29.807707,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_high,active,l2_l2,W4_M8_F8,5,29.807707,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_high,underutilized,l2_l2,W8_M4_F4,5,29.807707,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_high,underutilized,l2_l2,W8_M4_F8,5,29.807707,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_high,underutilized,l2_l2,W8_M8_F4,5,35.555547,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_high,underutilized,l2_l2,W8_M8_F8,5,146.540902,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_high,underutilized,mixed,W8_M8_F8,10,100.0,10,1.0,10,1.0,10,1.0,strong
QFT,greedy_critical,stall_low,near_saturation,l1_l1,W4_M4_F4,5,8.7097,5,1.0,5,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,near_saturation,l1_l1,W4_M4_F8,5,8.7097,5,1.0,5,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,near_saturation,l1_l1,W4_M8_F4,5,8.7097,5,1.0,5,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,near_saturation,l1_l1,W4_M8_F8,5,8.7097,5,1.0,5,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,near_saturation,l1_l1,W8_M8_F8,5,7.759702,5,1.0,5,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,near_saturation,l2_l2,W4_M4_F4,5,5.072,5,1.0,5,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,near_saturation,l2_l2,W4_M4_F8,5,5.072,5,1.0,5,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,near_saturation,l2_l2,W4_M8_F4,5,5.072,5,1.0,5,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,near_saturation,l2_l2,W4_M8_F8,5,5.072,5,1.0,5,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,saturated,l1_l1,W4_M4_F4,5,1.065812,5,1.0,0,0.0,0,0.0,weak
QFT,greedy_critical,stall_low,saturated,l1_l1,W4_M4_F8,5,1.065812,5,1.0,0,0.0,0,0.0,weak
QFT,greedy_critical,stall_low,saturated,l1_l1,W4_M8_F4,5,1.065812,5,1.0,0,0.0,0,0.0,weak
QFT,greedy_critical,stall_low,saturated,l1_l1,W4_M8_F8,5,1.065812,5,1.0,0,0.0,0,0.0,weak
QFT,greedy_critical,stall_low,saturated,mixed,W4_M4_F4,10,2.819548,10,1.0,0,0.0,0,0.0,weak
QFT,greedy_critical,stall_low,saturated,mixed,W4_M4_F8,10,2.819548,10,1.0,0,0.0,0,0.0,weak
QFT,greedy_critical,stall_low,saturated,mixed,W4_M8_F4,10,2.819548,10,1.0,0,0.0,0,0.0,weak
QFT,greedy_critical,stall_low,saturated,mixed,W4_M8_F8,10,2.819548,10,1.0,0,0.0,0,0.0,weak
QFT,greedy_critical,stall_low,underutilized,l1_l1,W8_M4_F4,10,4.565169,10,1.0,5,0.5,0,0.0,weak
QFT,greedy_critical,stall_low,underutilized,l1_l1,W8_M4_F8,10,4.565169,10,1.0,5,0.5,0,0.0,weak
QFT,greedy_critical,stall_low,underutilized,l1_l1,W8_M8_F4,7,2.066381,7,1.0,2,0.285714,0,0.0,weak
QFT,greedy_critical,stall_low,underutilized,l2_l2,W8_M4_F4,5,5.072,5,1.0,5,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,underutilized,l2_l2,W8_M4_F8,5,5.072,5,1.0,5,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,underutilized,l2_l2,W8_M8_F4,1,6.745776,1,1.0,1,1.0,0,0.0,moderate
QFT,greedy_critical,stall_low,underutilized,mixed,W8_M4_F4,10,2.819548,10,1.0,0,0.0,0,0.0,weak
QFT,greedy_critical,stall_low,underutilized,mixed,W8_M4_F8,10,2.819548,10,1.0,0,0.0,0,0.0,weak
QFT,greedy_critical,stall_low,underutilized,mixed,W8_M8_F4,10,4.065049,10,1.0,0,0.0,0,0.0,weak
QFT,greedy_critical,stall_medium,near_saturation,l2_l2,W8_M8_F8,5,23.845193,5,1.0,5,1.0,5,1.0,strong
QFT,greedy_critical,stall_medium,near_saturation,mixed,W4_M4_F4,10,17.684901,10,1.0,10,1.0,0,0.0,moderate
QFT,greedy_critical,stall_medium,near_saturation,mixed,W4_M4_F8,10,17.684901,10,1.0,10,1.0,0,0.0,moderate
QFT,greedy_critical,stall_medium,near_saturation,mixed,W4_M8_F4,10,17.684901,10,1.0,10,1.0,0,0.0,moderate
QFT,greedy_critical,stall_medium,near_saturation,mixed,W4_M8_F8,10,17.684901,10,1.0,10,1.0,0,0.0,moderate
QFT,greedy_critical,stall_medium,near_saturation,mixed,W8_M8_F8,10,14.750008,10,1.0,10,1.0,0,0.0,moderate
QFT,greedy_critical,stall_medium,underutilized,l1_l1,W8_M8_F4,3,11.254014,3,1.0,3,1.0,0,0.0,moderate
QFT,greedy_critical,stall_medium,underutilized,l2_l2,W8_M8_F4,4,6.739468,4,1.0,4,1.0,0,0.0,moderate
QFT,greedy_critical,stall_medium,underutilized,mixed,W8_M4_F4,10,17.684901,10,1.0,10,1.0,0,0.0,moderate
QFT,greedy_critical,stall_medium,underutilized,mixed,W8_M4_F8,10,17.684901,10,1.0,10,1.0,0,0.0,moderate
QFT,greedy_critical,stall_medium,underutilized,mixed,W8_M8_F4,10,21.405753,10,1.0,10,1.0,10,1.0,strong
VQE,asap,stall_high,underutilized,l2_l2,W8_M8_F4,5,34.78262,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_high,underutilized,l2_l2,W8_M8_F8,5,112.820551,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_high,underutilized,mixed,W8_M8_F8,10,81.081061,10,1.0,10,1.0,10,1.0,strong
VQE,asap,stall_low,near_saturation,l1_l1,W4_M4_F4,5,12.121231,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_low,near_saturation,l1_l1,W4_M4_F8,5,12.121231,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_low,near_saturation,l1_l1,W4_M8_F4,5,12.121231,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_low,near_saturation,l1_l1,W4_M8_F8,5,12.121231,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_low,near_saturation,l1_l1,W8_M8_F8,5,10.365853,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_low,near_saturation,l2_l2,W4_M4_F4,5,7.012199,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_low,near_saturation,l2_l2,W4_M4_F8,5,7.012199,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_low,near_saturation,l2_l2,W4_M8_F4,5,7.012199,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_low,near_saturation,l2_l2,W4_M8_F8,5,7.012199,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_low,near_saturation,l2_l2,W8_M8_F8,5,9.302324,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_low,near_saturation,mixed,W8_M8_F8,10,5.825247,10,1.0,10,1.0,0,0.0,moderate
VQE,asap,stall_low,saturated,l1_l1,W4_M4_F4,10,1.616856,10,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,saturated,l1_l1,W4_M4_F8,10,1.616856,10,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,saturated,l1_l1,W4_M8_F4,10,1.616856,10,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,saturated,l1_l1,W4_M8_F8,10,1.616856,10,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,saturated,l1_l1,W8_M8_F8,5,3.307394,5,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,saturated,l2_l2,W4_M4_F4,5,2.237352,5,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,saturated,l2_l2,W4_M4_F8,5,2.237352,5,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,saturated,l2_l2,W4_M8_F4,5,2.237352,5,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,saturated,l2_l2,W4_M8_F8,5,2.237352,5,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,saturated,mixed,W4_M4_F4,20,2.822263,20,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,saturated,mixed,W4_M4_F8,20,2.822263,20,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,saturated,mixed,W4_M8_F4,20,2.822263,20,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,saturated,mixed,W4_M8_F8,20,2.822263,20,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,underutilized,l1_l1,W8_M4_F4,15,2.453972,15,1.0,5,0.333333,0,0.0,weak
VQE,asap,stall_low,underutilized,l1_l1,W8_M4_F8,15,2.453972,15,1.0,5,0.333333,0,0.0,weak
VQE,asap,stall_low,underutilized,l1_l1,W8_M8_F4,10,1.818961,10,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,underutilized,l2_l2,W8_M4_F4,10,4.624776,10,1.0,5,0.5,0,0.0,weak
VQE,asap,stall_low,underutilized,l2_l2,W8_M4_F8,10,4.624776,10,1.0,5,0.5,0,0.0,weak
VQE,asap,stall_low,underutilized,l2_l2,W8_M8_F4,5,2.4319,5,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,underutilized,mixed,W8_M4_F4,20,2.822263,20,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,underutilized,mixed,W8_M4_F8,20,2.822263,20,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_low,underutilized,mixed,W8_M8_F4,20,3.225446,20,1.0,0,0.0,0,0.0,weak
VQE,asap,stall_medium,active,l1_l1,W8_M8_F8,5,45.714287,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_medium,active,l2_l2,W4_M4_F4,5,31.884052,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_medium,active,l2_l2,W4_M4_F8,5,31.884052,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_medium,active,l2_l2,W4_M8_F4,5,31.884052,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_medium,active,l2_l2,W4_M8_F8,5,31.884052,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_medium,active,l2_l2,W8_M8_F8,5,28.143707,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_medium,active,mixed,W4_M4_F4,10,20.895531,10,1.0,10,1.0,10,1.0,strong
VQE,asap,stall_medium,active,mixed,W4_M4_F8,10,20.895531,10,1.0,10,1.0,10,1.0,strong
VQE,asap,stall_medium,active,mixed,W4_M8_F4,10,20.895531,10,1.0,10,1.0,10,1.0,strong
VQE,asap,stall_medium,active,mixed,W4_M8_F8,10,20.895531,10,1.0,10,1.0,10,1.0,strong
VQE,asap,stall_medium,near_saturation,mixed,W8_M8_F8,10,18.181809,10,1.0,10,1.0,0,0.0,moderate
VQE,asap,stall_medium,underutilized,l1_l1,W8_M8_F4,5,13.636378,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_medium,underutilized,l2_l2,W8_M4_F4,5,31.884052,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_medium,underutilized,l2_l2,W8_M4_F8,5,31.884052,5,1.0,5,1.0,5,1.0,strong
VQE,asap,stall_medium,underutilized,l2_l2,W8_M8_F4,5,7.621967,5,1.0,5,1.0,0,0.0,moderate
VQE,asap,stall_medium,underutilized,mixed,W8_M4_F4,10,20.895531,10,1.0,10,1.0,10,1.0,strong
VQE,asap,stall_medium,underutilized,mixed,W8_M4_F8,10,20.895531,10,1.0,10,1.0,10,1.0,strong
VQE,asap,stall_medium,underutilized,mixed,W8_M8_F4,10,23.880627,10,1.0,10,1.0,10,1.0,strong
VQE,greedy_critical,stall_high,active,mixed,W8_M8_F8,10,72.972975,10,1.0,10,1.0,10,1.0,strong
VQE,greedy_critical,stall_high,underutilized,l2_l2,W8_M8_F8,5,105.128219,5,1.0,5,1.0,5,1.0,strong
VQE,greedy_critical,stall_low,active,l1_l1,W8_M8_F8,5,37.142871,5,1.0,5,1.0,5,1.0,strong
VQE,greedy_critical,stall_low,saturated,l1_l1,W4_M4_F4,15,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,l1_l1,W4_M4_F8,15,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,l1_l1,W4_M8_F4,15,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,l1_l1,W4_M8_F8,15,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,l1_l1,W8_M8_F8,10,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,l2_l2,W4_M4_F4,10,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,l2_l2,W4_M4_F8,10,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,l2_l2,W4_M8_F4,10,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,l2_l2,W4_M8_F8,10,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,l2_l2,W8_M8_F8,5,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,mixed,W4_M4_F4,30,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,mixed,W4_M4_F8,30,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,mixed,W4_M8_F4,30,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,mixed,W4_M8_F8,30,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,saturated,mixed,W8_M8_F8,20,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,underutilized,l1_l1,W8_M4_F4,15,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,underutilized,l1_l1,W8_M4_F8,15,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,underutilized,l1_l1,W8_M8_F4,15,1.226984,15,1.0,5,0.333333,0,0.0,weak
VQE,greedy_critical,stall_low,underutilized,l2_l2,W8_M4_F4,10,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,underutilized,l2_l2,W8_M4_F8,10,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,underutilized,l2_l2,W8_M8_F4,10,3.522113,10,1.0,5,0.5,0,0.0,weak
VQE,greedy_critical,stall_low,underutilized,mixed,W8_M4_F4,30,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,underutilized,mixed,W8_M4_F8,30,0.0,0,0.0,0,0.0,0,0.0,unlikely
VQE,greedy_critical,stall_low,underutilized,mixed,W8_M8_F4,20,2.120116,20,1.0,0,0.0,0,0.0,weak
VQE,greedy_critical,stall_medium,near_saturation,l2_l2,W4_M4_F4,5,15.942031,5,1.0,5,1.0,0,0.0,moderate
VQE,greedy_critical,stall_medium,near_saturation,l2_l2,W4_M4_F8,5,15.942031,5,1.0,5,1.0,0,0.0,moderate
VQE,greedy_critical,stall_medium,near_saturation,l2_l2,W4_M8_F4,5,15.942031,5,1.0,5,1.0,0,0.0,moderate
VQE,greedy_critical,stall_medium,near_saturation,l2_l2,W4_M8_F8,5,15.942031,5,1.0,5,1.0,0,0.0,moderate
VQE,greedy_critical,stall_medium,near_saturation,l2_l2,W8_M8_F8,5,7.784431,5,1.0,5,1.0,0,0.0,moderate
VQE,greedy_critical,stall_medium,underutilized,l2_l2,W8_M4_F4,5,15.942031,5,1.0,5,1.0,0,0.0,moderate
VQE,greedy_critical,stall_medium,underutilized,l2_l2,W8_M4_F8,5,15.942031,5,1.0,5,1.0,0,0.0,moderate
VQE,greedy_critical,stall_medium,underutilized,l2_l2,W8_M8_F4,5,27.53623,5,1.0,5,1.0,5,1.0,strong
VQE,greedy_critical,stall_medium,underutilized,mixed,W8_M8_F4,10,17.910474,10,1.0,10,1.0,0,0.0,moderate
