dag_variant,algorithm,hardware_size,logical_qubits,dag_seed,policy,l_meas,l_ff,meas_width,ff_width,ff_chain_depth,ff_chain_depth_raw,ff_chain_depth_shifted,throughput_asap,throughput_policy,throughput_vs_asap_pct,stall_asap,stall_policy,stall_vs_asap_pct
raw,VQE,8,64,3,greedy_critical,2,2,8,4,63,63,1,3.889839,3.923372,0.862067,0.017094,0.01341,-21.551422
raw,VQE,8,64,3,shifted_critical,2,2,8,4,63,63,1,3.889839,3.923372,0.862067,0.017094,0.01341,-21.551422
raw,VQE,8,64,3,stall_aware_shifted,2,2,8,4,63,63,1,3.889839,3.875118,-0.378448,0.017094,0.018921,10.687961
raw,VQE,8,64,3,asap,2,2,8,8,63,63,1,7.262411,7.262411,0.0,0.042553,0.042553,0.0
raw,VQE,8,64,3,greedy_critical,2,2,8,8,63,63,1,7.262411,7.937984,9.302324,0.042553,0.005814,-86.337039
raw,VQE,8,64,3,shifted_critical,2,2,8,8,63,63,1,7.262411,7.937984,9.302324,0.042553,0.005814,-86.337039
raw,VQE,8,64,3,stall_aware_shifted,2,2,8,8,63,63,1,7.262411,7.937984,9.302324,0.042553,0.005814,-86.337039
raw,VQE,8,64,4,asap,1,1,8,4,63,63,1,3.957488,3.957488,0.0,0.004831,0.004831,0.0
raw,VQE,8,64,4,greedy_critical,1,1,8,4,63,63,1,3.957488,3.976699,0.485434,0.004831,0.002913,-39.701925
raw,VQE,8,64,4,shifted_critical,1,1,8,4,63,63,1,3.957488,3.976699,0.485434,0.004831,0.002913,-39.701925
raw,VQE,8,64,4,stall_aware_shifted,1,1,8,4,63,63,1,3.957488,3.94605,-0.289022,0.004831,0.008671,79.486649
raw,VQE,8,64,4,asap,1,1,8,8,63,63,1,7.713748,7.713748,0.0,0.007533,0.007533,0.0
raw,VQE,8,64,4,greedy_critical,1,1,8,8,63,63,1,7.713748,7.968872,3.307394,0.007533,0.001946,-74.166999
raw,VQE,8,64,4,shifted_critical,1,1,8,8,63,63,1,7.713748,7.968872,3.307394,0.007533,0.001946,-74.166999
raw,VQE,8,64,4,stall_aware_shifted,1,1,8,8,63,63,1,7.713748,7.968872,3.307394,0.007533,0.001946,-74.166999
raw,VQE,8,64,4,asap,1,2,8,4,63,63,1,3.927133,3.927133,0.0,0.008629,0.008629,0.0
raw,VQE,8,64,4,greedy_critical,1,2,8,4,63,63,1,3.927133,3.953668,0.675684,0.008629,0.006757,-21.694287
raw,VQE,8,64,4,shifted_critical,1,2,8,4,63,63,1,3.927133,3.953668,0.675684,0.008629,0.006757,-21.694287
raw,VQE,8,64,4,stall_aware_shifted,1,2,8,4,63,63,1,3.927133,3.91213,-0.382034,0.008629,0.013372,54.965813
raw,VQE,8,64,4,asap,1,2,8,8,63,63,1,7.515596,7.515596,0.0,0.029358,0.029358,0.0
raw,VQE,8,64,4,greedy_critical,1,2,8,8,63,63,1,7.515596,7.953398,5.825247,0.029358,0.003883,-86.773622
raw,VQE,8,64,4,shifted_critical,1,2,8,8,63,63,1,7.515596,7.953398,5.825247,0.029358,0.003883,-86.773622
raw,VQE,8,64,4,stall_aware_shifted,1,2,8,8,63,63,1,7.515596,7.953398,5.825247,0.029358,0.003883,-86.773622
raw,VQE,8,64,4,asap,2,1,8,4,63,63,1,3.927133,3.927133,0.0,0.008629,0.008629,0.0
raw,VQE,8,64,4,greedy_critical,2,1,8,4,63,63,1,3.927133,3.953668,0.675684,0.008629,0.006757,-21.694287
raw,VQE,8,64,4,shifted_critical,2,1,8,4,63,63,1,3.927133,3.953668,0.675684,0.008629,0.006757,-21.694287
raw,VQE,8,64,4,stall_aware_shifted,2,1,8,4,63,63,1,3.927133,3.91213,-0.382034,0.008629,0.013372,54.965813
raw,VQE,8,64,4,asap,2,1,8,8,63,63,1,7.515596,7.515596,0.0,0.029358,0.029358,0.0
raw,VQE,8,64,4,greedy_critical,2,1,8,8,63,63,1,7.515596,7.953398,5.825247,0.029358,0.003883,-86.773622
raw,VQE,8,64,4,shifted_critical,2,1,8,8,63,63,1,7.515596,7.953398,5.825247,0.029358,0.003883,-86.773622
raw,VQE,8,64,4,stall_aware_shifted,2,1,8,8,63,63,1,7.515596,7.953398,5.825247,0.029358,0.003883,-86.773622
raw,VQE,8,64,4,asap,2,2,8,4,63,63,1,3.889839,3.889839,0.0,0.017094,0.017094,0.0
raw,VQE,8,64,4,greedy_critical,2,2,8,4,63,63,1,3.889839,3.923372,0.862067,0.017094,0.01341,-21.551422
raw,VQE,8,64,4,shifted_critical,2,2,8,4,63,63,1,3.889839,3.923372,0.862067,0.017094,0.01341,-21.551422
raw,VQE,8,64,4,stall_aware_shifted,2,2,8,4,63,63,1,3.889839,3.875118,-0.378448,0.017094,0.018921,10.687961
raw,VQE,8,64,4,asap,2,2,8,8,63,63,1,7.262411,7.262411,0.0,0.042553,0.042553,0.0
raw,VQE,8,64,4,greedy_critical,2,2,8,8,63,63,1,7.262411,7.937984,9.302324,0.042553,0.005814,-86.337039
raw,VQE,8,64,4,shifted_critical,2,2,8,8,63,63,1,7.262411,7.937984,9.302324,0.042553,0.005814,-86.337039
raw,VQE,8,64,4,stall_aware_shifted,2,2,8,8,63,63,1,7.262411,7.937984,9.302324,0.042553,0.005814,-86.337039
shifted,QAOA,4,16,0,asap,1,1,8,4,2,37,2,3.89011,3.89011,0.0,0.21978,0.21978,0.0
shifted,QAOA,4,16,0,greedy_critical,1,1,8,4,2,37,2,3.89011,3.89011,0.0,0.21978,0.340659,55.0
shifted,QAOA,4,16,0,shifted_critical,1,1,8,4,2,37,2,3.89011,3.89011,0.0,0.21978,0.417582,90.0
shifted,QAOA,4,16,0,stall_aware_shifted,1,1,8,4,2,37,2,3.89011,3.89011,0.0,0.21978,0.373626,70.0
shifted,QAOA,4,16,0,asap,1,1,8,8,2,37,2,7.375,7.375,0.0,0.020833,0.020833,0.0
shifted,QAOA,4,16,0,greedy_critical,1,1,8,8,2,37,2,7.375,7.531915,2.127661,0.020833,0.021277,2.131234
shifted,QAOA,4,16,0,shifted_critical,1,1,8,8,2,37,2,7.375,7.531915,2.127661,0.020833,0.021277,2.131234
shifted,QAOA,4,16,0,stall_aware_shifted,1,1,8,8,2,37,2,7.375,7.531915,2.127661,0.020833,0.021277,2.131234
shifted,QAOA,4,16,0,asap,1,2,8,4,2,37,2,3.847826,3.847826,0.0,0.217391,0.217391,0.0
shifted,QAOA,4,16,0,greedy_critical,1,2,8,4,2,37,2,3.847826,3.847826,0.0,0.217391,0.347826,60.000184
shifted,QAOA,4,16,0,shifted_critical,1,2,8,4,2,37,2,3.847826,3.847826,0.0,0.217391,0.445652,105.000207
shifted,QAOA,4,16,0,stall_aware_shifted,1,2,8,4,2,37,2,3.847826,3.847826,0.0,0.217391,0.380435,75.000345
shifted,QAOA,4,16,0,asap,1,2,8,8,2,37,2,7.08,7.08,0.0,0.04,0.04,0.0
shifted,QAOA,4,16,0,greedy_critical,1,2,8,8,2,37,2,7.08,7.375,4.166667,0.04,0.041667,4.1675
shifted,QAOA,4,16,0,shifted_critical,1,2,8,8,2,37,2,7.08,7.375,4.166667,0.04,0.041667,4.1675
shifted,QAOA,4,16,0,stall_aware_shifted,1,2,8,8,2,37,2,7.08,7.375,4.166667,0.04,0.041667,4.1675
shifted,QAOA,4,16,0,asap,2,1,8,4,2,37,2,3.847826,3.847826,0.0,0.217391,0.217391,0.0
shifted,QAOA,4,16,0,greedy_critical,2,1,8,4,2,37,2,3.847826,3.847826,0.0,0.217391,0.347826,60.000184
shifted,QAOA,4,16,0,shifted_critical,2,1,8,4,2,37,2,3.847826,3.847826,0.0,0.217391,0.445652,105.000207
shifted,QAOA,4,16,0,stall_aware_shifted,2,1,8,4,2,37,2,3.847826,3.847826,0.0,0.217391,0.380435,75.000345
shifted,QAOA,4,16,0,asap,2,1,8,8,2,37,2,7.08,7.08,0.0,0.04,0.04,0.0
shifted,QAOA,4,16,0,greedy_critical,2,1,8,8,2,37,2,7.08,7.375,4.166667,0.04,0.041667,4.1675
shifted,QAOA,4,16,0,shifted_critical,2,1,8,8,2,37,2,7.08,7.375,4.166667,0.04,0.041667,4.1675
shifted,QAOA,4,16,0,stall_aware_shifted,2,1,8,8,2,37,2,7.08,7.375,4.166667,0.04,0.041667,4.1675
shifted,QAOA,4,16,0,asap,2,2,8,4,2,37,2,3.765957,3.765957,0.0,0.223404,0.223404,0.0
shifted,QAOA,4,16,0,greedy_critical,2,2,8,4,2,37,2,3.765957,3.806452,1.075291,0.223404,0.322581,44.393565
shifted,QAOA,4,16,0,shifted_critical,2,2,8,4,2,37,2,3.765957,3.806452,1.075291,0.223404,0.44086,97.337559
shifted,QAOA,4,16,0,stall_aware_shifted,2,2,8,4,2,37,2,3.765957,3.806452,1.075291,0.223404,0.376344,68.458935
shifted,QAOA,4,16,0,asap,2,2,8,8,2,37,2,6.807692,6.807692,0.0,0.057692,0.057692,0.0
shifted,QAOA,4,16,0,greedy_critical,2,2,8,8,2,37,2,6.807692,7.08,4.000005,0.057692,0.06,4.000555
shifted,QAOA,4,16,0,shifted_critical,2,2,8,8,2,37,2,6.807692,7.08,4.000005,0.057692,0.06,4.000555
shifted,QAOA,4,16,0,stall_aware_shifted,2,2,8,8,2,37,2,6.807692,7.08,4.000005,0.057692,0.06,4.000555
shifted,QAOA,4,16,1,asap,1,1,8,4,2,28,2,3.903614,3.903614,0.0,0.168675,0.168675,0.0
shifted,QAOA,4,16,1,greedy_critical,1,1,8,4,2,28,2,3.903614,3.903614,0.0,0.168675,0.325301,92.856677
shifted,QAOA,4,16,1,shifted_critical,1,1,8,4,2,28,2,3.903614,3.903614,0.0,0.168675,0.373494,121.42819
shifted,QAOA,4,16,1,stall_aware_shifted,1,1,8,4,2,28,2,3.903614,3.903614,0.0,0.168675,0.373494,121.42819
shifted,QAOA,4,16,1,asap,1,1,8,8,2,28,2,7.363636,7.363636,0.0,0.022727,0.022727,0.0
shifted,QAOA,4,16,1,greedy_critical,1,1,8,8,2,28,2,7.363636,7.534884,2.32559,0.022727,0.023256,2.327628
shifted,QAOA,4,16,1,shifted_critical,1,1,8,8,2,28,2,7.363636,7.534884,2.32559,0.022727,0.023256,2.327628
shifted,QAOA,4,16,1,stall_aware_shifted,1,1,8,8,2,28,2,7.363636,7.534884,2.32559,0.022727,0.023256,2.327628
shifted,QAOA,4,16,1,asap,1,2,8,4,2,28,2,3.811765,3.811765,0.0,0.176471,0.176471,0.0
shifted,QAOA,4,16,1,greedy_critical,1,2,8,4,2,28,2,3.811765,3.857143,1.190472,0.176471,0.309524,75.396524
shifted,QAOA,4,16,1,shifted_critical,1,2,8,4,2,28,2,3.811765,3.857143,1.190472,0.176471,0.404762,129.364598
shifted,QAOA,4,16,1,stall_aware_shifted,1,2,8,4,2,28,2,3.811765,3.857143,1.190472,0.176471,0.392857,122.618447
shifted,QAOA,4,16,1,asap,1,2,8,8,2,28,2,7.043478,7.043478,0.0,0.043478,0.043478,0.0
shifted,QAOA,4,16,1,greedy_critical,1,2,8,8,2,28,2,7.043478,7.363636,4.545453,0.043478,0.045455,4.547127
shifted,QAOA,4,16,1,shifted_critical,1,2,8,8,2,28,2,7.043478,7.363636,4.545453,0.043478,0.045455,4.547127
shifted,QAOA,4,16,1,stall_aware_shifted,1,2,8,8,2,28,2,7.043478,7.363636,4.545453,0.043478,0.045455,4.547127
shifted,QAOA,4,16,1,asap,2,1,8,4,2,28,2,3.811765,3.811765,0.0,0.176471,0.176471,0.0
shifted,QAOA,4,16,1,greedy_critical,2,1,8,4,2,28,2,3.811765,3.857143,1.190472,0.176471,0.309524,75.396524
shifted,QAOA,4,16,1,shifted_critical,2,1,8,4,2,28,2,3.811765,3.857143,1.190472,0.176471,0.404762,129.364598
shifted,QAOA,4,16,1,stall_aware_shifted,2,1,8,4,2,28,2,3.811765,3.857143,1.190472,0.176471,0.392857,122.618447
shifted,QAOA,4,16,1,asap,2,1,8,8,2,28,2,7.043478,7.043478,0.0,0.043478,0.043478,0.0
shifted,QAOA,4,16,1,greedy_critical,2,1,8,8,2,28,2,7.043478,7.363636,4.545453,0.043478,0.045455,4.547127
shifted,QAOA,4,16,1,shifted_critical,2,1,8,8,2,28,2,7.043478,7.363636,4.545453,0.043478,0.045455,4.547127
shifted,QAOA,4,16,1,stall_aware_shifted,2,1,8,8,2,28,2,7.043478,7.363636,4.545453,0.043478,0.045455,4.547127
shifted,QAOA,4,16,1,asap,2,2,8,4,2,28,2,3.724138,3.724138,0.0,0.183908,0.183908,0.0
shifted,QAOA,4,16,1,greedy_critical,2,2,8,4,2,28,2,3.724138,3.811765,2.352947,0.183908,0.329412,79.11782
shifted,QAOA,4,16,1,shifted_critical,2,2,8,4,2,28,2,3.724138,3.811765,2.352947,0.183908,0.411765,123.897275
shifted,QAOA,4,16,1,stall_aware_shifted,2,2,8,4,2,28,2,3.724138,3.811765,2.352947,0.183908,0.376471,104.706157
shifted,QAOA,4,16,1,asap,2,2,8,8,2,28,2,6.75,6.75,0.0,0.0625,0.0625,0.0
shifted,QAOA,4,16,1,greedy_critical,2,2,8,8,2,28,2,6.75,7.043478,4.347822,0.0625,0.065217,4.3472
shifted,QAOA,4,16,1,shifted_critical,2,2,8,8,2,28,2,6.75,7.043478,4.347822,0.0625,0.065217,4.3472
shifted,QAOA,4,16,1,stall_aware_shifted,2,2,8,8,2,28,2,6.75,7.043478,4.347822,0.0625,0.065217,4.3472
shifted,QAOA,4,16,2,asap,1,1,8,4,2,34,2,3.878049,3.878049,0.0,0.268293,0.268293,0.0
shifted,QAOA,4,16,2,greedy_critical,1,1,8,4,2,34,2,3.878049,3.878049,0.0,0.268293,0.329268,22.727019
shifted,QAOA,4,16,2,shifted_critical,1,1,8,4,2,34,2,3.878049,3.878049,0.0,0.268293,0.414634,54.545217
shifted,QAOA,4,16,2,stall_aware_shifted,1,1,8,4,2,34,2,3.878049,3.878049,0.0,0.268293,0.390244,45.45441
shifted,QAOA,4,16,2,asap,1,1,8,8,2,34,2,7.395349,7.395349,0.0,0.023256,0.023256,0.0
shifted,QAOA,4,16,2,greedy_critical,1,1,8,8,2,34,2,7.395349,7.571429,2.380956,0.023256,0.02381,2.382181
shifted,QAOA,4,16,2,shifted_critical,1,1,8,8,2,34,2,7.395349,7.571429,2.380956,0.023256,0.02381,2.382181
shifted,QAOA,4,16,2,stall_aware_shifted,1,1,8,8,2,34,2,7.395349,7.571429,2.380956,0.023256,0.02381,2.382181
shifted,QAOA,4,16,2,asap,1,2,8,4,2,34,2,3.831325,3.831325,0.0,0.26506,0.26506,0.0
shifted,QAOA,4,16,2,greedy_critical,1,2,8,4,2,34,2,3.831325,3.831325,0.0,0.26506,0.349398,31.818456
shifted,QAOA,4,16,2,shifted_critical,1,2,8,4,2,34,2,3.831325,3.831325,0.0,0.26506,0.39759,50.0
shifted,QAOA,4,16,2,stall_aware_shifted,1,2,8,4,2,34,2,3.831325,3.831325,0.0,0.26506,0.385542,45.454614
shifted,QAOA,4,16,2,asap,1,2,8,8,2,34,2,7.066667,7.066667,0.0,0.044444,0.044444,0.0
shifted,QAOA,4,16,2,greedy_critical,1,2,8,8,2,34,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,2,shifted_critical,1,2,8,8,2,34,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,2,stall_aware_shifted,1,2,8,8,2,34,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,2,asap,2,1,8,4,2,34,2,3.831325,3.831325,0.0,0.26506,0.26506,0.0
shifted,QAOA,4,16,2,greedy_critical,2,1,8,4,2,34,2,3.831325,3.831325,0.0,0.26506,0.349398,31.818456
shifted,QAOA,4,16,2,shifted_critical,2,1,8,4,2,34,2,3.831325,3.831325,0.0,0.26506,0.39759,50.0
shifted,QAOA,4,16,2,stall_aware_shifted,2,1,8,4,2,34,2,3.831325,3.831325,0.0,0.26506,0.385542,45.454614
shifted,QAOA,4,16,2,asap,2,1,8,8,2,34,2,7.066667,7.066667,0.0,0.044444,0.044444,0.0
shifted,QAOA,4,16,2,greedy_critical,2,1,8,8,2,34,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,2,shifted_critical,2,1,8,8,2,34,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,2,stall_aware_shifted,2,1,8,8,2,34,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,2,asap,2,2,8,4,2,34,2,3.741176,3.741176,0.0,0.282353,0.282353,0.0
shifted,QAOA,4,16,2,greedy_critical,2,2,8,4,2,34,2,3.741176,3.785714,1.190481,0.282353,0.333333,18.055413
shifted,QAOA,4,16,2,shifted_critical,2,2,8,4,2,34,2,3.741176,3.785714,1.190481,0.282353,0.416667,47.569532
shifted,QAOA,4,16,2,stall_aware_shifted,2,2,8,4,2,34,2,3.741176,3.785714,1.190481,0.282353,0.380952,34.920472
shifted,QAOA,4,16,2,asap,2,2,8,8,2,34,2,6.765957,6.765957,0.0,0.06383,0.06383,0.0
shifted,QAOA,4,16,2,greedy_critical,2,2,8,8,2,34,2,6.765957,7.066667,4.444456,0.06383,0.066667,4.444619
shifted,QAOA,4,16,2,shifted_critical,2,2,8,8,2,34,2,6.765957,7.066667,4.444456,0.06383,0.066667,4.444619
shifted,QAOA,4,16,2,stall_aware_shifted,2,2,8,8,2,34,2,6.765957,7.066667,4.444456,0.06383,0.066667,4.444619
shifted,QAOA,4,16,3,asap,1,1,8,4,2,31,2,3.878049,3.878049,0.0,0.146341,0.146341,0.0
shifted,QAOA,4,16,3,greedy_critical,1,1,8,4,2,31,2,3.878049,3.878049,0.0,0.146341,0.317073,116.667236
shifted,QAOA,4,16,3,shifted_critical,1,1,8,4,2,31,2,3.878049,3.878049,0.0,0.146341,0.426829,191.667407
shifted,QAOA,4,16,3,stall_aware_shifted,1,1,8,4,2,31,2,3.878049,3.878049,0.0,0.146341,0.414634,183.334131
shifted,QAOA,4,16,3,asap,1,1,8,8,2,31,2,7.395349,7.395349,0.0,0.023256,0.023256,0.0
shifted,QAOA,4,16,3,greedy_critical,1,1,8,8,2,31,2,7.395349,7.571429,2.380956,0.023256,0.02381,2.382181
shifted,QAOA,4,16,3,shifted_critical,1,1,8,8,2,31,2,7.395349,7.571429,2.380956,0.023256,0.02381,2.382181
shifted,QAOA,4,16,3,stall_aware_shifted,1,1,8,8,2,31,2,7.395349,7.571429,2.380956,0.023256,0.02381,2.382181
shifted,QAOA,4,16,3,asap,1,2,8,4,2,31,2,3.831325,3.831325,0.0,0.144578,0.144578,0.0
shifted,QAOA,4,16,3,greedy_critical,1,2,8,4,2,31,2,3.831325,3.831325,0.0,0.144578,0.325301,125.000346
shifted,QAOA,4,16,3,shifted_critical,1,2,8,4,2,31,2,3.831325,3.831325,0.0,0.144578,0.409639,183.334256
shifted,QAOA,4,16,3,stall_aware_shifted,1,2,8,4,2,31,2,3.831325,3.831325,0.0,0.144578,0.39759,175.000346
shifted,QAOA,4,16,3,asap,1,2,8,8,2,31,2,7.066667,7.066667,0.0,0.044444,0.044444,0.0
shifted,QAOA,4,16,3,greedy_critical,1,2,8,8,2,31,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,3,shifted_critical,1,2,8,8,2,31,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,3,stall_aware_shifted,1,2,8,8,2,31,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,3,asap,2,1,8,4,2,31,2,3.831325,3.831325,0.0,0.144578,0.144578,0.0
shifted,QAOA,4,16,3,greedy_critical,2,1,8,4,2,31,2,3.831325,3.831325,0.0,0.144578,0.325301,125.000346
shifted,QAOA,4,16,3,shifted_critical,2,1,8,4,2,31,2,3.831325,3.831325,0.0,0.144578,0.409639,183.334256
shifted,QAOA,4,16,3,stall_aware_shifted,2,1,8,4,2,31,2,3.831325,3.831325,0.0,0.144578,0.39759,175.000346
shifted,QAOA,4,16,3,asap,2,1,8,8,2,31,2,7.066667,7.066667,0.0,0.044444,0.044444,0.0
shifted,QAOA,4,16,3,greedy_critical,2,1,8,8,2,31,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,3,shifted_critical,2,1,8,8,2,31,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,3,stall_aware_shifted,2,1,8,8,2,31,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,3,asap,2,2,8,4,2,31,2,3.741176,3.741176,0.0,0.164706,0.164706,0.0
shifted,QAOA,4,16,3,greedy_critical,2,2,8,4,2,31,2,3.741176,3.785714,1.190481,0.164706,0.321429,95.153182
shifted,QAOA,4,16,3,shifted_critical,2,2,8,4,2,31,2,3.741176,3.785714,1.190481,0.164706,0.416667,152.976212
shifted,QAOA,4,16,3,stall_aware_shifted,2,2,8,4,2,31,2,3.741176,3.785714,1.190481,0.164706,0.392857,138.520151
shifted,QAOA,4,16,3,asap,2,2,8,8,2,31,2,6.765957,6.765957,0.0,0.06383,0.06383,0.0
shifted,QAOA,4,16,3,greedy_critical,2,2,8,8,2,31,2,6.765957,7.066667,4.444456,0.06383,0.066667,4.444619
shifted,QAOA,4,16,3,shifted_critical,2,2,8,8,2,31,2,6.765957,7.066667,4.444456,0.06383,0.066667,4.444619
shifted,QAOA,4,16,3,stall_aware_shifted,2,2,8,8,2,31,2,6.765957,7.066667,4.444456,0.06383,0.066667,4.444619
shifted,QAOA,4,16,4,asap,1,1,8,4,2,34,2,3.878049,3.878049,0.0,0.158537,0.158537,0.0
shifted,QAOA,4,16,4,greedy_critical,1,1,8,4,2,34,2,3.878049,3.878049,0.0,0.158537,0.329268,107.69158
shifted,QAOA,4,16,4,shifted_critical,1,1,8,4,2,34,2,3.878049,3.878049,0.0,0.158537,0.414634,161.537685
shifted,QAOA,4,16,4,stall_aware_shifted,1,1,8,4,2,34,2,3.878049,3.878049,0.0,0.158537,0.390244,146.153264
shifted,QAOA,4,16,4,asap,1,1,8,8,2,34,2,7.395349,7.395349,0.0,0.023256,0.023256,0.0
shifted,QAOA,4,16,4,greedy_critical,1,1,8,8,2,34,2,7.395349,7.571429,2.380956,0.023256,0.02381,2.382181
shifted,QAOA,4,16,4,shifted_critical,1,1,8,8,2,34,2,7.395349,7.571429,2.380956,0.023256,0.02381,2.382181
shifted,QAOA,4,16,4,stall_aware_shifted,1,1,8,8,2,34,2,7.395349,7.571429,2.380956,0.023256,0.02381,2.382181
shifted,QAOA,4,16,4,asap,1,2,8,4,2,34,2,3.831325,3.831325,0.0,0.156627,0.156627,0.0
shifted,QAOA,4,16,4,greedy_critical,1,2,8,4,2,34,2,3.831325,3.831325,0.0,0.156627,0.337349,115.383682
shifted,QAOA,4,16,4,shifted_critical,1,2,8,4,2,34,2,3.831325,3.831325,0.0,0.156627,0.421687,169.230082
shifted,QAOA,4,16,4,stall_aware_shifted,1,2,8,4,2,34,2,3.831325,3.831325,0.0,0.156627,0.385542,146.152962
shifted,QAOA,4,16,4,asap,1,2,8,8,2,34,2,7.066667,7.066667,0.0,0.044444,0.044444,0.0
shifted,QAOA,4,16,4,greedy_critical,1,2,8,8,2,34,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,4,shifted_critical,1,2,8,8,2,34,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,4,stall_aware_shifted,1,2,8,8,2,34,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,4,asap,2,1,8,4,2,34,2,3.831325,3.831325,0.0,0.156627,0.156627,0.0
shifted,QAOA,4,16,4,greedy_critical,2,1,8,4,2,34,2,3.831325,3.831325,0.0,0.156627,0.337349,115.383682
shifted,QAOA,4,16,4,shifted_critical,2,1,8,4,2,34,2,3.831325,3.831325,0.0,0.156627,0.421687,169.230082
shifted,QAOA,4,16,4,stall_aware_shifted,2,1,8,4,2,34,2,3.831325,3.831325,0.0,0.156627,0.385542,146.152962
shifted,QAOA,4,16,4,asap,2,1,8,8,2,34,2,7.066667,7.066667,0.0,0.044444,0.044444,0.0
shifted,QAOA,4,16,4,greedy_critical,2,1,8,8,2,34,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,4,shifted_critical,2,1,8,8,2,34,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,4,stall_aware_shifted,2,1,8,8,2,34,2,7.066667,7.395349,4.65116,0.044444,0.046512,4.653047
shifted,QAOA,4,16,4,asap,2,2,8,4,2,34,2,3.741176,3.741176,0.0,0.164706,0.164706,0.0
shifted,QAOA,4,16,4,greedy_critical,2,2,8,4,2,34,2,3.741176,3.785714,1.190481,0.164706,0.309524,87.925151
shifted,QAOA,4,16,4,shifted_critical,2,2,8,4,2,34,2,3.741176,3.785714,1.190481,0.164706,0.416667,152.976212
shifted,QAOA,4,16,4,stall_aware_shifted,2,2,8,4,2,34,2,3.741176,3.785714,1.190481,0.164706,0.380952,131.292121
shifted,QAOA,4,16,4,asap,2,2,8,8,2,34,2,6.765957,6.765957,0.0,0.06383,0.06383,0.0
shifted,QAOA,4,16,4,greedy_critical,2,2,8,8,2,34,2,6.765957,7.066667,4.444456,0.06383,0.066667,4.444619
shifted,QAOA,4,16,4,shifted_critical,2,2,8,8,2,34,2,6.765957,7.066667,4.444456,0.06383,0.066667,4.444619
shifted,QAOA,4,16,4,stall_aware_shifted,2,2,8,8,2,34,2,6.765957,7.066667,4.444456,0.06383,0.066667,4.444619
shifted,QAOA,6,36,0,asap,1,1,8,4,2,76,2,3.975369,3.975369,0.0,0.229064,0.229064,0.0
shifted,QAOA,6,36,0,greedy_critical,1,1,8,4,2,76,2,3.975369,3.975369,0.0,0.229064,0.426108,86.021374
shifted,QAOA,6,36,0,shifted_critical,1,1,8,4,2,76,2,3.975369,3.975369,0.0,0.229064,0.46798,104.300981
shifted,QAOA,6,36,0,stall_aware_shifted,1,1,8,4,2,76,2,3.975369,3.975369,0.0,0.229064,0.448276,95.699019
shifted,QAOA,6,36,0,asap,1,1,8,8,2,76,2,7.911765,7.911765,0.0,0.004902,0.004902,0.0
shifted,QAOA,6,36,0,greedy_critical,1,1,8,8,2,76,2,7.911765,7.911765,0.0,0.004902,0.004902,0.0
shifted,QAOA,6,36,0,shifted_critical,1,1,8,8,2,76,2,7.911765,7.911765,0.0,0.004902,0.004902,0.0
shifted,QAOA,6,36,0,stall_aware_shifted,1,1,8,8,2,76,2,7.911765,7.911765,0.0,0.004902,0.004902,0.0
shifted,QAOA,6,36,0,asap,1,2,8,4,2,76,2,3.965602,3.965602,0.0,0.230958,0.230958,0.0
shifted,QAOA,6,36,0,greedy_critical,1,2,8,4,2,76,2,3.965602,3.965602,0.0,0.230958,0.422604,82.978723
shifted,QAOA,6,36,0,shifted_critical,1,2,8,4,2,76,2,3.965602,3.965602,0.0,0.230958,0.471744,104.255319
shifted,QAOA,6,36,0,stall_aware_shifted,1,2,8,4,2,76,2,3.965602,3.965602,0.0,0.230958,0.447174,93.617021
shifted,QAOA,6,36,0,asap,1,2,8,8,2,76,2,7.873171,7.873171,0.0,0.009756,0.009756,0.0
shifted,QAOA,6,36,0,greedy_critical,1,2,8,8,2,76,2,7.873171,7.873171,0.0,0.009756,0.009756,0.0
shifted,QAOA,6,36,0,shifted_critical,1,2,8,8,2,76,2,7.873171,7.873171,0.0,0.009756,0.009756,0.0
