algorithm,hardware_size,logical_qubits,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds,total_nodes_median,total_cycles_median,throughput_median,throughput_q1,throughput_q3,stall_rate_median,stall_rate_q1,stall_rate_q3,utilization_median,ff_chain_depth_raw_median
QAOA,8,16,layer,same_cycle,4,2,1,,,5,318.0,116.0,2.832,2.706824,3.023604,0.112069,0.058852,0.12106,0.708,34.0
QAOA,8,16,layer,same_cycle,4,2,2,,,5,318.0,150.0,2.171779,2.11298,2.437889,0.26,0.211526,0.27711,0.542945,34.0
QAOA,8,16,layer,same_cycle,4,2,3,,,5,318.0,181.0,1.796954,1.742584,2.010919,0.309392,0.286955,0.376393,0.449239,34.0
QAOA,8,16,layer,same_cycle,4,2,5,,,5,318.0,251.0,1.296703,1.259451,1.456084,0.501992,0.48372,0.549169,0.324176,34.0
QAOA,8,16,layer,same_cycle,4,3,1,,,5,318.0,150.0,2.171779,2.11298,2.437889,0.26,0.211526,0.27711,0.542945,34.0
QAOA,8,16,layer,same_cycle,4,3,2,,,5,318.0,181.0,1.796954,1.742584,2.010919,0.309392,0.286955,0.376393,0.449239,34.0
QAOA,8,16,layer,same_cycle,4,3,3,,,5,318.0,216.0,1.506383,1.462139,1.689105,0.421296,0.401085,0.476674,0.376596,34.0
QAOA,8,16,layer,same_cycle,4,3,5,,,5,318.0,286.0,1.138264,1.106117,1.279562,0.562937,0.546316,0.604023,0.284566,34.0
QAOA,8,16,layer,same_cycle,8,1,1,,,5,318.0,74.0,4.37037,4.268649,4.875777,0.133333,0.026455,0.16177,0.546296,34.0
QAOA,8,16,layer,same_cycle,8,1,2,,,5,318.0,108.0,3.025641,2.930937,3.402669,0.299145,0.280612,0.364212,0.378205,34.0
QAOA,8,16,layer,same_cycle,8,1,3,,,5,318.0,143.0,2.283871,2.216055,2.573077,0.470968,0.45609,0.519255,0.285484,34.0
QAOA,8,16,layer,same_cycle,8,1,5,,,5,318.0,213.0,1.532468,1.48947,1.7297,0.645022,0.634426,0.676858,0.191558,34.0
QAOA,8,16,layer,same_cycle,8,2,1,,,5,318.0,108.0,3.025641,2.930937,3.402669,0.299145,0.280612,0.364212,0.378205,34.0
QAOA,8,16,layer,same_cycle,8,2,2,,,5,318.0,143.0,2.283871,2.216055,2.573077,0.470968,0.45609,0.519255,0.285484,34.0
QAOA,8,16,layer,same_cycle,8,2,3,,,5,318.0,178.0,1.834197,1.781527,2.06873,0.57513,0.562743,0.613505,0.229275,34.0
QAOA,8,16,layer,same_cycle,8,2,5,,,5,318.0,248.0,1.315985,1.279683,1.486149,0.695167,0.685916,0.722365,0.164498,34.0
QAOA,8,16,layer,same_cycle,8,3,1,,,5,318.0,143.0,2.283871,2.216055,2.573077,0.470968,0.45609,0.519255,0.285484,34.0
QAOA,8,16,layer,same_cycle,8,3,2,,,5,318.0,178.0,1.834197,1.781527,2.06873,0.57513,0.562743,0.613505,0.229275,34.0
QAOA,8,16,layer,same_cycle,8,3,3,,,5,318.0,213.0,1.532468,1.48947,1.7297,0.645022,0.634426,0.676858,0.191558,34.0
QAOA,8,16,layer,same_cycle,8,3,5,,,5,318.0,283.0,1.153094,1.121697,1.30272,0.732899,0.724691,0.756638,0.144137,34.0
QAOA,8,16,random,same_cycle,16,1,1,,,5,318.0,71.0,4.597403,4.478873,5.191916,0.422535,0.31961,0.447611,0.287338,34.0
QAOA,8,16,random,same_cycle,16,1,2,,,5,318.0,106.0,3.078261,3.0,3.480084,0.613208,0.544155,0.629892,0.192391,34.0
QAOA,8,16,random,same_cycle,16,1,3,,,5,318.0,141.0,2.313725,2.255319,2.617173,0.70922,0.657266,0.721719,0.144608,34.0
QAOA,8,16,random,same_cycle,16,1,5,,,5,318.0,211.0,1.545852,1.507109,1.749548,0.805687,0.770941,0.814011,0.096616,34.0
QAOA,8,16,random,same_cycle,16,2,1,,,5,318.0,106.0,3.078261,3.0,3.480084,0.613208,0.544155,0.629892,0.192391,34.0
QAOA,8,16,random,same_cycle,16,2,2,,,5,318.0,141.0,2.313725,2.255319,2.617173,0.70922,0.657266,0.721719,0.144608,34.0
QAOA,8,16,random,same_cycle,16,2,3,,,5,318.0,176.0,1.853403,1.806818,2.097167,0.767045,0.725402,0.777039,0.115838,34.0
QAOA,8,16,random,same_cycle,16,2,5,,,5,318.0,246.0,1.325843,1.292683,1.500784,0.833333,0.803523,0.840466,0.082865,34.0
QAOA,8,16,random,same_cycle,16,3,1,,,5,318.0,141.0,2.313725,2.255319,2.617173,0.70922,0.657266,0.721719,0.144608,34.0
QAOA,8,16,random,same_cycle,16,3,2,,,5,318.0,176.0,1.853403,1.806818,2.097167,0.767045,0.725402,0.777039,0.115838,34.0
QAOA,8,16,random,same_cycle,16,3,3,,,5,318.0,211.0,1.545852,1.507109,1.749548,0.805687,0.770941,0.814011,0.096616,34.0
QAOA,8,16,random,same_cycle,16,3,5,,,5,318.0,281.0,1.160656,1.131673,1.313956,0.854093,0.827991,0.860332,0.072541,34.0
QAOA,8,16,random,same_cycle,1,1,1,,,5,318.0,322.0,0.99375,0.990664,0.994123,0.003125,0.002938,0.006221,0.99375,34.0
QAOA,8,16,random,same_cycle,1,1,2,,,5,318.0,322.0,0.987578,0.975437,0.989116,0.009317,0.007774,0.02168,0.987578,34.0
QAOA,8,16,random,same_cycle,1,1,3,,,5,318.0,326.0,0.978462,0.976681,0.984698,0.018462,0.012235,0.020404,0.978462,34.0
QAOA,8,16,random,same_cycle,1,1,5,,,5,318.0,337.0,0.956757,0.942324,0.961075,0.040541,0.035931,0.054713,0.956757,34.0
QAOA,8,16,random,same_cycle,1,2,1,,,5,318.0,322.0,0.987578,0.975437,0.989116,0.009317,0.007774,0.02168,0.987578,34.0
QAOA,8,16,random,same_cycle,1,2,2,,,5,318.0,326.0,0.978462,0.976681,0.984698,0.018462,0.012235,0.020404,0.978462,34.0
QAOA,8,16,random,same_cycle,1,2,3,,,5,318.0,330.0,0.972527,0.9654,0.976961,0.024725,0.019967,0.031592,0.972527,34.0
QAOA,8,16,random,same_cycle,1,2,5,,,5,318.0,339.0,0.940828,0.922686,0.951091,0.056213,0.045947,0.074561,0.940828,34.0
QAOA,8,16,random,same_cycle,1,3,1,,,5,318.0,326.0,0.978462,0.976681,0.984698,0.018462,0.012235,0.020404,0.978462,34.0
QAOA,8,16,random,same_cycle,1,3,2,,,5,318.0,330.0,0.972527,0.9654,0.976961,0.024725,0.019967,0.031592,0.972527,34.0
QAOA,8,16,random,same_cycle,1,3,3,,,5,318.0,337.0,0.956757,0.942324,0.961075,0.040541,0.035931,0.054713,0.956757,34.0
QAOA,8,16,random,same_cycle,1,3,5,,,5,318.0,357.0,0.896203,0.862701,0.932281,0.101266,0.064815,0.134586,0.896203,34.0
QAOA,8,16,random,same_cycle,2,1,1,,,5,318.0,164.0,1.95092,1.939572,1.959382,0.006173,0.00583,0.015079,0.97546,34.0
QAOA,8,16,random,same_cycle,2,1,2,,,5,318.0,169.0,1.904192,1.829233,1.93404,0.023669,0.012018,0.052849,0.952096,34.0
QAOA,8,16,random,same_cycle,2,1,3,,,5,318.0,175.0,1.851429,1.779257,1.856526,0.035088,0.033149,0.066037,0.925714,34.0
QAOA,8,16,random,same_cycle,2,1,5,,,5,318.0,229.0,1.45082,1.37381,1.562746,0.17623,0.125977,0.220235,0.72541,34.0
QAOA,8,16,random,same_cycle,2,2,1,,,5,318.0,169.0,1.904192,1.829233,1.93404,0.023669,0.012018,0.052849,0.952096,34.0
QAOA,8,16,random,same_cycle,2,2,2,,,5,318.0,175.0,1.851429,1.779257,1.856526,0.035088,0.033149,0.066037,0.925714,34.0
QAOA,8,16,random,same_cycle,2,2,3,,,5,318.0,188.0,1.691489,1.641893,1.760998,0.066351,0.051689,0.111406,0.845745,34.0
QAOA,8,16,random,same_cycle,2,2,5,,,5,318.0,261.0,1.237762,1.209195,1.382705,0.276224,0.209387,0.290877,0.618881,34.0
QAOA,8,16,random,same_cycle,2,3,1,,,5,318.0,175.0,1.851429,1.779257,1.856526,0.035088,0.033149,0.066037,0.925714,34.0
QAOA,8,16,random,same_cycle,2,3,2,,,5,318.0,188.0,1.691489,1.641893,1.760998,0.066351,0.051689,0.111406,0.845745,34.0
QAOA,8,16,random,same_cycle,2,3,3,,,5,318.0,229.0,1.45082,1.37381,1.562746,0.17623,0.125977,0.220235,0.72541,34.0
QAOA,8,16,random,same_cycle,2,3,5,,,5,318.0,292.0,1.089041,1.076796,1.254042,0.351351,0.281767,0.378341,0.544521,34.0
QAOA,8,16,random,same_cycle,4,1,1,,,5,318.0,89.0,3.697674,3.586891,3.731816,0.011628,0.011133,0.033521,0.924419,34.0
QAOA,8,16,random,same_cycle,4,1,2,,,5,318.0,110.0,2.890909,2.833761,3.095079,0.070175,0.036462,0.095788,0.722727,34.0
QAOA,8,16,random,same_cycle,4,1,3,,,5,318.0,148.0,2.226415,2.148649,2.486191,0.161765,0.122948,0.192568,0.556604,34.0
QAOA,8,16,random,same_cycle,4,1,5,,,5,318.0,216.0,1.506383,1.46883,1.678279,0.391705,0.312032,0.417405,0.376596,34.0
QAOA,8,16,random,same_cycle,4,2,1,,,5,318.0,110.0,2.890909,2.833761,3.095079,0.070175,0.036462,0.095788,0.722727,34.0
QAOA,8,16,random,same_cycle,4,2,2,,,5,318.0,148.0,2.226415,2.148649,2.486191,0.161765,0.122948,0.192568,0.556604,34.0
QAOA,8,16,random,same_cycle,4,2,3,,,5,318.0,181.0,1.796954,1.75208,2.028077,0.28934,0.213936,0.305192,0.449239,34.0
QAOA,8,16,random,same_cycle,4,2,5,,,5,318.0,251.0,1.296703,1.264419,1.453832,0.47619,0.414593,0.498569,0.324176,34.0
QAOA,8,16,random,same_cycle,4,3,1,,,5,318.0,148.0,2.226415,2.148649,2.486191,0.161765,0.122948,0.192568,0.556604,34.0
QAOA,8,16,random,same_cycle,4,3,2,,,5,318.0,181.0,1.796954,1.75208,2.028077,0.28934,0.213936,0.305192,0.449239,34.0
QAOA,8,16,random,same_cycle,4,3,3,,,5,318.0,216.0,1.506383,1.46883,1.678279,0.391705,0.312032,0.417405,0.376596,34.0
QAOA,8,16,random,same_cycle,4,3,5,,,5,318.0,286.0,1.138264,1.109951,1.277824,0.54007,0.485458,0.559885,0.284566,34.0
QAOA,8,16,random,same_cycle,8,1,1,,,5,318.0,71.0,4.481013,4.417518,5.064828,0.136986,0.014526,0.160265,0.560127,34.0
QAOA,8,16,random,same_cycle,8,1,2,,,5,318.0,107.0,3.025641,2.931436,3.422449,0.281818,0.199773,0.299105,0.378205,34.0
QAOA,8,16,random,same_cycle,8,1,3,,,5,318.0,142.0,2.283871,2.21627,2.584421,0.455172,0.395702,0.471399,0.285484,34.0
QAOA,8,16,random,same_cycle,8,1,5,,,5,318.0,212.0,1.532468,1.489535,1.734841,0.632558,0.594342,0.645624,0.191558,34.0
QAOA,8,16,random,same_cycle,8,2,1,,,5,318.0,107.0,3.025641,2.931436,3.422449,0.281818,0.199773,0.299105,0.378205,34.0
QAOA,8,16,random,same_cycle,8,2,2,,,5,318.0,142.0,2.283871,2.21627,2.584421,0.455172,0.395702,0.471399,0.285484,34.0
QAOA,8,16,random,same_cycle,8,2,3,,,5,318.0,177.0,1.834197,1.781639,2.076076,0.561111,0.514556,0.5757,0.229275,34.0
QAOA,8,16,random,same_cycle,8,2,5,,,5,318.0,247.0,1.315985,1.279724,1.489948,0.684,0.651603,0.695761,0.164498,34.0
QAOA,8,16,random,same_cycle,8,3,1,,,5,318.0,142.0,2.283871,2.21627,2.584421,0.455172,0.395702,0.471399,0.285484,34.0
QAOA,8,16,random,same_cycle,8,3,2,,,5,318.0,177.0,1.834197,1.781639,2.076076,0.561111,0.514556,0.5757,0.229275,34.0
QAOA,8,16,random,same_cycle,8,3,3,,,5,318.0,212.0,1.532468,1.489535,1.734841,0.632558,0.594342,0.645624,0.191558,34.0
QAOA,8,16,random,same_cycle,8,3,5,,,5,318.0,282.0,1.153094,1.121725,1.30564,0.722807,0.694697,0.733471,0.144137,34.0
QAOA,8,36,asap,same_cycle,16,1,1,,,5,1614.0,159.0,10.024845,9.472338,10.573975,0.09434,0.032532,0.134996,0.626553,76.0
QAOA,8,36,asap,same_cycle,16,1,2,,,5,1614.0,234.0,6.897436,6.43015,7.213333,0.269231,0.263505,0.311418,0.43109,76.0
QAOA,8,36,asap,same_cycle,16,1,3,,,5,1614.0,311.0,5.189711,4.837328,5.428094,0.450161,0.439385,0.481952,0.324357,76.0
QAOA,8,36,asap,same_cycle,16,1,5,,,5,1614.0,465.0,3.470968,3.234757,3.630872,0.632258,0.625027,0.653554,0.216935,76.0
QAOA,8,36,asap,same_cycle,16,2,1,,,5,1614.0,234.0,6.897436,6.43015,7.213333,0.269231,0.263505,0.311418,0.43109,76.0
QAOA,8,36,asap,same_cycle,16,2,2,,,5,1614.0,311.0,5.189711,4.837328,5.428094,0.450161,0.439385,0.481952,0.324357,76.0
QAOA,8,36,asap,same_cycle,16,2,3,,,5,1614.0,388.0,4.159794,3.876962,4.351206,0.559278,0.550624,0.584785,0.259987,76.0
QAOA,8,36,asap,same_cycle,16,2,5,,,5,1614.0,542.0,2.97786,2.775075,3.115164,0.684502,0.678292,0.702781,0.186116,76.0
QAOA,8,36,asap,same_cycle,16,3,1,,,5,1614.0,311.0,5.189711,4.837328,5.428094,0.450161,0.439385,0.481952,0.324357,76.0
QAOA,8,36,asap,same_cycle,16,3,2,,,5,1614.0,388.0,4.159794,3.876962,4.351206,0.559278,0.550624,0.584785,0.259987,76.0
QAOA,8,36,asap,same_cycle,16,3,3,,,5,1614.0,465.0,3.470968,3.234757,3.630872,0.632258,0.625027,0.653554,0.216935,76.0
QAOA,8,36,asap,same_cycle,16,3,5,,,5,1614.0,619.0,2.607431,2.429786,2.727731,0.723748,0.718307,0.739758,0.162964,76.0
QAOA,8,36,asap,same_cycle,1,1,1,,,5,1614.0,1616.0,0.998185,0.998114,0.998755,0.00121,0.000623,0.001257,0.998185,76.0
QAOA,8,36,asap,same_cycle,1,1,2,,,5,1614.0,1619.0,0.996377,0.995912,0.997518,0.003019,0.001861,0.003462,0.996377,76.0
QAOA,8,36,asap,same_cycle,1,1,3,,,5,1614.0,1623.0,0.994575,0.993659,0.996038,0.004822,0.003348,0.005709,0.994575,76.0
QAOA,8,36,asap,same_cycle,1,1,5,,,5,1614.0,1642.0,0.990396,0.984704,0.993623,0.009004,0.005765,0.014669,0.990396,76.0
QAOA,8,36,asap,same_cycle,1,2,1,,,5,1614.0,1619.0,0.996377,0.995912,0.997518,0.003019,0.001861,0.003462,0.996377,76.0
QAOA,8,36,asap,same_cycle,1,2,2,,,5,1614.0,1623.0,0.994575,0.993659,0.996038,0.004822,0.003348,0.005709,0.994575,76.0
QAOA,8,36,asap,same_cycle,1,2,3,,,5,1614.0,1632.0,0.99278,0.989311,0.994829,0.006619,0.004559,0.010059,0.99278,76.0
QAOA,8,36,asap,same_cycle,1,2,5,,,5,1614.0,1653.0,0.985825,0.981035,0.992421,0.013531,0.006967,0.018364,0.985825,76.0
QAOA,8,36,asap,same_cycle,1,3,1,,,5,1614.0,1623.0,0.994575,0.993659,0.996038,0.004822,0.003348,0.005709,0.994575,76.0
QAOA,8,36,asap,same_cycle,1,3,2,,,5,1614.0,1632.0,0.99278,0.989311,0.994829,0.006619,0.004559,0.010059,0.99278,76.0
QAOA,8,36,asap,same_cycle,1,3,3,,,5,1614.0,1642.0,0.990396,0.984704,0.993623,0.009004,0.005765,0.014669,0.990396,76.0
QAOA,8,36,asap,same_cycle,1,3,5,,,5,1614.0,1669.0,0.982028,0.973719,0.990617,0.01733,0.008772,0.025684,0.982028,76.0
QAOA,8,36,asap,same_cycle,2,1,1,,,5,1614.0,812.0,1.987952,1.986061,1.991476,0.003614,0.002432,0.003793,0.993976,76.0
QAOA,8,36,asap,same_cycle,2,1,2,,,5,1614.0,821.0,1.980792,1.968772,1.986651,0.007203,0.00485,0.009992,0.990396,76.0
QAOA,8,36,asap,same_cycle,2,1,3,,,5,1614.0,834.0,1.964056,1.948601,1.981854,0.011553,0.007253,0.01853,0.982028,76.0
QAOA,8,36,asap,same_cycle,2,1,5,,,5,1614.0,857.0,1.905355,1.863014,1.944211,0.041096,0.020768,0.058219,0.952677,76.0
QAOA,8,36,asap,same_cycle,2,2,1,,,5,1614.0,821.0,1.980792,1.968772,1.986651,0.007203,0.00485,0.009992,0.990396,76.0
QAOA,8,36,asap,same_cycle,2,2,2,,,5,1614.0,834.0,1.964056,1.948601,1.981854,0.011553,0.007253,0.01853,0.982028,76.0
QAOA,8,36,asap,same_cycle,2,2,3,,,5,1614.0,843.0,1.941624,1.909857,1.968722,0.021574,0.010192,0.035707,0.970812,76.0
QAOA,8,36,asap,same_cycle,2,2,5,,,5,1614.0,874.0,1.861314,1.811345,1.907704,0.058394,0.035596,0.082673,0.930657,76.0
QAOA,8,36,asap,same_cycle,2,3,1,,,5,1614.0,834.0,1.964056,1.948601,1.981854,0.011553,0.007253,0.01853,0.982028,76.0
QAOA,8,36,asap,same_cycle,2,3,2,,,5,1614.0,843.0,1.941624,1.909857,1.968722,0.021574,0.010192,0.035707,0.970812,76.0
QAOA,8,36,asap,same_cycle,2,3,3,,,5,1614.0,857.0,1.905355,1.863014,1.944211,0.041096,0.020768,0.058219,0.952677,76.0
QAOA,8,36,asap,same_cycle,2,3,5,,,5,1614.0,895.0,1.797885,1.74822,1.860611,0.085781,0.057578,0.113038,0.898942,76.0
QAOA,8,36,asap,same_cycle,4,1,1,,,5,1614.0,416.0,3.933162,3.90419,3.963709,0.007177,0.004818,0.011068,0.98329,76.0
QAOA,8,36,asap,same_cycle,4,1,2,,,5,1614.0,428.0,3.815461,3.73879,3.893087,0.024938,0.010641,0.033225,0.953865,76.0
QAOA,8,36,asap,same_cycle,4,1,3,,,5,1614.0,447.0,3.6,3.517138,3.732163,0.044706,0.035437,0.075504,0.9,76.0
QAOA,8,36,asap,same_cycle,4,1,5,,,5,1614.0,511.0,2.994129,2.936516,3.236241,0.15937,0.126634,0.179397,0.748532,76.0
QAOA,8,36,asap,same_cycle,4,2,1,,,5,1614.0,428.0,3.815461,3.73879,3.893087,0.024938,0.010641,0.033225,0.953865,76.0
QAOA,8,36,asap,same_cycle,4,2,2,,,5,1614.0,447.0,3.6,3.517138,3.732163,0.044706,0.035437,0.075504,0.9,76.0
QAOA,8,36,asap,same_cycle,4,2,3,,,5,1614.0,472.0,3.304536,3.235361,3.494052,0.09144,0.0687,0.114183,0.826134,76.0
QAOA,8,36,asap,same_cycle,4,2,5,,,5,1614.0,572.0,2.735593,2.642792,2.92724,0.221519,0.187503,0.247061,0.683898,76.0
QAOA,8,36,asap,same_cycle,4,3,1,,,5,1614.0,447.0,3.6,3.517138,3.732163,0.044706,0.035437,0.075504,0.9,76.0
QAOA,8,36,asap,same_cycle,4,3,2,,,5,1614.0,472.0,3.304536,3.235361,3.494052,0.09144,0.0687,0.114183,0.826134,76.0
QAOA,8,36,asap,same_cycle,4,3,3,,,5,1614.0,511.0,2.994129,2.936516,3.236241,0.15937,0.126634,0.179397,0.748532,76.0
QAOA,8,36,asap,same_cycle,4,3,5,,,5,1614.0,642.0,2.498452,2.345435,2.645442,0.289474,0.229831,0.306431,0.624613,76.0
QAOA,8,36,asap,same_cycle,8,1,1,,,5,1614.0,223.0,7.183099,7.019147,7.463703,0.023474,0.009085,0.034383,0.897887,76.0
QAOA,8,36,asap,same_cycle,8,1,2,,,5,1614.0,256.0,6.022388,5.893211,6.478853,0.09375,0.075856,0.127023,0.752799,76.0
QAOA,8,36,asap,same_cycle,8,1,3,,,5,1614.0,320.0,5.012422,4.70155,5.278206,0.18125,0.125217,0.205821,0.626553,76.0
QAOA,8,36,asap,same_cycle,8,1,5,,,5,1614.0,469.0,3.441365,3.199088,3.59882,0.383795,0.349456,0.402925,0.430171,76.0
QAOA,8,36,asap,same_cycle,8,2,1,,,5,1614.0,256.0,6.022388,5.893211,6.478853,0.09375,0.075856,0.127023,0.752799,76.0
QAOA,8,36,asap,same_cycle,8,2,2,,,5,1614.0,320.0,5.012422,4.70155,5.278206,0.18125,0.125217,0.205821,0.626553,76.0
QAOA,8,36,asap,same_cycle,8,2,3,,,5,1614.0,392.0,4.117347,3.825836,4.29387,0.290237,0.235278,0.30272,0.514668,76.0
QAOA,8,36,asap,same_cycle,8,2,5,,,5,1614.0,546.0,2.956044,2.748783,3.091538,0.462523,0.434283,0.486944,0.369505,76.0
QAOA,8,36,asap,same_cycle,8,3,1,,,5,1614.0,320.0,5.012422,4.70155,5.278206,0.18125,0.125217,0.205821,0.626553,76.0
QAOA,8,36,asap,same_cycle,8,3,2,,,5,1614.0,392.0,4.117347,3.825836,4.29387,0.290237,0.235278,0.30272,0.514668,76.0
QAOA,8,36,asap,same_cycle,8,3,3,,,5,1614.0,469.0,3.441365,3.199088,3.59882,0.383795,0.349456,0.402925,0.430171,76.0
QAOA,8,36,asap,same_cycle,8,3,5,,,5,1614.0,623.0,2.59069,2.409605,2.709599,0.528846,0.504247,0.550234,0.323836,76.0
QAOA,8,36,greedy_critical,same_cycle,16,1,1,,,5,1614.0,155.0,10.412903,9.70427,10.892618,0.16129,0.134228,0.197595,0.650806,76.0
QAOA,8,36,greedy_critical,same_cycle,16,1,2,,,5,1614.0,232.0,6.956897,6.482742,7.278027,0.394619,0.369202,0.441161,0.434806,76.0
QAOA,8,36,greedy_critical,same_cycle,16,1,3,,,5,1614.0,309.0,5.223301,4.867033,5.464647,0.545455,0.52638,0.580442,0.326456,76.0
QAOA,8,36,greedy_critical,same_cycle,16,1,5,,,5,1614.0,463.0,3.485961,3.248012,3.647191,0.696629,0.683906,0.720008,0.217873,76.0
QAOA,8,36,greedy_critical,same_cycle,16,2,1,,,5,1614.0,232.0,6.956897,6.482742,7.278027,0.394619,0.369202,0.441161,0.434806,76.0
QAOA,8,36,greedy_critical,same_cycle,16,2,2,,,5,1614.0,309.0,5.223301,4.867033,5.464647,0.545455,0.52638,0.580442,0.326456,76.0
QAOA,8,36,greedy_critical,same_cycle,16,2,3,,,5,1614.0,386.0,4.181347,3.896019,4.374663,0.636119,0.620854,0.664147,0.261334,76.0
QAOA,8,36,greedy_critical,same_cycle,16,2,5,,,5,1614.0,540.0,2.988889,2.784826,3.127168,0.739884,0.728977,0.759937,0.186806,76.0
QAOA,8,36,greedy_critical,same_cycle,16,3,1,,,5,1614.0,309.0,5.223301,4.867033,5.464647,0.545455,0.52638,0.580442,0.326456,76.0
QAOA,8,36,greedy_critical,same_cycle,16,3,2,,,5,1614.0,386.0,4.181347,3.896019,4.374663,0.636119,0.620854,0.664147,0.261334,76.0
QAOA,8,36,greedy_critical,same_cycle,16,3,3,,,5,1614.0,463.0,3.485961,3.248012,3.647191,0.696629,0.683906,0.720008,0.217873,76.0
QAOA,8,36,greedy_critical,same_cycle,16,3,5,,,5,1614.0,617.0,2.615883,2.437258,2.736931,0.772344,0.762798,0.789899,0.163493,76.0
QAOA,8,36,greedy_critical,same_cycle,1,1,1,,,5,1614.0,1616.0,0.998762,0.998722,0.998789,0.000619,0.000605,0.00064,0.998762,76.0
QAOA,8,36,greedy_critical,same_cycle,1,1,2,,,5,1614.0,1617.0,0.998145,0.998084,0.998185,0.001237,0.00121,0.001278,0.998145,76.0
QAOA,8,36,greedy_critical,same_cycle,1,1,3,,,5,1614.0,1618.0,0.997528,0.997446,0.997582,0.001854,0.001814,0.001915,0.997528,76.0
QAOA,8,36,greedy_critical,same_cycle,1,1,5,,,5,1614.0,1620.0,0.996296,0.996174,0.996377,0.003086,0.003019,0.003188,0.996296,76.0
QAOA,8,36,greedy_critical,same_cycle,1,2,1,,,5,1614.0,1617.0,0.998145,0.998084,0.998185,0.001237,0.00121,0.001278,0.998145,76.0
QAOA,8,36,greedy_critical,same_cycle,1,2,2,,,5,1614.0,1618.0,0.997528,0.997446,0.997582,0.001854,0.001814,0.001915,0.997528,76.0
QAOA,8,36,greedy_critical,same_cycle,1,2,3,,,5,1614.0,1619.0,0.996912,0.99681,0.996979,0.002471,0.002417,0.002552,0.996912,76.0
QAOA,8,36,greedy_critical,same_cycle,1,2,5,,,5,1614.0,1621.0,0.995682,0.99554,0.995775,0.003701,0.003621,0.003823,0.995682,76.0
QAOA,8,36,greedy_critical,same_cycle,1,3,1,,,5,1614.0,1618.0,0.997528,0.997446,0.997582,0.001854,0.001814,0.001915,0.997528,76.0
QAOA,8,36,greedy_critical,same_cycle,1,3,2,,,5,1614.0,1619.0,0.996912,0.99681,0.996979,0.002471,0.002417,0.002552,0.996912,76.0
QAOA,8,36,greedy_critical,same_cycle,1,3,3,,,5,1614.0,1620.0,0.996296,0.996174,0.996377,0.003086,0.003019,0.003188,0.996296,76.0
QAOA,8,36,greedy_critical,same_cycle,1,3,5,,,5,1614.0,1622.0,0.995068,0.994905,0.995175,0.004316,0.004222,0.004457,0.995068,76.0
QAOA,8,36,greedy_critical,same_cycle,2,1,1,,,5,1614.0,809.0,1.995056,1.994893,1.995163,0.001236,0.001209,0.001277,0.997528,76.0
QAOA,8,36,greedy_critical,same_cycle,2,1,2,,,5,1614.0,810.0,1.992593,1.992349,1.992754,0.002469,0.002415,0.00255,0.996296,76.0
QAOA,8,36,greedy_critical,same_cycle,2,1,3,,,5,1614.0,811.0,1.990136,1.989811,1.99035,0.003699,0.003619,0.003821,0.995068,76.0
QAOA,8,36,greedy_critical,same_cycle,2,1,5,,,5,1614.0,813.0,1.98524,1.984755,1.98556,0.00615,0.006017,0.006352,0.99262,76.0
QAOA,8,36,greedy_critical,same_cycle,2,2,1,,,5,1614.0,810.0,1.992593,1.992349,1.992754,0.002469,0.002415,0.00255,0.996296,76.0
QAOA,8,36,greedy_critical,same_cycle,2,2,2,,,5,1614.0,811.0,1.990136,1.989811,1.99035,0.003699,0.003619,0.003821,0.995068,76.0
QAOA,8,36,greedy_critical,same_cycle,2,2,3,,,5,1614.0,812.0,1.987685,1.98728,1.987952,0.004926,0.004819,0.005088,0.993842,76.0
QAOA,8,36,greedy_critical,same_cycle,2,2,5,,,5,1614.0,814.0,1.982801,1.982237,1.983173,0.007371,0.007212,0.007613,0.9914,76.0
QAOA,8,36,greedy_critical,same_cycle,2,3,1,,,5,1614.0,811.0,1.990136,1.989811,1.99035,0.003699,0.003619,0.003821,0.995068,76.0
QAOA,8,36,greedy_critical,same_cycle,2,3,2,,,5,1614.0,812.0,1.987685,1.98728,1.987952,0.004926,0.004819,0.005088,0.993842,76.0
QAOA,8,36,greedy_critical,same_cycle,2,3,3,,,5,1614.0,813.0,1.98524,1.984755,1.98556,0.00615,0.006017,0.006352,0.99262,76.0
QAOA,8,36,greedy_critical,same_cycle,2,3,5,,,5,1614.0,821.0,1.979301,1.960435,1.980471,0.009056,0.008544,0.013758,0.989651,76.0
QAOA,8,36,greedy_critical,same_cycle,4,1,1,,,5,1614.0,406.0,3.975904,3.974697,3.977977,0.002463,0.00241,0.002546,0.993976,76.0
QAOA,8,36,greedy_critical,same_cycle,4,1,2,,,5,1614.0,407.0,3.966346,3.964666,3.968248,0.004914,0.004808,0.005078,0.991587,76.0
QAOA,8,36,greedy_critical,same_cycle,4,1,3,,,5,1614.0,411.0,3.953488,3.91848,3.958566,0.007299,0.007151,0.007598,0.988372,76.0
QAOA,8,36,greedy_critical,same_cycle,4,1,5,,,5,1614.0,463.0,3.478448,3.244932,3.635011,0.105603,0.067172,0.150195,0.869612,76.0
QAOA,8,36,greedy_critical,same_cycle,4,2,1,,,5,1614.0,407.0,3.966346,3.964666,3.968248,0.004914,0.004808,0.005078,0.991587,76.0
