algorithm,hardware_size,logical_qubits,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds,total_nodes_median,total_cycles_median,throughput_median,throughput_q1,throughput_q3,stall_rate_median,stall_rate_q1,stall_rate_q3,utilization_median,ff_chain_depth_raw_median
QFT,6,36,asap,next_cycle,4,2,3,,8,5,6372.0,1770.0,3.6,3.597967,3.601018,0.066102,0.061302,0.070319,0.9,177.0
QFT,6,36,asap,next_cycle,8,1,1,,1,5,6372.0,6377.0,0.999216,0.999216,0.999216,0.124196,0.123412,0.124745,0.124902,177.0
QFT,6,36,asap,next_cycle,8,1,1,,2,5,6372.0,3203.0,1.989385,1.989075,1.990006,0.010931,0.009368,0.011706,0.248673,177.0
QFT,6,36,asap,next_cycle,8,1,1,,4,5,6372.0,1634.0,3.899633,3.897248,3.899633,0.015912,0.012546,0.020184,0.487454,177.0
QFT,6,36,asap,next_cycle,8,1,1,,8,5,6372.0,884.0,7.208145,7.208145,7.216308,0.058824,0.055493,0.058824,0.901018,177.0
QFT,6,36,asap,next_cycle,8,1,2,,1,5,6372.0,6383.0,0.998277,0.998042,0.998433,0.115481,0.115002,0.120995,0.124785,177.0
QFT,6,36,asap,next_cycle,8,1,2,,2,5,6372.0,3222.0,1.977654,1.97704,1.978576,0.016134,0.014283,0.017533,0.247207,177.0
QFT,6,36,asap,next_cycle,8,1,2,,4,5,6372.0,1669.0,3.817855,3.815569,3.819,0.031156,0.02637,0.036527,0.477232,177.0
QFT,6,36,asap,next_cycle,8,1,2,,8,5,6372.0,954.0,6.679245,6.679245,6.682749,0.10808,0.106918,0.109539,0.834906,177.0
QFT,6,36,asap,next_cycle,8,1,3,,1,5,6372.0,6393.0,0.996715,0.996247,0.996871,0.116708,0.116309,0.122418,0.124589,177.0
QFT,6,36,asap,next_cycle,8,1,3,,2,5,6372.0,3246.0,1.963031,1.963031,1.964847,0.022181,0.020043,0.023722,0.245379,177.0
QFT,6,36,asap,next_cycle,8,1,3,,4,5,6372.0,1715.0,3.715452,3.715452,3.71762,0.051312,0.045216,0.055394,0.464431,177.0
QFT,6,36,asap,next_cycle,8,1,3,,8,5,6372.0,1045.0,6.097608,6.097608,6.100528,0.169378,0.161722,0.170895,0.762201,177.0
QFT,6,36,asap,next_cycle,8,2,1,,1,5,6372.0,6383.0,0.998277,0.998042,0.998433,0.115481,0.115002,0.120995,0.124785,177.0
QFT,6,36,asap,next_cycle,8,2,1,,2,5,6372.0,3222.0,1.977654,1.97704,1.978576,0.016134,0.014283,0.017533,0.247207,177.0
QFT,6,36,asap,next_cycle,8,2,1,,4,5,6372.0,1669.0,3.817855,3.815569,3.819,0.031156,0.02637,0.036527,0.477232,177.0
QFT,6,36,asap,next_cycle,8,2,1,,8,5,6372.0,954.0,6.679245,6.679245,6.682749,0.10808,0.106918,0.109539,0.834906,177.0
QFT,6,36,asap,next_cycle,8,2,2,,1,5,6372.0,6393.0,0.996715,0.996247,0.996871,0.116708,0.116309,0.122418,0.124589,177.0
QFT,6,36,asap,next_cycle,8,2,2,,2,5,6372.0,3246.0,1.963031,1.963031,1.964847,0.022181,0.020043,0.023722,0.245379,177.0
QFT,6,36,asap,next_cycle,8,2,2,,4,5,6372.0,1715.0,3.715452,3.715452,3.71762,0.051312,0.045216,0.055394,0.464431,177.0
QFT,6,36,asap,next_cycle,8,2,2,,8,5,6372.0,1045.0,6.097608,6.097608,6.100528,0.169378,0.161722,0.170895,0.762201,177.0
QFT,6,36,asap,next_cycle,8,2,3,,1,5,6372.0,6407.0,0.994537,0.993839,0.994692,0.118639,0.118239,0.124462,0.124317,177.0
QFT,6,36,asap,next_cycle,8,2,3,,2,5,6372.0,3275.0,1.945649,1.945352,1.947135,0.028397,0.027501,0.030683,0.243206,177.0
QFT,6,36,asap,next_cycle,8,2,3,,4,5,6372.0,1770.0,3.6,3.597967,3.601018,0.072923,0.067231,0.077075,0.45,177.0
QFT,6,36,asap,next_cycle,8,2,3,,8,5,6372.0,1157.0,5.507347,5.507347,5.512111,0.231634,0.230969,0.234658,0.688418,177.0
QFT,6,36,greedy_critical,next_cycle,16,1,1,,1,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.114039,0.112863,0.114667,0.062471,177.0
QFT,6,36,greedy_critical,next_cycle,16,1,1,,2,5,6372.0,3200.0,1.99125,1.99125,1.991872,0.011875,0.011097,0.012188,0.124453,177.0
QFT,6,36,greedy_critical,next_cycle,16,1,1,,4,5,6372.0,1632.0,3.904412,3.904412,3.906806,0.014706,0.013182,0.015319,0.244026,177.0
QFT,6,36,greedy_critical,next_cycle,16,1,1,,8,5,6372.0,881.0,7.23269,7.23269,7.240909,0.063564,0.052841,0.063564,0.452043,177.0
QFT,6,36,greedy_critical,next_cycle,16,1,2,,1,5,6372.0,6380.0,0.998746,0.998746,0.998903,0.114734,0.113489,0.115292,0.062422,177.0
QFT,6,36,greedy_critical,next_cycle,16,1,2,,2,5,6372.0,3217.0,1.980727,1.980112,1.981651,0.017097,0.015238,0.017713,0.123795,177.0
QFT,6,36,greedy_critical,next_cycle,16,1,2,,4,5,6372.0,1666.0,3.82473,3.82473,3.825878,0.032432,0.032413,0.033013,0.239046,177.0
QFT,6,36,greedy_critical,next_cycle,16,1,2,,8,5,6372.0,949.0,6.714436,6.714436,6.721519,0.102213,0.098101,0.103266,0.419652,177.0
QFT,6,36,greedy_critical,next_cycle,16,1,3,,1,5,6372.0,6389.0,0.997339,0.997183,0.997495,0.115999,0.114737,0.116667,0.062334,177.0
QFT,6,36,greedy_critical,next_cycle,16,1,3,,2,5,6372.0,3239.0,1.967274,1.966667,1.968185,0.022236,0.021769,0.022997,0.122955,177.0
QFT,6,36,greedy_critical,next_cycle,16,1,3,,4,5,6372.0,1710.0,3.726316,3.724138,3.726316,0.054939,0.052631,0.055248,0.232895,177.0
QFT,6,36,greedy_critical,next_cycle,16,1,3,,8,5,6372.0,1037.0,6.144648,6.138728,6.144648,0.163934,0.161444,0.165784,0.384041,177.0
QFT,6,36,greedy_critical,next_cycle,16,2,1,,1,5,6372.0,6380.0,0.998746,0.998746,0.998903,0.114734,0.113489,0.115292,0.062422,177.0
QFT,6,36,greedy_critical,next_cycle,16,2,1,,2,5,6372.0,3217.0,1.980727,1.980112,1.981651,0.017097,0.015238,0.017713,0.123795,177.0
QFT,6,36,greedy_critical,next_cycle,16,2,1,,4,5,6372.0,1666.0,3.82473,3.82473,3.825878,0.032432,0.032413,0.033013,0.239046,177.0
QFT,6,36,greedy_critical,next_cycle,16,2,1,,8,5,6372.0,949.0,6.714436,6.714436,6.721519,0.102213,0.098101,0.103266,0.419652,177.0
QFT,6,36,greedy_critical,next_cycle,16,2,2,,1,5,6372.0,6389.0,0.997339,0.997183,0.997495,0.115999,0.114737,0.116667,0.062334,177.0
QFT,6,36,greedy_critical,next_cycle,16,2,2,,2,5,6372.0,3239.0,1.967274,1.966667,1.968185,0.022236,0.021769,0.022997,0.122955,177.0
QFT,6,36,greedy_critical,next_cycle,16,2,2,,4,5,6372.0,1710.0,3.726316,3.724138,3.726316,0.054939,0.052631,0.055248,0.232895,177.0
QFT,6,36,greedy_critical,next_cycle,16,2,2,,8,5,6372.0,1037.0,6.144648,6.138728,6.144648,0.163934,0.161444,0.165784,0.384041,177.0
QFT,6,36,greedy_critical,next_cycle,16,2,3,,1,5,6372.0,6402.0,0.995314,0.995003,0.995547,0.117794,0.116466,0.118597,0.062207,177.0
QFT,6,36,greedy_critical,next_cycle,16,2,3,,2,5,6372.0,3266.0,1.95101,1.950413,1.951608,0.029385,0.028632,0.029547,0.121938,177.0
QFT,6,36,greedy_critical,next_cycle,16,2,3,,4,5,6372.0,1765.0,3.610198,3.610198,3.611222,0.079365,0.07847,0.080736,0.225637,177.0
QFT,6,36,greedy_critical,next_cycle,16,2,3,,8,5,6372.0,1148.0,5.550523,5.548108,5.550523,0.223868,0.219077,0.231606,0.346908,177.0
QFT,6,36,greedy_critical,next_cycle,1,1,1,,1,5,6372.0,6374.0,0.999686,0.999686,0.999686,0.000157,0.000157,0.000157,0.999686,177.0
QFT,6,36,greedy_critical,next_cycle,1,1,1,,2,5,6372.0,6374.0,0.999686,0.999686,0.999686,0.000157,0.000157,0.000157,0.999686,177.0
QFT,6,36,greedy_critical,next_cycle,1,1,1,,4,5,6372.0,6374.0,0.999686,0.999686,0.999686,0.000157,0.000157,0.000157,0.999686,177.0
QFT,6,36,greedy_critical,next_cycle,1,1,1,,8,5,6372.0,6374.0,0.999686,0.999686,0.999686,0.000157,0.000157,0.000157,0.999686,177.0
QFT,6,36,greedy_critical,next_cycle,1,1,2,,1,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.000314,0.000314,0.000314,0.999529,177.0
QFT,6,36,greedy_critical,next_cycle,1,1,2,,2,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.000314,0.000314,0.000314,0.999529,177.0
QFT,6,36,greedy_critical,next_cycle,1,1,2,,4,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.000314,0.000314,0.000314,0.999529,177.0
QFT,6,36,greedy_critical,next_cycle,1,1,2,,8,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.000314,0.000314,0.000314,0.999529,177.0
QFT,6,36,greedy_critical,next_cycle,1,1,3,,1,5,6372.0,6376.0,0.999373,0.999373,0.999373,0.000471,0.000471,0.000471,0.999373,177.0
QFT,6,36,greedy_critical,next_cycle,1,1,3,,2,5,6372.0,6376.0,0.999373,0.999373,0.999373,0.000471,0.000471,0.000471,0.999373,177.0
QFT,6,36,greedy_critical,next_cycle,1,1,3,,4,5,6372.0,6376.0,0.999373,0.999373,0.999373,0.000471,0.000471,0.000471,0.999373,177.0
QFT,6,36,greedy_critical,next_cycle,1,1,3,,8,5,6372.0,6376.0,0.999373,0.999373,0.999373,0.000471,0.000471,0.000471,0.999373,177.0
QFT,6,36,greedy_critical,next_cycle,1,2,1,,1,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.000314,0.000314,0.000314,0.999529,177.0
QFT,6,36,greedy_critical,next_cycle,1,2,1,,2,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.000314,0.000314,0.000314,0.999529,177.0
QFT,6,36,greedy_critical,next_cycle,1,2,1,,4,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.000314,0.000314,0.000314,0.999529,177.0
QFT,6,36,greedy_critical,next_cycle,1,2,1,,8,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.000314,0.000314,0.000314,0.999529,177.0
QFT,6,36,greedy_critical,next_cycle,1,2,2,,1,5,6372.0,6376.0,0.999373,0.999373,0.999373,0.000471,0.000471,0.000471,0.999373,177.0
QFT,6,36,greedy_critical,next_cycle,1,2,2,,2,5,6372.0,6376.0,0.999373,0.999373,0.999373,0.000471,0.000471,0.000471,0.999373,177.0
QFT,6,36,greedy_critical,next_cycle,1,2,2,,4,5,6372.0,6376.0,0.999373,0.999373,0.999373,0.000471,0.000471,0.000471,0.999373,177.0
QFT,6,36,greedy_critical,next_cycle,1,2,2,,8,5,6372.0,6376.0,0.999373,0.999373,0.999373,0.000471,0.000471,0.000471,0.999373,177.0
QFT,6,36,greedy_critical,next_cycle,1,2,3,,1,5,6372.0,6377.0,0.999216,0.999216,0.999216,0.000627,0.000627,0.000627,0.999216,177.0
QFT,6,36,greedy_critical,next_cycle,1,2,3,,2,5,6372.0,6377.0,0.999216,0.999216,0.999216,0.000627,0.000627,0.000627,0.999216,177.0
QFT,6,36,greedy_critical,next_cycle,1,2,3,,4,5,6372.0,6377.0,0.999216,0.999216,0.999216,0.000627,0.000627,0.000627,0.999216,177.0
QFT,6,36,greedy_critical,next_cycle,1,2,3,,8,5,6372.0,6377.0,0.999216,0.999216,0.999216,0.000627,0.000627,0.000627,0.999216,177.0
QFT,6,36,greedy_critical,next_cycle,2,1,1,,1,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.112784,0.111607,0.113333,0.499765,177.0
QFT,6,36,greedy_critical,next_cycle,2,1,1,,2,5,6372.0,3188.0,1.998745,1.998745,1.998745,0.000314,0.000314,0.000314,0.999373,177.0
QFT,6,36,greedy_critical,next_cycle,2,1,1,,4,5,6372.0,3188.0,1.998745,1.998745,1.998745,0.000314,0.000314,0.000314,0.999373,177.0
QFT,6,36,greedy_critical,next_cycle,2,1,1,,8,5,6372.0,3188.0,1.998745,1.998745,1.998745,0.000314,0.000314,0.000314,0.999373,177.0
QFT,6,36,greedy_critical,next_cycle,2,1,2,,1,5,6372.0,6379.0,0.998903,0.998903,0.998981,0.113045,0.112009,0.113733,0.499451,177.0
QFT,6,36,greedy_critical,next_cycle,2,1,2,,2,5,6372.0,3189.0,1.998119,1.998119,1.998119,0.000627,0.000627,0.000627,0.999059,177.0
QFT,6,36,greedy_critical,next_cycle,2,1,2,,4,5,6372.0,3189.0,1.998119,1.998119,1.998119,0.000627,0.000627,0.000627,0.999059,177.0
QFT,6,36,greedy_critical,next_cycle,2,1,2,,8,5,6372.0,3189.0,1.998119,1.998119,1.998119,0.000627,0.000627,0.000627,0.999059,177.0
QFT,6,36,greedy_critical,next_cycle,2,1,3,,1,5,6372.0,6386.0,0.997808,0.997808,0.997886,0.114017,0.112981,0.114705,0.498904,177.0
QFT,6,36,greedy_critical,next_cycle,2,1,3,,2,5,6372.0,3202.0,1.990006,1.990006,1.990939,0.002811,0.002499,0.003279,0.995003,177.0
QFT,6,36,greedy_critical,next_cycle,2,1,3,,4,5,6372.0,3202.0,1.990006,1.990006,1.990939,0.002811,0.002499,0.003279,0.995003,177.0
QFT,6,36,greedy_critical,next_cycle,2,1,3,,8,5,6372.0,3202.0,1.990006,1.990006,1.990939,0.002811,0.002499,0.003279,0.995003,177.0
QFT,6,36,greedy_critical,next_cycle,2,2,1,,1,5,6372.0,6379.0,0.998903,0.998903,0.998981,0.113045,0.112009,0.113733,0.499451,177.0
QFT,6,36,greedy_critical,next_cycle,2,2,1,,2,5,6372.0,3189.0,1.998119,1.998119,1.998119,0.000627,0.000627,0.000627,0.999059,177.0
QFT,6,36,greedy_critical,next_cycle,2,2,1,,4,5,6372.0,3189.0,1.998119,1.998119,1.998119,0.000627,0.000627,0.000627,0.999059,177.0
QFT,6,36,greedy_critical,next_cycle,2,2,1,,8,5,6372.0,3189.0,1.998119,1.998119,1.998119,0.000627,0.000627,0.000627,0.999059,177.0
QFT,6,36,greedy_critical,next_cycle,2,2,2,,1,5,6372.0,6386.0,0.997808,0.997808,0.997886,0.114017,0.112981,0.114705,0.498904,177.0
QFT,6,36,greedy_critical,next_cycle,2,2,2,,2,5,6372.0,3202.0,1.990006,1.990006,1.990939,0.002811,0.002499,0.003279,0.995003,177.0
QFT,6,36,greedy_critical,next_cycle,2,2,2,,4,5,6372.0,3202.0,1.990006,1.990006,1.990939,0.002811,0.002499,0.003279,0.995003,177.0
QFT,6,36,greedy_critical,next_cycle,2,2,2,,8,5,6372.0,3202.0,1.990006,1.990006,1.990939,0.002811,0.002499,0.003279,0.995003,177.0
QFT,6,36,greedy_critical,next_cycle,2,2,3,,1,5,6372.0,6398.0,0.995936,0.995858,0.996248,0.115541,0.114576,0.116364,0.497968,177.0
QFT,6,36,greedy_critical,next_cycle,2,2,3,,2,5,6372.0,3224.0,1.976427,1.975814,1.976733,0.006824,0.006358,0.007598,0.988213,177.0
QFT,6,36,greedy_critical,next_cycle,2,2,3,,4,5,6372.0,3224.0,1.976427,1.975814,1.976733,0.006824,0.006358,0.007598,0.988213,177.0
QFT,6,36,greedy_critical,next_cycle,2,2,3,,8,5,6372.0,3224.0,1.976427,1.975814,1.976733,0.006824,0.006358,0.007598,0.988213,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,1,,1,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.113725,0.112627,0.114588,0.249882,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,1,,2,5,6372.0,3198.0,1.992495,1.992495,1.993119,0.009381,0.008758,0.0111,0.498124,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,1,,4,5,6372.0,1612.0,3.952854,3.952854,3.955307,0.001861,0.001241,0.001861,0.988213,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,1,,8,5,6372.0,1612.0,3.952854,3.952854,3.955307,0.001861,0.001241,0.001861,0.988213,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,2,,1,5,6372.0,6379.0,0.998903,0.998903,0.998903,0.114124,0.113105,0.115065,0.249726,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,2,,2,5,6372.0,3213.0,1.983193,1.982884,1.98412,0.014317,0.011988,0.014781,0.495798,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,2,,4,5,6372.0,1641.0,3.882998,3.882998,3.885366,0.014625,0.013719,0.015235,0.97075,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,2,,8,5,6372.0,1641.0,3.882998,3.882998,3.885366,0.014625,0.013719,0.015235,0.97075,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,3,,1,5,6372.0,6387.0,0.997651,0.997495,0.997729,0.115216,0.114138,0.116017,0.249413,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,3,,2,5,6372.0,3236.0,1.969098,1.968793,1.97001,0.02008,0.019165,0.020244,0.492274,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,3,,4,5,6372.0,1678.0,3.797378,3.797378,3.797378,0.032777,0.032479,0.033671,0.949344,177.0
QFT,6,36,greedy_critical,next_cycle,4,1,3,,8,5,6372.0,1678.0,3.797378,3.797378,3.797378,0.032777,0.032479,0.033671,0.949344,177.0
QFT,6,36,greedy_critical,next_cycle,4,2,1,,1,5,6372.0,6379.0,0.998903,0.998903,0.998903,0.114124,0.113105,0.115065,0.249726,177.0
QFT,6,36,greedy_critical,next_cycle,4,2,1,,2,5,6372.0,3213.0,1.983193,1.982884,1.98412,0.014317,0.011988,0.014781,0.495798,177.0
QFT,6,36,greedy_critical,next_cycle,4,2,1,,4,5,6372.0,1641.0,3.882998,3.882998,3.885366,0.014625,0.013719,0.015235,0.97075,177.0
QFT,6,36,greedy_critical,next_cycle,4,2,1,,8,5,6372.0,1641.0,3.882998,3.882998,3.885366,0.014625,0.013719,0.015235,0.97075,177.0
QFT,6,36,greedy_critical,next_cycle,4,2,2,,1,5,6372.0,6387.0,0.997651,0.997495,0.997729,0.115216,0.114138,0.116017,0.249413,177.0
QFT,6,36,greedy_critical,next_cycle,4,2,2,,2,5,6372.0,3236.0,1.969098,1.968793,1.97001,0.02008,0.019165,0.020244,0.492274,177.0
QFT,6,36,greedy_critical,next_cycle,4,2,2,,4,5,6372.0,1678.0,3.797378,3.797378,3.797378,0.032777,0.032479,0.033671,0.949344,177.0
QFT,6,36,greedy_critical,next_cycle,4,2,2,,8,5,6372.0,1678.0,3.797378,3.797378,3.797378,0.032777,0.032479,0.033671,0.949344,177.0
QFT,6,36,greedy_critical,next_cycle,4,2,3,,1,5,6372.0,6401.0,0.995469,0.995391,0.995858,0.116857,0.11586,0.117656,0.248867,177.0
QFT,6,36,greedy_critical,next_cycle,4,2,3,,2,5,6372.0,3262.0,1.953403,1.952804,1.954002,0.025138,0.024977,0.025912,0.488351,177.0
QFT,6,36,greedy_critical,next_cycle,4,2,3,,4,5,6372.0,1723.0,3.698201,3.696056,3.698201,0.053976,0.053089,0.05425,0.92455,177.0
QFT,6,36,greedy_critical,next_cycle,4,2,3,,8,5,6372.0,1723.0,3.698201,3.696056,3.698201,0.053976,0.053089,0.05425,0.92455,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,1,,1,5,6372.0,6375.0,0.999529,0.999529,0.999529,0.114039,0.112863,0.114667,0.124941,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,1,,2,5,6372.0,3199.0,1.991872,1.991872,1.992495,0.009694,0.009223,0.010784,0.248984,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,1,,4,5,6372.0,1630.0,3.909202,3.909202,3.911602,0.01227,0.01074,0.013194,0.48865,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,1,,8,5,6372.0,861.0,7.400697,7.400697,7.400697,0.034843,0.033101,0.034843,0.925087,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,2,,1,5,6372.0,6379.0,0.998903,0.998825,0.998903,0.114438,0.113332,0.115065,0.124863,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,2,,2,5,6372.0,3216.0,1.981343,1.981343,1.982884,0.014614,0.012603,0.015547,0.247668,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,2,,4,5,6372.0,1664.0,3.829327,3.828177,3.830478,0.024053,0.02283,0.027043,0.478666,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,2,,8,5,6372.0,918.0,6.941176,6.941176,6.941176,0.081699,0.080065,0.083334,0.867647,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,3,,1,5,6372.0,6389.0,0.997339,0.997339,0.997729,0.115409,0.114355,0.116215,0.124667,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,3,,2,5,6372.0,3239.0,1.967274,1.96697,1.969098,0.020087,0.01946,0.02238,0.245909,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,3,,4,5,6372.0,1710.0,3.726316,3.724138,3.727406,0.053185,0.050014,0.053785,0.465789,177.0
QFT,6,36,greedy_critical,next_cycle,8,1,3,,8,5,6372.0,992.0,6.423387,6.423387,6.426628,0.139113,0.138105,0.139687,0.802923,177.0
QFT,6,36,greedy_critical,next_cycle,8,2,1,,1,5,6372.0,6379.0,0.998903,0.998825,0.998903,0.114438,0.113332,0.115065,0.124863,177.0
QFT,6,36,greedy_critical,next_cycle,8,2,1,,2,5,6372.0,3216.0,1.981343,1.981343,1.982884,0.014614,0.012603,0.015547,0.247668,177.0
QFT,6,36,greedy_critical,next_cycle,8,2,1,,4,5,6372.0,1664.0,3.829327,3.828177,3.830478,0.024053,0.02283,0.027043,0.478666,177.0
QFT,6,36,greedy_critical,next_cycle,8,2,1,,8,5,6372.0,918.0,6.941176,6.941176,6.941176,0.081699,0.080065,0.083334,0.867647,177.0
QFT,6,36,greedy_critical,next_cycle,8,2,2,,1,5,6372.0,6389.0,0.997339,0.997339,0.997729,0.115409,0.114355,0.116215,0.124667,177.0
QFT,6,36,greedy_critical,next_cycle,8,2,2,,2,5,6372.0,3239.0,1.967274,1.96697,1.969098,0.020087,0.01946,0.02238,0.245909,177.0
QFT,6,36,greedy_critical,next_cycle,8,2,2,,4,5,6372.0,1710.0,3.726316,3.724138,3.727406,0.053185,0.050014,0.053785,0.465789,177.0
QFT,6,36,greedy_critical,next_cycle,8,2,2,,8,5,6372.0,992.0,6.423387,6.423387,6.426628,0.139113,0.138105,0.139687,0.802923,177.0
QFT,6,36,greedy_critical,next_cycle,8,2,3,,1,5,6372.0,6402.0,0.995314,0.995003,0.995547,0.117325,0.116075,0.118129,0.124414,177.0
QFT,6,36,greedy_critical,next_cycle,8,2,3,,2,5,6372.0,3266.0,1.95101,1.950413,1.951608,0.028466,0.027714,0.028782,0.243876,177.0
QFT,6,36,greedy_critical,next_cycle,8,2,3,,4,5,6372.0,1765.0,3.610198,3.610198,3.611222,0.077664,0.07677,0.07932,0.451275,177.0
QFT,6,36,greedy_critical,next_cycle,8,2,3,,8,5,6372.0,1091.0,5.840513,5.840513,5.843192,0.197984,0.194864,0.199358,0.730064,177.0
QFT,8,64,asap,next_cycle,16,1,1,,1,5,20288.0,20292.0,0.999803,0.999779,0.999803,0.108121,0.107875,0.11078,0.062488,317.0
QFT,8,64,asap,next_cycle,16,1,1,,2,5,20288.0,10160.0,1.99685,1.996752,1.996949,0.005807,0.005463,0.0062,0.124803,317.0
QFT,8,64,asap,next_cycle,16,1,1,,4,5,20288.0,5112.0,3.968701,3.968701,3.969089,0.006065,0.004988,0.006651,0.248044,317.0
QFT,8,64,asap,next_cycle,16,1,1,,8,5,20288.0,2622.0,7.737605,7.737605,7.737605,0.020214,0.016781,0.020595,0.4836,317.0
QFT,8,64,asap,next_cycle,16,1,2,,1,5,20288.0,20298.0,0.999507,0.999384,0.999507,0.108336,0.108111,0.111059,0.062469,317.0
QFT,8,64,asap,next_cycle,16,1,2,,2,5,20288.0,10178.0,1.993319,1.993221,1.993711,0.007468,0.007123,0.007665,0.124582,317.0
QFT,8,64,asap,next_cycle,16,1,2,,4,5,20288.0,5147.0,3.941714,3.941714,3.941714,0.011074,0.009423,0.011754,0.246357,317.0
QFT,8,64,asap,next_cycle,16,1,2,,8,5,20288.0,2692.0,7.536404,7.536404,7.536404,0.039747,0.03919,0.040305,0.471025,317.0
QFT,8,64,asap,next_cycle,16,1,3,,1,5,20288.0,20308.0,0.999015,0.998892,0.999039,0.108775,0.10855,0.11145,0.062438,317.0
QFT,8,64,asap,next_cycle,16,1,3,,2,5,20288.0,10199.0,1.989215,1.988923,1.989313,0.008922,0.008383,0.009412,0.124326,317.0
QFT,8,64,asap,next_cycle,16,1,3,,4,5,20288.0,5192.0,3.90755,3.907174,3.907927,0.017916,0.01589,0.018585,0.244222,317.0
QFT,8,64,asap,next_cycle,16,1,3,,8,5,20288.0,2782.0,7.292595,7.291285,7.292595,0.064702,0.06451,0.065421,0.455787,317.0
QFT,8,64,asap,next_cycle,16,2,1,,1,5,20288.0,20298.0,0.999507,0.999384,0.999507,0.108336,0.108111,0.111059,0.062469,317.0
QFT,8,64,asap,next_cycle,16,2,1,,2,5,20288.0,10178.0,1.993319,1.993221,1.993711,0.007468,0.007123,0.007665,0.124582,317.0
QFT,8,64,asap,next_cycle,16,2,1,,4,5,20288.0,5147.0,3.941714,3.941714,3.941714,0.011074,0.009423,0.011754,0.246357,317.0
QFT,8,64,asap,next_cycle,16,2,1,,8,5,20288.0,2692.0,7.536404,7.536404,7.536404,0.039747,0.03919,0.040305,0.471025,317.0
QFT,8,64,asap,next_cycle,16,2,2,,1,5,20288.0,20308.0,0.999015,0.998892,0.999039,0.108775,0.10855,0.11145,0.062438,317.0
QFT,8,64,asap,next_cycle,16,2,2,,2,5,20288.0,10199.0,1.989215,1.988923,1.989313,0.008922,0.008383,0.009412,0.124326,317.0
QFT,8,64,asap,next_cycle,16,2,2,,4,5,20288.0,5192.0,3.90755,3.907174,3.907927,0.017916,0.01589,0.018585,0.244222,317.0
QFT,8,64,asap,next_cycle,16,2,2,,8,5,20288.0,2782.0,7.292595,7.291285,7.292595,0.064702,0.06451,0.065421,0.455787,317.0
QFT,8,64,asap,next_cycle,16,2,3,,1,5,20288.0,20322.0,0.998327,0.998179,0.998376,0.109389,0.109165,0.112062,0.062395,317.0
QFT,8,64,asap,next_cycle,16,2,3,,2,5,20288.0,10228.0,1.983575,1.983284,1.983672,0.011243,0.010804,0.012269,0.123973,317.0
QFT,8,64,asap,next_cycle,16,2,3,,4,5,20288.0,5248.0,3.865854,3.865854,3.866958,0.025925,0.023438,0.026394,0.241616,317.0
QFT,8,64,asap,next_cycle,16,2,3,,8,5,20288.0,2892.0,7.015214,7.015214,7.015214,0.094744,0.094052,0.095608,0.438451,317.0
QFT,8,64,asap,next_cycle,1,1,1,,1,5,20288.0,20293.0,0.999754,0.999754,0.999754,0.000197,0.000197,0.000197,0.999754,317.0
QFT,8,64,asap,next_cycle,1,1,1,,2,5,20288.0,20293.0,0.999754,0.999754,0.999754,0.000197,0.000197,0.000197,0.999754,317.0
QFT,8,64,asap,next_cycle,1,1,1,,4,5,20288.0,20293.0,0.999754,0.999754,0.999754,0.000197,0.000197,0.000197,0.999754,317.0
QFT,8,64,asap,next_cycle,1,1,1,,8,5,20288.0,20293.0,0.999754,0.999754,0.999754,0.000197,0.000197,0.000197,0.999754,317.0
QFT,8,64,asap,next_cycle,1,1,2,,1,5,20288.0,20301.0,0.99936,0.99931,0.999385,0.000591,0.000566,0.00064,0.99936,317.0
