dag_label,algorithm,hardware_size,logical_qubits,dag_seed,ff_chain_depth_raw,ff_chain_depth_shifted,policy,issue_width,l_meas,l_ff,total_nodes,total_cycles,throughput,stall_cycles,stall_rate,utilization
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,8,2,3,1602,436,3.674312,116,0.266055,0.459289
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,8,2,5,1602,609,2.630542,310,0.509031,0.328818
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,8,2,5,1602,609,2.630542,310,0.509031,0.328818
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,8,2,5,1602,603,2.656716,355,0.588723,0.33209
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,8,2,5,1602,605,2.647934,289,0.477686,0.330992
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,8,3,1,1602,354,4.525424,70,0.19774,0.565678
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,8,3,1,1602,357,4.487395,89,0.2493,0.560924
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,8,3,1,1602,345,4.643478,101,0.292754,0.580435
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,8,3,1,1602,351,4.564103,69,0.196581,0.570513
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,8,3,2,1602,438,3.657534,146,0.333333,0.457192
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,8,3,2,1602,440,3.640909,141,0.320455,0.455114
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,8,3,2,1602,431,3.716937,186,0.431555,0.464617
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,8,3,2,1602,436,3.674312,116,0.266055,0.459289
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,8,3,3,1602,523,3.063098,224,0.428298,0.382887
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,8,3,3,1602,523,3.063098,224,0.428298,0.382887
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,8,3,3,1602,517,3.098646,269,0.520309,0.387331
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,8,3,3,1602,519,3.086705,203,0.391137,0.385838
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,8,3,5,1602,695,2.305036,396,0.569784,0.288129
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,8,3,5,1602,695,2.305036,396,0.569784,0.288129
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,8,3,5,1602,689,2.325109,441,0.640058,0.290639
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,8,3,5,1602,691,2.318379,375,0.542692,0.289797
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,16,1,1,1602,177,9.050847,26,0.146893,0.565678
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,16,1,1,1602,179,8.949721,28,0.156425,0.559358
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,16,1,1,1602,173,9.260116,33,0.190751,0.578757
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,16,1,1,1602,173,9.260116,22,0.127168,0.578757
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,16,1,2,1602,262,6.114504,96,0.366412,0.382156
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,16,1,2,1602,262,6.114504,96,0.366412,0.382156
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,16,1,2,1602,259,6.185328,117,0.451737,0.386583
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,16,1,2,1602,260,6.161538,49,0.188462,0.385096
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,16,1,3,1602,348,4.603448,182,0.522989,0.287716
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,16,1,3,1602,348,4.603448,182,0.522989,0.287716
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,16,1,3,1602,345,4.643478,203,0.588406,0.290217
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,16,1,3,1602,346,4.630058,135,0.390173,0.289379
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,16,1,5,1602,520,3.080769,354,0.680769,0.192548
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,16,1,5,1602,520,3.080769,354,0.680769,0.192548
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,16,1,5,1602,517,3.098646,375,0.725338,0.193665
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,16,1,5,1602,518,3.092664,307,0.592664,0.193292
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,16,2,1,1602,262,6.114504,96,0.366412,0.382156
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,16,2,1,1602,262,6.114504,96,0.366412,0.382156
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,16,2,1,1602,259,6.185328,117,0.451737,0.386583
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,16,2,1,1602,260,6.161538,49,0.188462,0.385096
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,16,2,2,1602,348,4.603448,182,0.522989,0.287716
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,16,2,2,1602,348,4.603448,182,0.522989,0.287716
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,16,2,2,1602,345,4.643478,203,0.588406,0.290217
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,16,2,2,1602,346,4.630058,135,0.390173,0.289379
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,16,2,3,1602,434,3.691244,268,0.617512,0.230703
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,16,2,3,1602,434,3.691244,268,0.617512,0.230703
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,16,2,3,1602,431,3.716937,289,0.670534,0.232309
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,16,2,3,1602,432,3.708333,221,0.511574,0.231771
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,16,2,5,1602,606,2.643564,440,0.726073,0.165223
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,16,2,5,1602,606,2.643564,440,0.726073,0.165223
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,16,2,5,1602,603,2.656716,461,0.764511,0.166045
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,16,2,5,1602,604,2.652318,393,0.650662,0.16577
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,16,3,1,1602,348,4.603448,182,0.522989,0.287716
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,16,3,1,1602,348,4.603448,182,0.522989,0.287716
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,16,3,1,1602,345,4.643478,203,0.588406,0.290217
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,16,3,1,1602,346,4.630058,135,0.390173,0.289379
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,16,3,2,1602,434,3.691244,268,0.617512,0.230703
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,16,3,2,1602,434,3.691244,268,0.617512,0.230703
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,16,3,2,1602,431,3.716937,289,0.670534,0.232309
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,16,3,2,1602,432,3.708333,221,0.511574,0.231771
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,16,3,3,1602,520,3.080769,354,0.680769,0.192548
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,16,3,3,1602,520,3.080769,354,0.680769,0.192548
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,16,3,3,1602,517,3.098646,375,0.725338,0.193665
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,16,3,3,1602,518,3.092664,307,0.592664,0.193292
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,asap,16,3,5,1602,692,2.315029,526,0.760116,0.144689
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,layer,16,3,5,1602,692,2.315029,526,0.760116,0.144689
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,greedy_critical,16,3,5,1602,689,2.325109,547,0.793904,0.145319
QAOA_H6_Q36_s7,QAOA,6,36,7,85,2,random,16,3,5,1602,690,2.321739,479,0.694203,0.145109
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,1,1,1,1590,1592,0.998744,1,0.000628,0.998744
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,1,1,1,1590,1592,0.998744,1,0.000628,0.998744
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,1,1,1,1590,1592,0.998744,1,0.000628,0.998744
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,1,1,1,1590,1593,0.998117,2,0.001255,0.998117
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,1,1,2,1590,1593,0.998117,2,0.001255,0.998117
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,1,1,2,1590,1593,0.998117,2,0.001255,0.998117
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,1,1,2,1590,1593,0.998117,2,0.001255,0.998117
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,1,1,2,1590,1593,0.998117,2,0.001255,0.998117
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,1,1,3,1590,1594,0.997491,3,0.001882,0.997491
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,1,1,3,1590,1594,0.997491,3,0.001882,0.997491
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,1,1,3,1590,1594,0.997491,3,0.001882,0.997491
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,1,1,3,1590,1613,0.985741,22,0.013639,0.985741
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,1,1,5,1590,1598,0.994994,7,0.00438,0.994994
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,1,1,5,1590,1598,0.994994,7,0.00438,0.994994
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,1,1,5,1590,1596,0.996241,5,0.003133,0.996241
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,1,1,5,1590,1605,0.990654,14,0.008723,0.990654
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,1,2,1,1590,1593,0.998117,2,0.001255,0.998117
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,1,2,1,1590,1593,0.998117,2,0.001255,0.998117
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,1,2,1,1590,1593,0.998117,2,0.001255,0.998117
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,1,2,1,1590,1593,0.998117,2,0.001255,0.998117
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,1,2,2,1590,1594,0.997491,3,0.001882,0.997491
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,1,2,2,1590,1594,0.997491,3,0.001882,0.997491
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,1,2,2,1590,1594,0.997491,3,0.001882,0.997491
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,1,2,2,1590,1613,0.985741,22,0.013639,0.985741
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,1,2,3,1590,1595,0.996865,4,0.002508,0.996865
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,1,2,3,1590,1595,0.996865,4,0.002508,0.996865
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,1,2,3,1590,1595,0.996865,4,0.002508,0.996865
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,1,2,3,1590,1608,0.988806,17,0.010572,0.988806
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,1,2,5,1590,1603,0.99189,12,0.007486,0.99189
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,1,2,5,1590,1603,0.99189,12,0.007486,0.99189
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,1,2,5,1590,1597,0.995617,6,0.003757,0.995617
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,1,2,5,1590,1603,0.99189,12,0.007486,0.99189
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,1,3,1,1590,1594,0.997491,3,0.001882,0.997491
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,1,3,1,1590,1594,0.997491,3,0.001882,0.997491
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,1,3,1,1590,1594,0.997491,3,0.001882,0.997491
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,1,3,1,1590,1613,0.985741,22,0.013639,0.985741
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,1,3,2,1590,1595,0.996865,4,0.002508,0.996865
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,1,3,2,1590,1595,0.996865,4,0.002508,0.996865
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,1,3,2,1590,1595,0.996865,4,0.002508,0.996865
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,1,3,2,1590,1608,0.988806,17,0.010572,0.988806
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,1,3,3,1590,1598,0.994994,7,0.00438,0.994994
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,1,3,3,1590,1598,0.994994,7,0.00438,0.994994
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,1,3,3,1590,1596,0.996241,5,0.003133,0.996241
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,1,3,3,1590,1605,0.990654,14,0.008723,0.990654
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,1,3,5,1590,1610,0.987578,19,0.011801,0.987578
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,1,3,5,1590,1610,0.987578,19,0.011801,0.987578
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,1,3,5,1590,1598,0.994994,7,0.00438,0.994994
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,1,3,5,1590,1599,0.994371,8,0.005003,0.994371
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,2,1,1,1590,797,1.994981,1,0.001255,0.997491
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,2,1,1,1590,817,1.946144,1,0.001224,0.973072
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,2,1,1,1590,797,1.994981,1,0.001255,0.997491
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,2,1,1,1590,801,1.985019,4,0.004994,0.992509
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,2,1,2,1590,799,1.989987,2,0.002503,0.994994
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,2,1,2,1590,818,1.943765,2,0.002445,0.971883
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,2,1,2,1590,798,1.992481,2,0.002506,0.996241
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,2,1,2,1590,798,1.992481,2,0.002506,0.996241
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,2,1,3,1590,804,1.977612,7,0.008706,0.988806
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,2,1,3,1590,822,1.934307,6,0.007299,0.967153
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,2,1,3,1590,799,1.989987,3,0.003755,0.994994
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,2,1,3,1590,800,1.9875,4,0.005,0.99375
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,2,1,5,1590,828,1.92029,25,0.030193,0.960145
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,2,1,5,1590,842,1.888361,25,0.029691,0.944181
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,2,1,5,1590,801,1.985019,5,0.006242,0.992509
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,2,1,5,1590,822,1.934307,15,0.018248,0.967153
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,2,2,1,1590,799,1.989987,2,0.002503,0.994994
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,2,2,1,1590,818,1.943765,2,0.002445,0.971883
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,2,2,1,1590,798,1.992481,2,0.002506,0.996241
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,2,2,1,1590,798,1.992481,2,0.002506,0.996241
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,2,2,2,1590,804,1.977612,7,0.008706,0.988806
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,2,2,2,1590,822,1.934307,6,0.007299,0.967153
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,2,2,2,1590,799,1.989987,3,0.003755,0.994994
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,2,2,2,1590,800,1.9875,4,0.005,0.99375
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,2,2,3,1590,813,1.95572,14,0.01722,0.97786
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,2,2,3,1590,830,1.915663,14,0.016867,0.957831
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,2,2,3,1590,800,1.9875,4,0.005,0.99375
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,2,2,3,1590,812,1.958128,8,0.009852,0.979064
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,2,2,5,1590,850,1.870588,45,0.052941,0.935294
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,2,2,5,1590,864,1.840278,46,0.053241,0.920139
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,2,2,5,1590,802,1.982544,6,0.007481,0.991272
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,2,2,5,1590,854,1.861827,39,0.045667,0.930913
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,2,3,1,1590,804,1.977612,7,0.008706,0.988806
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,2,3,1,1590,822,1.934307,6,0.007299,0.967153
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,2,3,1,1590,799,1.989987,3,0.003755,0.994994
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,2,3,1,1590,800,1.9875,4,0.005,0.99375
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,2,3,2,1590,813,1.95572,14,0.01722,0.97786
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,2,3,2,1590,830,1.915663,14,0.016867,0.957831
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,2,3,2,1590,800,1.9875,4,0.005,0.99375
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,2,3,2,1590,812,1.958128,8,0.009852,0.979064
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,2,3,3,1590,828,1.92029,25,0.030193,0.960145
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,2,3,3,1590,842,1.888361,25,0.029691,0.944181
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,2,3,3,1590,801,1.985019,5,0.006242,0.992509
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,2,3,3,1590,822,1.934307,15,0.018248,0.967153
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,2,3,5,1590,874,1.819222,68,0.077803,0.909611
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,2,3,5,1590,887,1.792559,69,0.07779,0.89628
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,2,3,5,1590,803,1.980075,7,0.008717,0.990037
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,2,3,5,1590,862,1.844548,47,0.054524,0.922274
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,4,1,1,1590,402,3.955224,1,0.002488,0.988806
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,4,1,1,1590,426,3.732394,1,0.002347,0.933099
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,4,1,1,1590,400,3.975,1,0.0025,0.99375
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,4,1,1,1590,401,3.965087,1,0.002494,0.991272
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,4,1,2,1590,414,3.84058,7,0.016908,0.960145
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,4,1,2,1590,434,3.663594,7,0.016129,0.915899
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,4,1,2,1590,401,3.965087,2,0.004988,0.991272
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,4,1,2,1590,411,3.868613,4,0.009732,0.967153
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,4,1,3,1590,437,3.638444,12,0.02746,0.909611
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,4,1,3,1590,455,3.494505,20,0.043956,0.873626
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,4,1,3,1590,402,3.955224,3,0.007463,0.988806
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,4,1,3,1590,434,3.663594,12,0.02765,0.915899
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,4,1,5,1590,510,3.117647,77,0.15098,0.779412
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,4,1,5,1590,519,3.063584,72,0.138728,0.765896
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,4,1,5,1590,446,3.565022,31,0.069507,0.891256
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,4,1,5,1590,496,3.205645,44,0.08871,0.801411
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,4,2,1,1590,414,3.84058,7,0.016908,0.960145
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,4,2,1,1590,434,3.663594,7,0.016129,0.915899
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,4,2,1,1590,401,3.965087,2,0.004988,0.991272
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,4,2,1,1590,411,3.868613,4,0.009732,0.967153
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,4,2,2,1590,437,3.638444,12,0.02746,0.909611
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,4,2,2,1590,455,3.494505,20,0.043956,0.873626
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,4,2,2,1590,402,3.955224,3,0.007463,0.988806
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,4,2,2,1590,434,3.663594,12,0.02765,0.915899
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,4,2,3,1590,466,3.412017,36,0.077253,0.853004
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,4,2,3,1590,481,3.305613,43,0.089397,0.826403
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,4,2,3,1590,411,3.868613,4,0.009732,0.967153
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,4,2,3,1590,464,3.426724,31,0.06681,0.856681
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,4,2,5,1590,562,2.829181,104,0.185053,0.707295
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,4,2,5,1590,567,2.804233,115,0.202822,0.701058
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,4,2,5,1590,520,3.057692,95,0.182692,0.764423
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,4,2,5,1590,558,2.849462,77,0.137993,0.712366
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,4,3,1,1590,437,3.638444,12,0.02746,0.909611
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,4,3,1,1590,455,3.494505,20,0.043956,0.873626
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,4,3,1,1590,402,3.955224,3,0.007463,0.988806
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,4,3,1,1590,434,3.663594,12,0.02765,0.915899
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,4,3,2,1590,466,3.412017,36,0.077253,0.853004
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,4,3,2,1590,481,3.305613,43,0.089397,0.826403
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,4,3,2,1590,411,3.868613,4,0.009732,0.967153
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,4,3,2,1590,464,3.426724,31,0.06681,0.856681
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,4,3,3,1590,510,3.117647,77,0.15098,0.779412
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,4,3,3,1590,519,3.063584,72,0.138728,0.765896
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,4,3,3,1590,446,3.565022,31,0.069507,0.891256
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,4,3,3,1590,496,3.205645,44,0.08871,0.801411
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,4,3,5,1590,623,2.552167,157,0.252006,0.638042
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,4,3,5,1590,626,2.539936,149,0.238019,0.634984
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,4,3,5,1590,594,2.676768,164,0.276094,0.669192
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,4,3,5,1590,618,2.572816,128,0.20712,0.643204
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,8,1,1,1590,218,7.293578,1,0.004587,0.911697
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,8,1,1,1590,240,6.625,3,0.0125,0.828125
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,8,1,1,1590,201,7.910448,1,0.004975,0.988806
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,8,1,1,1590,214,7.429907,1,0.004673,0.928738
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,8,1,2,1590,255,6.235294,16,0.062745,0.779412
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,8,1,2,1590,267,5.955056,20,0.074906,0.744382
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,8,1,2,1590,223,7.130045,8,0.035874,0.891256
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,random,8,1,2,1590,259,6.138996,18,0.069498,0.767375
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,asap,8,1,3,1590,310,5.129032,55,0.177419,0.641129
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,layer,8,1,3,1590,315,5.047619,60,0.190476,0.630952
QAOA_H6_Q36_s8,QAOA,6,36,8,73,2,greedy_critical,8,1,3,1590,297,5.353535,70,0.23569,0.669192
