dag_label,dag_variant,algorithm,hardware_size,logical_qubits,dag_seed,ff_chain_depth,ff_chain_depth_raw,ff_chain_depth_shifted,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,total_nodes,total_cycles,throughput,stall_cycles,stall_rate,utilization
QAOA_H4_Q16_s0_shifted,shifted,QAOA,4,16,0,2,37,2,asap,next_cycle,4,1,2,4,2,354,180,1.966667,64,0.355556,0.491667
QAOA_H4_Q16_s0_shifted,shifted,QAOA,4,16,0,2,37,2,asap,next_cycle,4,1,2,4,3,354,121,2.92562,16,0.132231,0.731405
QAOA_H4_Q16_s0_shifted,shifted,QAOA,4,16,0,2,37,2,asap,next_cycle,4,1,2,4,4,354,92,3.847826,2,0.021739,0.961957
QAOA_H4_Q16_s0_shifted,shifted,QAOA,4,16,0,2,37,2,ff_rate_matched,next_cycle,4,1,2,4,2,354,180,1.966667,3,0.016667,0.491667
QAOA_H4_Q16_s0_shifted,shifted,QAOA,4,16,0,2,37,2,ff_rate_matched,next_cycle,4,1,2,4,3,354,121,2.92562,2,0.016529,0.731405
QAOA_H4_Q16_s0_shifted,shifted,QAOA,4,16,0,2,37,2,ff_rate_matched,next_cycle,4,1,2,4,4,354,92,3.847826,2,0.021739,0.961957
QAOA_H4_Q16_s1_shifted,shifted,QAOA,4,16,1,2,28,2,asap,next_cycle,4,1,2,4,2,324,165,1.963636,55,0.333333,0.490909
QAOA_H4_Q16_s1_shifted,shifted,QAOA,4,16,1,2,28,2,asap,next_cycle,4,1,2,4,3,324,111,2.918919,15,0.135135,0.72973
QAOA_H4_Q16_s1_shifted,shifted,QAOA,4,16,1,2,28,2,asap,next_cycle,4,1,2,4,4,324,85,3.811765,2,0.023529,0.952941
QAOA_H4_Q16_s1_shifted,shifted,QAOA,4,16,1,2,28,2,ff_rate_matched,next_cycle,4,1,2,4,2,324,165,1.963636,3,0.018182,0.490909
QAOA_H4_Q16_s1_shifted,shifted,QAOA,4,16,1,2,28,2,ff_rate_matched,next_cycle,4,1,2,4,3,324,111,2.918919,2,0.018018,0.72973
QAOA_H4_Q16_s1_shifted,shifted,QAOA,4,16,1,2,28,2,ff_rate_matched,next_cycle,4,1,2,4,4,324,85,3.811765,2,0.023529,0.952941
QAOA_H4_Q16_s2_shifted,shifted,QAOA,4,16,2,2,34,2,asap,next_cycle,4,1,2,4,2,318,162,1.962963,58,0.358025,0.490741
QAOA_H4_Q16_s2_shifted,shifted,QAOA,4,16,2,2,34,2,asap,next_cycle,4,1,2,4,3,318,109,2.917431,16,0.146789,0.729358
QAOA_H4_Q16_s2_shifted,shifted,QAOA,4,16,2,2,34,2,asap,next_cycle,4,1,2,4,4,318,83,3.831325,2,0.024096,0.957831
QAOA_H4_Q16_s2_shifted,shifted,QAOA,4,16,2,2,34,2,ff_rate_matched,next_cycle,4,1,2,4,2,318,162,1.962963,3,0.018519,0.490741
QAOA_H4_Q16_s2_shifted,shifted,QAOA,4,16,2,2,34,2,ff_rate_matched,next_cycle,4,1,2,4,3,318,109,2.917431,2,0.018349,0.729358
QAOA_H4_Q16_s2_shifted,shifted,QAOA,4,16,2,2,34,2,ff_rate_matched,next_cycle,4,1,2,4,4,318,83,3.831325,2,0.024096,0.957831
QAOA_H4_Q16_s3_shifted,shifted,QAOA,4,16,3,2,31,2,asap,next_cycle,4,1,2,4,2,318,162,1.962963,51,0.314815,0.490741
QAOA_H4_Q16_s3_shifted,shifted,QAOA,4,16,3,2,31,2,asap,next_cycle,4,1,2,4,3,318,109,2.917431,15,0.137615,0.729358
QAOA_H4_Q16_s3_shifted,shifted,QAOA,4,16,3,2,31,2,asap,next_cycle,4,1,2,4,4,318,83,3.831325,2,0.024096,0.957831
QAOA_H4_Q16_s3_shifted,shifted,QAOA,4,16,3,2,31,2,ff_rate_matched,next_cycle,4,1,2,4,2,318,162,1.962963,3,0.018519,0.490741
QAOA_H4_Q16_s3_shifted,shifted,QAOA,4,16,3,2,31,2,ff_rate_matched,next_cycle,4,1,2,4,3,318,109,2.917431,2,0.018349,0.729358
QAOA_H4_Q16_s3_shifted,shifted,QAOA,4,16,3,2,31,2,ff_rate_matched,next_cycle,4,1,2,4,4,318,83,3.831325,2,0.024096,0.957831
QAOA_H4_Q16_s4_shifted,shifted,QAOA,4,16,4,2,34,2,asap,next_cycle,4,1,2,4,2,318,162,1.962963,58,0.358025,0.490741
QAOA_H4_Q16_s4_shifted,shifted,QAOA,4,16,4,2,34,2,asap,next_cycle,4,1,2,4,3,318,109,2.917431,15,0.137615,0.729358
QAOA_H4_Q16_s4_shifted,shifted,QAOA,4,16,4,2,34,2,asap,next_cycle,4,1,2,4,4,318,83,3.831325,2,0.024096,0.957831
QAOA_H4_Q16_s4_shifted,shifted,QAOA,4,16,4,2,34,2,ff_rate_matched,next_cycle,4,1,2,4,2,318,162,1.962963,3,0.018519,0.490741
QAOA_H4_Q16_s4_shifted,shifted,QAOA,4,16,4,2,34,2,ff_rate_matched,next_cycle,4,1,2,4,3,318,109,2.917431,2,0.018349,0.729358
QAOA_H4_Q16_s4_shifted,shifted,QAOA,4,16,4,2,34,2,ff_rate_matched,next_cycle,4,1,2,4,4,318,83,3.831325,2,0.024096,0.957831
QAOA_H6_Q36_s0_shifted,shifted,QAOA,6,36,0,2,76,2,asap,next_cycle,4,1,2,4,2,1614,810,1.992593,297,0.366667,0.498148
QAOA_H6_Q36_s0_shifted,shifted,QAOA,6,36,0,2,76,2,asap,next_cycle,4,1,2,4,3,1614,541,2.983364,85,0.157116,0.745841
QAOA_H6_Q36_s0_shifted,shifted,QAOA,6,36,0,2,76,2,asap,next_cycle,4,1,2,4,4,1614,407,3.965602,2,0.004914,0.9914
QAOA_H6_Q36_s0_shifted,shifted,QAOA,6,36,0,2,76,2,ff_rate_matched,next_cycle,4,1,2,4,2,1614,810,1.992593,3,0.003704,0.498148
QAOA_H6_Q36_s0_shifted,shifted,QAOA,6,36,0,2,76,2,ff_rate_matched,next_cycle,4,1,2,4,3,1614,541,2.983364,2,0.003697,0.745841
QAOA_H6_Q36_s0_shifted,shifted,QAOA,6,36,0,2,76,2,ff_rate_matched,next_cycle,4,1,2,4,4,1614,407,3.965602,2,0.004914,0.9914
QAOA_H6_Q36_s1_shifted,shifted,QAOA,6,36,1,2,73,2,asap,next_cycle,4,1,2,4,2,1596,801,1.992509,296,0.369538,0.498127
QAOA_H6_Q36_s1_shifted,shifted,QAOA,6,36,1,2,73,2,asap,next_cycle,4,1,2,4,3,1596,535,2.983178,88,0.164486,0.745794
QAOA_H6_Q36_s1_shifted,shifted,QAOA,6,36,1,2,73,2,asap,next_cycle,4,1,2,4,4,1596,402,3.970149,2,0.004975,0.992537
QAOA_H6_Q36_s1_shifted,shifted,QAOA,6,36,1,2,73,2,ff_rate_matched,next_cycle,4,1,2,4,2,1596,801,1.992509,3,0.003745,0.498127
QAOA_H6_Q36_s1_shifted,shifted,QAOA,6,36,1,2,73,2,ff_rate_matched,next_cycle,4,1,2,4,3,1596,535,2.983178,2,0.003738,0.745794
QAOA_H6_Q36_s1_shifted,shifted,QAOA,6,36,1,2,73,2,ff_rate_matched,next_cycle,4,1,2,4,4,1596,402,3.970149,2,0.004975,0.992537
QAOA_H6_Q36_s2_shifted,shifted,QAOA,6,36,2,2,73,2,asap,next_cycle,4,1,2,4,2,1650,828,1.992754,314,0.379227,0.498188
QAOA_H6_Q36_s2_shifted,shifted,QAOA,6,36,2,2,73,2,asap,next_cycle,4,1,2,4,3,1650,553,2.983725,94,0.169982,0.745931
QAOA_H6_Q36_s2_shifted,shifted,QAOA,6,36,2,2,73,2,asap,next_cycle,4,1,2,4,4,1650,416,3.966346,2,0.004808,0.991587
QAOA_H6_Q36_s2_shifted,shifted,QAOA,6,36,2,2,73,2,ff_rate_matched,next_cycle,4,1,2,4,2,1650,828,1.992754,3,0.003623,0.498188
QAOA_H6_Q36_s2_shifted,shifted,QAOA,6,36,2,2,73,2,ff_rate_matched,next_cycle,4,1,2,4,3,1650,553,2.983725,2,0.003617,0.745931
QAOA_H6_Q36_s2_shifted,shifted,QAOA,6,36,2,2,73,2,ff_rate_matched,next_cycle,4,1,2,4,4,1650,416,3.966346,2,0.004808,0.991587
QAOA_H6_Q36_s3_shifted,shifted,QAOA,6,36,3,2,76,2,asap,next_cycle,4,1,2,4,2,1530,768,1.992188,282,0.367188,0.498047
QAOA_H6_Q36_s3_shifted,shifted,QAOA,6,36,3,2,76,2,asap,next_cycle,4,1,2,4,3,1530,513,2.982456,83,0.161793,0.745614
QAOA_H6_Q36_s3_shifted,shifted,QAOA,6,36,3,2,76,2,asap,next_cycle,4,1,2,4,4,1530,386,3.963731,2,0.005181,0.990933
QAOA_H6_Q36_s3_shifted,shifted,QAOA,6,36,3,2,76,2,ff_rate_matched,next_cycle,4,1,2,4,2,1530,768,1.992188,3,0.003906,0.498047
QAOA_H6_Q36_s3_shifted,shifted,QAOA,6,36,3,2,76,2,ff_rate_matched,next_cycle,4,1,2,4,3,1530,513,2.982456,2,0.003899,0.745614
QAOA_H6_Q36_s3_shifted,shifted,QAOA,6,36,3,2,76,2,ff_rate_matched,next_cycle,4,1,2,4,4,1530,386,3.963731,2,0.005181,0.990933
QAOA_H6_Q36_s4_shifted,shifted,QAOA,6,36,4,2,85,2,asap,next_cycle,4,1,2,4,2,1650,828,1.992754,314,0.379227,0.498188
QAOA_H6_Q36_s4_shifted,shifted,QAOA,6,36,4,2,85,2,asap,next_cycle,4,1,2,4,3,1650,553,2.983725,96,0.173599,0.745931
QAOA_H6_Q36_s4_shifted,shifted,QAOA,6,36,4,2,85,2,asap,next_cycle,4,1,2,4,4,1650,416,3.966346,2,0.004808,0.991587
QAOA_H6_Q36_s4_shifted,shifted,QAOA,6,36,4,2,85,2,ff_rate_matched,next_cycle,4,1,2,4,2,1650,828,1.992754,3,0.003623,0.498188
QAOA_H6_Q36_s4_shifted,shifted,QAOA,6,36,4,2,85,2,ff_rate_matched,next_cycle,4,1,2,4,3,1650,553,2.983725,2,0.003617,0.745931
QAOA_H6_Q36_s4_shifted,shifted,QAOA,6,36,4,2,85,2,ff_rate_matched,next_cycle,4,1,2,4,4,1650,416,3.966346,2,0.004808,0.991587
QAOA_H8_Q64_s0_shifted,shifted,QAOA,8,64,0,2,139,2,asap,next_cycle,4,1,2,4,2,4980,2493,1.997593,959,0.384677,0.499398
QAOA_H8_Q64_s0_shifted,shifted,QAOA,8,64,0,2,139,2,asap,next_cycle,4,1,2,4,3,4980,1663,2.994588,298,0.179194,0.748647
QAOA_H8_Q64_s0_shifted,shifted,QAOA,8,64,0,2,139,2,asap,next_cycle,4,1,2,4,4,4980,1248,3.990385,2,0.001603,0.997596
QAOA_H8_Q64_s0_shifted,shifted,QAOA,8,64,0,2,139,2,ff_rate_matched,next_cycle,4,1,2,4,2,4980,2493,1.997593,3,0.001203,0.499398
QAOA_H8_Q64_s0_shifted,shifted,QAOA,8,64,0,2,139,2,ff_rate_matched,next_cycle,4,1,2,4,3,4980,1663,2.994588,2,0.001203,0.748647
QAOA_H8_Q64_s0_shifted,shifted,QAOA,8,64,0,2,139,2,ff_rate_matched,next_cycle,4,1,2,4,4,4980,1248,3.990385,2,0.001603,0.997596
QAOA_H8_Q64_s1_shifted,shifted,QAOA,8,64,1,2,127,2,asap,next_cycle,4,1,2,4,2,4962,2484,1.997585,968,0.389694,0.499396
QAOA_H8_Q64_s1_shifted,shifted,QAOA,8,64,1,2,127,2,asap,next_cycle,4,1,2,4,3,4962,1657,2.994568,301,0.181654,0.748642
QAOA_H8_Q64_s1_shifted,shifted,QAOA,8,64,1,2,127,2,asap,next_cycle,4,1,2,4,4,4962,1244,3.988746,2,0.001608,0.997186
QAOA_H8_Q64_s1_shifted,shifted,QAOA,8,64,1,2,127,2,ff_rate_matched,next_cycle,4,1,2,4,2,4962,2484,1.997585,3,0.001208,0.499396
QAOA_H8_Q64_s1_shifted,shifted,QAOA,8,64,1,2,127,2,ff_rate_matched,next_cycle,4,1,2,4,3,4962,1657,2.994568,2,0.001207,0.748642
QAOA_H8_Q64_s1_shifted,shifted,QAOA,8,64,1,2,127,2,ff_rate_matched,next_cycle,4,1,2,4,4,4962,1244,3.988746,2,0.001608,0.997186
QAOA_H8_Q64_s2_shifted,shifted,QAOA,8,64,2,2,142,2,asap,next_cycle,4,1,2,4,2,4854,2430,1.997531,943,0.388066,0.499383
QAOA_H8_Q64_s2_shifted,shifted,QAOA,8,64,2,2,142,2,asap,next_cycle,4,1,2,4,3,4854,1621,2.994448,297,0.18322,0.748612
QAOA_H8_Q64_s2_shifted,shifted,QAOA,8,64,2,2,142,2,asap,next_cycle,4,1,2,4,4,4854,1217,3.988496,2,0.001643,0.997124
QAOA_H8_Q64_s2_shifted,shifted,QAOA,8,64,2,2,142,2,ff_rate_matched,next_cycle,4,1,2,4,2,4854,2430,1.997531,3,0.001235,0.499383
QAOA_H8_Q64_s2_shifted,shifted,QAOA,8,64,2,2,142,2,ff_rate_matched,next_cycle,4,1,2,4,3,4854,1621,2.994448,2,0.001234,0.748612
QAOA_H8_Q64_s2_shifted,shifted,QAOA,8,64,2,2,142,2,ff_rate_matched,next_cycle,4,1,2,4,4,4854,1217,3.988496,2,0.001643,0.997124
QAOA_H8_Q64_s3_shifted,shifted,QAOA,8,64,3,2,148,2,asap,next_cycle,4,1,2,4,2,4890,2448,1.997549,943,0.385212,0.499387
QAOA_H8_Q64_s3_shifted,shifted,QAOA,8,64,3,2,148,2,asap,next_cycle,4,1,2,4,3,4890,1633,2.994489,300,0.183711,0.748622
QAOA_H8_Q64_s3_shifted,shifted,QAOA,8,64,3,2,148,2,asap,next_cycle,4,1,2,4,4,4890,1226,3.988581,2,0.001631,0.997145
QAOA_H8_Q64_s3_shifted,shifted,QAOA,8,64,3,2,148,2,ff_rate_matched,next_cycle,4,1,2,4,2,4890,2448,1.997549,3,0.001225,0.499387
QAOA_H8_Q64_s3_shifted,shifted,QAOA,8,64,3,2,148,2,ff_rate_matched,next_cycle,4,1,2,4,3,4890,1633,2.994489,2,0.001225,0.748622
QAOA_H8_Q64_s3_shifted,shifted,QAOA,8,64,3,2,148,2,ff_rate_matched,next_cycle,4,1,2,4,4,4890,1226,3.988581,2,0.001631,0.997145
QAOA_H8_Q64_s4_shifted,shifted,QAOA,8,64,4,2,163,2,asap,next_cycle,4,1,2,4,2,4974,2490,1.99759,979,0.393173,0.499398
QAOA_H8_Q64_s4_shifted,shifted,QAOA,8,64,4,2,163,2,asap,next_cycle,4,1,2,4,3,4974,1661,2.994582,295,0.177604,0.748645
QAOA_H8_Q64_s4_shifted,shifted,QAOA,8,64,4,2,163,2,asap,next_cycle,4,1,2,4,4,4974,1247,3.988773,2,0.001604,0.997193
QAOA_H8_Q64_s4_shifted,shifted,QAOA,8,64,4,2,163,2,ff_rate_matched,next_cycle,4,1,2,4,2,4974,2490,1.99759,3,0.001205,0.499398
QAOA_H8_Q64_s4_shifted,shifted,QAOA,8,64,4,2,163,2,ff_rate_matched,next_cycle,4,1,2,4,3,4974,1661,2.994582,2,0.001204,0.748645
QAOA_H8_Q64_s4_shifted,shifted,QAOA,8,64,4,2,163,2,ff_rate_matched,next_cycle,4,1,2,4,4,4974,1247,3.988773,2,0.001604,0.997193
QFT_H4_Q16_s0_shifted,shifted,QFT,4,16,0,7,77,7,asap,next_cycle,4,1,2,4,2,1232,621,1.983897,284,0.457327,0.495974
QFT_H4_Q16_s0_shifted,shifted,QFT,4,16,0,7,77,7,asap,next_cycle,4,1,2,4,3,1232,416,2.961538,90,0.216346,0.740385
QFT_H4_Q16_s0_shifted,shifted,QFT,4,16,0,7,77,7,asap,next_cycle,4,1,2,4,4,1232,314,3.923567,4,0.012739,0.980892
QFT_H4_Q16_s0_shifted,shifted,QFT,4,16,0,7,77,7,ff_rate_matched,next_cycle,4,1,2,4,2,1232,619,1.990307,3,0.004847,0.497577
QFT_H4_Q16_s0_shifted,shifted,QFT,4,16,0,7,77,7,ff_rate_matched,next_cycle,4,1,2,4,3,1232,415,2.968675,3,0.007229,0.742169
QFT_H4_Q16_s0_shifted,shifted,QFT,4,16,0,7,77,7,ff_rate_matched,next_cycle,4,1,2,4,4,1232,314,3.923567,4,0.012739,0.980892
QFT_H4_Q16_s1_shifted,shifted,QFT,4,16,1,7,77,7,asap,next_cycle,4,1,2,4,2,1232,619,1.990307,289,0.466882,0.497577
QFT_H4_Q16_s1_shifted,shifted,QFT,4,16,1,7,77,7,asap,next_cycle,4,1,2,4,3,1232,416,2.961538,92,0.221154,0.740385
QFT_H4_Q16_s1_shifted,shifted,QFT,4,16,1,7,77,7,asap,next_cycle,4,1,2,4,4,1232,314,3.923567,2,0.006369,0.980892
QFT_H4_Q16_s1_shifted,shifted,QFT,4,16,1,7,77,7,ff_rate_matched,next_cycle,4,1,2,4,2,1232,619,1.990307,2,0.003231,0.497577
QFT_H4_Q16_s1_shifted,shifted,QFT,4,16,1,7,77,7,ff_rate_matched,next_cycle,4,1,2,4,3,1232,416,2.961538,2,0.004808,0.740385
QFT_H4_Q16_s1_shifted,shifted,QFT,4,16,1,7,77,7,ff_rate_matched,next_cycle,4,1,2,4,4,1232,314,3.923567,2,0.006369,0.980892
QFT_H4_Q16_s2_shifted,shifted,QFT,4,16,2,8,77,8,asap,next_cycle,4,1,2,4,2,1232,621,1.983897,292,0.470209,0.495974
QFT_H4_Q16_s2_shifted,shifted,QFT,4,16,2,8,77,8,asap,next_cycle,4,1,2,4,3,1232,417,2.954436,98,0.235012,0.738609
QFT_H4_Q16_s2_shifted,shifted,QFT,4,16,2,8,77,8,asap,next_cycle,4,1,2,4,4,1232,315,3.911111,3,0.009524,0.977778
QFT_H4_Q16_s2_shifted,shifted,QFT,4,16,2,8,77,8,ff_rate_matched,next_cycle,4,1,2,4,2,1232,621,1.983897,3,0.004831,0.495974
QFT_H4_Q16_s2_shifted,shifted,QFT,4,16,2,8,77,8,ff_rate_matched,next_cycle,4,1,2,4,3,1232,417,2.954436,3,0.007194,0.738609
QFT_H4_Q16_s2_shifted,shifted,QFT,4,16,2,8,77,8,ff_rate_matched,next_cycle,4,1,2,4,4,1232,315,3.911111,3,0.009524,0.977778
QFT_H4_Q16_s3_shifted,shifted,QFT,4,16,3,7,77,7,asap,next_cycle,4,1,2,4,2,1232,621,1.983897,288,0.463768,0.495974
